matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,router_arm,router_switches,router_tax_ms
s3rmt3m3,5357,207123,8,0.0,20,False,400,256,0.016135,0.027763,0.017273,0.016063,1.005,1.005,0,0.016135,delta_baseline,0.934,1.0,0.934,1.0,1.721,3.8491695538458903e-16,jump,delta_baseline,0,0.0
s3rmt3m3,5357,207123,8,0.0,21,False,400,256,0.016295,0.026312,0.017362,0.016114,1.011,1.011,0,0.016295,delta_baseline,0.939,1.0,0.939,1.0,1.615,4.3170597187208097e-16,jump,delta_baseline,0,0.0
s3rmt3m3,5357,207123,8,0.002,17,False,400,256,0.480843,0.133054,0.14707,0.1422,3.381,0.936,2,0.133054,hst,3.269,3.614,0.905,3.614,1.0,4.0558810500666957e-16,jump,hst,1,0.658
s3rmt3m3,5357,207123,8,0.002,18,False,400,256,0.465226,0.130349,0.143821,0.139572,3.333,0.934,2,0.130349,hst,3.235,3.569,0.906,3.569,1.0,4.602754019127631e-16,jump,hst,1,0.641
s3rmt3m3,5357,207123,8,0.002,19,False,400,256,0.484122,0.136983,0.148784,0.143595,3.371,0.954,2,0.136983,hst,3.254,3.534,0.921,3.534,1.0,3.6103403035014226e-16,jump,hst,1,0.666
s3rmt3m3,5357,207123,8,0.002,20,False,400,256,0.461704,0.132962,0.149862,0.14584,3.166,0.912,2,0.132962,hst,3.081,3.472,0.887,3.472,1.0,3.8491695538458903e-16,jump,hst,1,0.672
s3rmt3m3,5357,207123,8,0.002,21,False,400,256,0.466203,0.132497,0.149962,0.145618,3.202,0.91,2,0.132497,hst,3.109,3.519,0.884,3.519,1.0,4.3170597187208097e-16,jump,hst,1,0.659
s3rmt3m3,5357,207123,8,0.01,17,False,400,256,0.481155,0.166807,0.183271,0.179561,2.68,0.929,2,0.166807,hst,2.625,2.885,0.91,2.885,1.0,4.0558810500666957e-16,jump,hst,1,0.719
s3rmt3m3,5357,207123,8,0.01,18,False,400,256,0.464934,0.162718,0.1784,0.175329,2.652,0.928,2,0.162718,hst,2.606,2.857,0.912,2.857,1.0,4.602754019127631e-16,jump,hst,1,0.677
s3rmt3m3,5357,207123,8,0.01,19,False,400,256,0.480031,0.162733,0.179592,0.175418,2.737,0.928,2,0.162733,hst,2.673,2.95,0.906,2.95,1.0,3.6103403035014226e-16,jump,hst,1,0.694
s3rmt3m3,5357,207123,8,0.01,20,False,400,256,0.481864,0.162432,0.180593,0.177768,2.711,0.914,2,0.162432,hst,2.668,2.967,0.899,2.967,1.0,3.8491695538458903e-16,jump,hst,1,0.68
s3rmt3m3,5357,207123,8,0.01,21,False,400,256,0.480626,0.163208,0.180818,0.177981,2.7,0.917,2,0.163208,hst,2.658,2.945,0.903,2.945,1.0,4.3170597187208097e-16,jump,hst,1,0.651
s3rmt3m3,5357,207123,8,0.05,17,False,400,256,0.475643,0.1811,0.196111,0.189513,2.51,0.956,3,0.1811,hst,2.425,2.626,0.923,2.626,1.0,4.0558810500666957e-16,jump,hst,1,0.828
s3rmt3m3,5357,207123,8,0.05,18,False,400,256,0.47126,0.179841,0.196532,0.190294,2.476,0.945,3,0.179841,hst,2.398,2.62,0.915,2.62,1.0,4.602754019127631e-16,jump,hst,1,0.852
s3rmt3m3,5357,207123,8,0.05,19,False,400,256,0.473496,0.181697,0.200495,0.193143,2.452,0.941,3,0.181697,hst,2.362,2.606,0.906,2.606,1.0,3.6103403035014226e-16,jump,hst,1,0.864
s3rmt3m3,5357,207123,8,0.05,20,False,400,256,0.474804,0.180187,0.196071,0.190039,2.498,0.948,3,0.180187,hst,2.422,2.635,0.919,2.635,1.0,3.8491695538458903e-16,jump,hst,1,0.87
s3rmt3m3,5357,207123,8,0.05,21,False,400,256,0.471529,0.182165,0.198405,0.191985,2.456,0.949,3,0.182165,hst,2.377,2.588,0.918,2.588,1.0,4.3170597187208097e-16,jump,hst,1,0.853
s3rmt3m3,5357,207123,8,0.25,17,False,400,256,0.473466,0.190692,0.251495,0.203623,2.325,0.936,31,0.190692,hst,1.883,2.483,0.758,2.483,1.0,4.0558810500666957e-16,jump,hst,1,8.461
s3rmt3m3,5357,207123,8,0.25,18,False,400,256,0.474763,0.191618,0.249985,0.20273,2.342,0.945,31,0.191618,hst,1.899,2.478,0.767,2.478,1.0,4.602754019127631e-16,jump,hst,1,8.444
s3rmt3m3,5357,207123,8,0.25,19,False,400,256,0.469454,0.191149,0.251809,0.203829,2.303,0.938,32,0.191149,hst,1.864,2.456,0.759,2.456,1.0,3.6103403035014226e-16,jump,hst,1,8.58
s3rmt3m3,5357,207123,8,0.25,20,False,400,256,0.472691,0.188552,0.248274,0.200883,2.353,0.939,31,0.188552,hst,1.904,2.507,0.759,2.507,1.0,3.8491695538458903e-16,jump,hst,1,8.394
s3rmt3m3,5357,207123,8,0.25,21,False,400,256,0.472312,0.186925,0.248239,0.201514,2.344,0.928,31,0.186925,hst,1.903,2.527,0.753,2.527,1.0,4.3170597187208097e-16,jump,hst,1,8.412
olafu,16146,1015156,8,0.0,17,False,400,256,0.024331,0.053928,0.025521,0.023677,1.028,1.028,0,0.024331,delta_baseline,0.953,1.0,0.953,1.0,2.216,5.582074938205133e-16,jump,delta_baseline,0,0.0
olafu,16146,1015156,8,0.0,18,False,400,256,0.022394,0.04357,0.024032,0.022474,0.996,0.996,,0.022394,delta_baseline,0.932,1.0,0.932,1.0,1.946,6.4036469396236e-16,jump,delta_baseline,0,0.0
olafu,16146,1015156,8,0.0,19,False,400,256,0.023775,0.058049,0.02498,0.023346,1.018,1.018,0,0.023775,delta_baseline,0.952,1.0,0.952,1.0,2.442,4.864534386882603e-16,jump,delta_baseline,0,0.0
olafu,16146,1015156,8,0.0,20,False,400,256,0.025623,0.042778,0.026653,0.024653,1.039,1.039,0,0.025623,delta_baseline,0.961,1.0,0.961,1.0,1.67,8.4320949564375e-16,jump,delta_baseline,0,0.0
olafu,16146,1015156,8,0.0,21,False,400,256,0.029326,0.040878,0.031034,0.028785,1.019,1.019,0,0.029326,delta_baseline,0.945,1.0,0.945,1.0,1.394,5.998259265642777e-16,jump,delta_baseline,0,0.0
olafu,16146,1015156,8,0.002,17,False,400,256,0.730224,0.244414,0.257357,0.251926,2.899,0.97,2,0.244414,hst,2.837,2.988,0.95,2.988,1.0,5.582074938205133e-16,jump,hst,1,1.175
olafu,16146,1015156,8,0.002,18,False,400,256,0.656441,0.233285,0.24793,0.24338,2.697,0.959,3,0.233285,hst,2.648,2.814,0.941,2.814,1.0,6.4036469396236e-16,jump,hst,1,1.05
olafu,16146,1015156,8,0.002,19,False,400,256,0.678695,0.236666,0.252211,0.247182,2.746,0.957,3,0.236666,hst,2.691,2.868,0.938,2.868,1.0,4.864534386882603e-16,jump,hst,1,1.239
olafu,16146,1015156,8,0.002,20,False,400,256,0.742537,0.228425,0.245493,0.239043,3.106,0.956,2,0.228425,hst,3.025,3.251,0.93,3.251,1.0,8.4320949564375e-16,jump,hst,1,1.099
olafu,16146,1015156,8,0.002,21,False,400,256,0.802882,0.224312,0.242216,0.233859,3.433,0.959,2,0.224312,hst,3.315,3.579,0.926,3.579,1.0,5.998259265642777e-16,jump,hst,1,1.111
olafu,16146,1015156,8,0.01,17,False,400,256,0.725674,0.295174,0.310262,0.306581,2.367,0.963,3,0.295174,hst,2.339,2.458,0.951,2.458,1.0,5.582074938205133e-16,jump,hst,1,1.257
olafu,16146,1015156,8,0.01,18,False,400,256,0.709112,0.288389,0.309167,0.307956,2.303,0.936,3,0.288389,hst,2.294,2.459,0.933,2.459,1.0,6.4036469396236e-16,jump,hst,1,1.143
olafu,16146,1015156,8,0.01,19,False,400,256,0.722906,0.291268,0.313221,0.309998,2.332,0.94,3,0.291268,hst,2.308,2.482,0.93,2.482,1.0,4.864534386882603e-16,jump,hst,1,1.325
olafu,16146,1015156,8,0.01,20,False,400,256,0.738558,0.29012,0.308722,0.304908,2.422,0.951,3,0.29012,hst,2.392,2.546,0.94,2.546,1.0,8.4320949564375e-16,jump,hst,1,1.25
olafu,16146,1015156,8,0.01,21,False,400,256,0.765851,0.291629,0.312908,0.307554,2.49,0.948,3,0.291629,hst,2.448,2.626,0.932,2.626,1.0,5.998259265642777e-16,jump,hst,1,1.209
olafu,16146,1015156,8,0.05,17,False,400,256,0.739022,0.321512,0.407404,0.342398,2.158,0.939,32,0.321512,hst,1.814,2.299,0.789,2.299,1.0,5.582074938205133e-16,jump,hst,1,12.78
olafu,16146,1015156,8,0.05,18,False,400,256,0.736164,0.322323,0.405007,0.34314,2.145,0.939,32,0.322323,hst,1.818,2.284,0.796,2.284,1.0,6.4036469396236e-16,jump,hst,1,12.595
olafu,16146,1015156,8,0.05,19,False,400,256,0.740079,0.323264,0.409457,0.345359,2.143,0.936,33,0.323264,hst,1.807,2.289,0.789,2.289,1.0,4.864534386882603e-16,jump,hst,1,12.929
olafu,16146,1015156,8,0.05,20,False,400,256,0.742415,0.321003,0.407856,0.341279,2.175,0.941,32,0.321003,hst,1.82,2.313,0.787,2.313,1.0,8.4320949564375e-16,jump,hst,1,12.648
olafu,16146,1015156,8,0.05,21,False,400,256,0.750094,0.318742,0.345763,0.334868,2.24,0.952,4,0.318742,hst,2.169,2.353,0.922,2.353,1.0,5.998259265642777e-16,jump,hst,1,1.518
olafu,16146,1015156,8,0.25,17,False,400,256,0.746717,0.352803,0.443108,0.369994,2.018,0.954,42,0.352803,hst,1.685,2.117,0.796,2.117,1.0,5.582074938205133e-16,jump,hst,1,15.794
olafu,16146,1015156,8,0.25,18,False,400,256,0.741256,0.356462,0.441635,0.371169,1.997,0.96,42,0.356462,hst,1.678,2.079,0.807,2.079,1.0,6.4036469396236e-16,jump,hst,1,15.594
olafu,16146,1015156,8,0.25,19,False,400,256,0.74349,0.354957,0.444402,0.370635,2.006,0.958,43,0.354957,hst,1.673,2.095,0.799,2.095,1.0,4.864534386882603e-16,jump,hst,1,15.945
olafu,16146,1015156,8,0.25,20,False,400,256,0.746372,0.352197,0.445466,0.372613,2.003,0.945,43,0.352197,hst,1.675,2.119,0.791,2.119,1.0,8.4320949564375e-16,jump,hst,1,15.974
olafu,16146,1015156,8,0.25,21,False,400,256,0.748232,0.352528,0.446751,0.372861,2.007,0.945,42,0.352528,hst,1.675,2.122,0.789,2.122,1.0,5.998259265642777e-16,jump,hst,1,15.825
raefsky3,21200,1488768,8,0.0,17,False,400,256,0.029427,0.037348,0.031176,0.029064,1.013,1.013,0,0.029427,delta_baseline,0.944,1.0,0.944,1.0,1.269,4.21040283801125e-16,jump,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.0,18,False,400,256,0.029513,0.036331,0.03144,0.029315,1.007,1.007,0,0.029513,delta_baseline,0.939,1.0,0.939,1.0,1.231,3.542741100665178e-16,jump,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.0,19,False,400,256,0.029475,0.036624,0.031126,0.029068,1.014,1.014,0,0.029475,delta_baseline,0.947,1.0,0.947,1.0,1.243,2.936613481310225e-16,jump,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.0,20,False,400,256,0.029668,0.037049,0.031321,0.029214,1.016,1.016,0,0.029668,delta_baseline,0.947,1.0,0.947,1.0,1.249,4.654934124763125e-16,jump,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.0,21,False,400,256,0.029447,0.036673,0.031194,0.029081,1.013,1.013,0,0.029447,delta_baseline,0.944,1.0,0.944,1.0,1.245,3.205001438329397e-16,jump,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.002,17,False,400,256,0.825202,0.236867,0.252305,0.244529,3.375,0.969,2,0.236867,hst,3.271,3.484,0.939,3.484,1.0,4.21040283801125e-16,jump,hst,1,1.216
raefsky3,21200,1488768,8,0.002,18,False,400,256,0.821141,0.232042,0.249896,0.241851,3.395,0.959,2,0.232042,hst,3.286,3.539,0.929,3.539,1.0,3.542741100665178e-16,jump,hst,1,1.19
raefsky3,21200,1488768,8,0.002,19,False,400,256,0.825894,0.227861,0.246847,0.237955,3.471,0.958,2,0.227861,hst,3.346,3.625,0.923,3.625,1.0,2.936613481310225e-16,jump,hst,1,1.197
raefsky3,21200,1488768,8,0.002,20,False,400,256,0.821757,0.231469,0.243158,0.23508,3.496,0.985,2,0.231469,hst,3.38,3.55,0.952,3.55,1.0,4.654934124763125e-16,jump,hst,1,1.087
raefsky3,21200,1488768,8,0.002,21,False,400,256,0.821743,0.230366,0.245867,0.237555,3.459,0.97,2,0.230366,hst,3.342,3.567,0.937,3.567,1.0,3.205001438329397e-16,jump,hst,1,1.15
raefsky3,21200,1488768,8,0.01,17,False,400,256,0.8125,0.28826,0.299982,0.293464,2.769,0.982,2,0.28826,hst,2.708,2.819,0.961,2.819,1.0,4.21040283801125e-16,jump,hst,1,1.284
raefsky3,21200,1488768,8,0.01,18,False,400,256,0.809622,0.286213,0.308466,0.302863,2.673,0.945,3,0.286213,hst,2.625,2.829,0.928,2.829,1.0,3.542741100665178e-16,jump,hst,1,1.282
raefsky3,21200,1488768,8,0.01,19,False,400,256,0.814653,0.287495,0.302628,0.296625,2.746,0.969,2,0.287495,hst,2.692,2.834,0.95,2.834,1.0,2.936613481310225e-16,jump,hst,1,1.276
raefsky3,21200,1488768,8,0.01,20,False,400,256,0.817185,0.289895,0.30716,0.301343,2.712,0.962,2,0.289895,hst,2.66,2.819,0.944,2.819,1.0,4.654934124763125e-16,jump,hst,1,1.226
raefsky3,21200,1488768,8,0.01,21,False,400,256,0.815371,0.290391,0.309994,0.303969,2.682,0.955,3,0.290391,hst,2.63,2.808,0.937,2.808,1.0,3.205001438329397e-16,jump,hst,1,1.298
raefsky3,21200,1488768,8,0.05,17,False,400,256,0.806852,0.327502,0.349958,0.3397,2.375,0.964,3,0.327502,hst,2.306,2.464,0.936,2.464,1.0,4.21040283801125e-16,jump,hst,1,1.581
raefsky3,21200,1488768,8,0.05,18,False,400,256,0.808452,0.326771,0.349662,0.3393,2.383,0.963,3,0.326771,hst,2.312,2.474,0.935,2.474,1.0,3.542741100665178e-16,jump,hst,1,1.606
raefsky3,21200,1488768,8,0.05,19,False,400,256,0.804925,0.325639,0.348449,0.338601,2.377,0.962,3,0.325639,hst,2.31,2.472,0.935,2.472,1.0,2.936613481310225e-16,jump,hst,1,1.616
raefsky3,21200,1488768,8,0.05,20,False,400,256,0.806504,0.32912,0.348255,0.338169,2.385,0.973,3,0.32912,hst,2.316,2.45,0.945,2.45,1.0,4.654934124763125e-16,jump,hst,1,1.601
raefsky3,21200,1488768,8,0.05,21,False,400,256,0.807372,0.32962,0.3507,0.340034,2.374,0.969,3,0.32962,hst,2.302,2.449,0.94,2.449,1.0,3.205001438329397e-16,jump,hst,1,1.606
raefsky3,21200,1488768,8,0.25,17,False,400,256,0.810704,0.367007,0.460116,0.38164,2.124,0.962,38,0.367007,hst,1.762,2.209,0.798,2.209,1.0,4.21040283801125e-16,jump,hst,1,16.243
raefsky3,21200,1488768,8,0.25,18,False,400,256,0.811376,0.366797,0.462961,0.382921,2.119,0.958,39,0.366797,hst,1.753,2.212,0.792,2.212,1.0,3.542741100665178e-16,jump,hst,1,16.788
raefsky3,21200,1488768,8,0.25,19,False,400,256,0.811731,0.366216,0.463168,0.383224,2.118,0.956,39,0.366216,hst,1.753,2.217,0.791,2.217,1.0,2.936613481310225e-16,jump,hst,1,16.647
raefsky3,21200,1488768,8,0.25,20,False,400,256,0.812505,0.374738,0.46382,0.383552,2.118,0.977,39,0.374738,hst,1.752,2.168,0.808,2.168,1.0,4.654934124763125e-16,jump,hst,1,16.85
raefsky3,21200,1488768,8,0.25,21,False,400,256,0.811801,0.36499,0.464678,0.384862,2.109,0.948,39,0.36499,hst,1.747,2.224,0.785,2.224,1.0,3.205001438329397e-16,jump,hst,1,16.68
wang3,26064,177168,8,0.0,17,False,400,256,0.008762,0.034825,0.010562,0.010111,0.867,0.867,,0.008762,delta_baseline,0.83,1.0,0.83,1.0,3.974,1.1305705384438466e-16,jump,delta_baseline,0,0.0
wang3,26064,177168,8,0.0,18,False,400,256,0.008814,0.03096,0.010593,0.010188,0.865,0.865,,0.008814,delta_baseline,0.832,1.0,0.832,1.0,3.513,2.415345571415648e-16,jump,delta_baseline,0,0.0
wang3,26064,177168,8,0.0,19,False,400,256,0.008559,0.029146,0.010442,0.010039,0.853,0.853,,0.008559,delta_baseline,0.82,1.0,0.82,1.0,3.405,1.1119305929315413e-16,jump,delta_baseline,0,0.0
wang3,26064,177168,8,0.0,20,False,400,256,0.008681,0.032448,0.010503,0.010132,0.857,0.857,,0.008681,delta_baseline,0.827,1.0,0.827,1.0,3.738,2.3978588170819393e-16,jump,delta_baseline,0,0.0
wang3,26064,177168,8,0.0,21,False,400,256,0.009039,0.031942,0.010683,0.01028,0.879,0.879,,0.009039,delta_baseline,0.846,1.0,0.846,1.0,3.534,1.1305705384438466e-16,jump,delta_baseline,0,0.0
wang3,26064,177168,8,0.002,17,False,400,256,0.105418,0.164615,0.134167,0.111648,0.944,0.944,,0.105418,delta_baseline,0.786,1.0,0.786,1.0,1.562,1.1305705384438466e-16,jump,delta_baseline,0,7.34
wang3,26064,177168,8,0.002,18,False,400,256,0.105687,0.16399,0.133276,0.111114,0.951,0.951,,0.105687,delta_baseline,0.793,1.0,0.793,1.0,1.552,2.415345571415648e-16,jump,delta_baseline,0,7.21
wang3,26064,177168,8,0.002,19,False,400,256,0.105494,0.159975,0.133719,0.111606,0.945,0.945,,0.105494,delta_baseline,0.789,1.0,0.789,1.0,1.516,1.1119305929315413e-16,jump,delta_baseline,0,7.198
wang3,26064,177168,8,0.002,20,False,400,256,0.104769,0.163634,0.13309,0.110609,0.947,0.947,,0.104769,delta_baseline,0.787,1.0,0.787,1.0,1.562,2.3978588170819393e-16,jump,delta_baseline,0,7.329
wang3,26064,177168,8,0.002,21,False,400,256,0.105556,0.161902,0.133579,0.111789,0.944,0.944,,0.105556,delta_baseline,0.79,1.0,0.79,1.0,1.534,1.1305705384438466e-16,jump,delta_baseline,0,7.186
wang3,26064,177168,8,0.01,17,False,400,256,0.105888,0.185431,0.134966,0.111962,0.946,0.946,,0.105888,delta_baseline,0.785,1.0,0.785,1.0,1.751,1.1305705384438466e-16,jump,delta_baseline,0,7.691
wang3,26064,177168,8,0.01,18,False,400,256,0.105665,0.184522,0.134922,0.111834,0.945,0.945,,0.105665,delta_baseline,0.783,1.0,0.783,1.0,1.746,2.415345571415648e-16,jump,delta_baseline,0,7.659
wang3,26064,177168,8,0.01,19,False,400,256,0.104986,0.186207,0.133897,0.111144,0.945,0.945,,0.104986,delta_baseline,0.784,1.0,0.784,1.0,1.774,1.1119305929315413e-16,jump,delta_baseline,0,7.573
wang3,26064,177168,8,0.01,20,False,400,256,0.10516,0.187797,0.134483,0.111572,0.943,0.943,,0.10516,delta_baseline,0.782,1.0,0.782,1.0,1.786,2.3978588170819393e-16,jump,delta_baseline,0,7.749
wang3,26064,177168,8,0.01,21,False,400,256,0.105018,0.186452,0.134926,0.111305,0.944,0.944,,0.105018,delta_baseline,0.778,1.0,0.778,1.0,1.775,1.1305705384438466e-16,jump,delta_baseline,0,8.026
wang3,26064,177168,8,0.05,17,False,400,256,0.104669,0.209577,0.138656,0.111225,0.941,0.941,,0.104669,delta_baseline,0.755,1.0,0.755,1.0,2.002,1.1305705384438466e-16,jump,delta_baseline,0,9.536
wang3,26064,177168,8,0.05,18,False,400,256,0.105637,0.211535,0.139038,0.112008,0.943,0.943,,0.105637,delta_baseline,0.76,1.0,0.76,1.0,2.002,2.415345571415648e-16,jump,delta_baseline,0,9.355
wang3,26064,177168,8,0.05,19,False,400,256,0.103978,0.208762,0.139138,0.111455,0.933,0.933,,0.103978,delta_baseline,0.747,1.0,0.747,1.0,2.008,1.1119305929315413e-16,jump,delta_baseline,0,9.596
wang3,26064,177168,8,0.05,20,False,400,256,0.104626,0.208479,0.137655,0.110719,0.945,0.945,,0.104626,delta_baseline,0.76,1.0,0.76,1.0,1.993,2.3978588170819393e-16,jump,delta_baseline,0,9.538
wang3,26064,177168,8,0.05,21,False,400,256,0.10439,0.207819,0.138194,0.111039,0.94,0.94,,0.10439,delta_baseline,0.755,1.0,0.755,1.0,1.991,1.1305705384438466e-16,jump,delta_baseline,0,9.528
wang3,26064,177168,8,0.25,17,False,400,256,0.104416,0.238264,0.1426,0.11217,0.931,0.931,,0.104416,delta_baseline,0.732,1.0,0.732,1.0,2.282,1.1305705384438466e-16,jump,delta_baseline,0,11.069
wang3,26064,177168,8,0.25,18,False,400,256,0.104677,0.238548,0.142479,0.112081,0.934,0.934,,0.104677,delta_baseline,0.735,1.0,0.735,1.0,2.279,2.415345571415648e-16,jump,delta_baseline,0,10.954
wang3,26064,177168,8,0.25,19,False,400,256,0.10449,0.236865,0.142454,0.111233,0.939,0.939,,0.10449,delta_baseline,0.733,1.0,0.733,1.0,2.267,1.1119305929315413e-16,jump,delta_baseline,0,11.184
wang3,26064,177168,8,0.25,20,False,400,256,0.104617,0.239839,0.141601,0.110788,0.944,0.944,,0.104617,delta_baseline,0.739,1.0,0.739,1.0,2.293,2.3978588170819393e-16,jump,delta_baseline,0,11.097
wang3,26064,177168,8,0.25,21,False,400,256,0.104411,0.235571,0.142299,0.111662,0.935,0.935,,0.104411,delta_baseline,0.734,1.0,0.734,1.0,2.256,1.1305705384438466e-16,jump,delta_baseline,0,11.033
epb2,25228,175027,8,0.0,17,False,400,256,0.011893,0.031677,0.013486,0.012825,0.927,0.927,,0.011893,delta_baseline,0.882,1.0,0.882,1.0,2.663,1.2653601002823704e-16,jump,delta_baseline,0,0.0
epb2,25228,175027,8,0.0,18,False,400,256,0.00843,0.021495,0.010071,0.00973,0.866,0.866,,0.00843,delta_baseline,0.837,1.0,0.837,1.0,2.55,1.0817377525460358e-16,jump,delta_baseline,0,0.0
epb2,25228,175027,8,0.0,19,False,400,256,0.008593,0.021806,0.010221,0.009783,0.878,0.878,,0.008593,delta_baseline,0.841,1.0,0.841,1.0,2.538,1.2261168325020086e-16,jump,delta_baseline,0,0.0
epb2,25228,175027,8,0.0,20,False,400,256,0.008426,0.022095,0.009978,0.009584,0.879,0.879,,0.008426,delta_baseline,0.844,1.0,0.844,1.0,2.622,1.2651934239081537e-16,jump,delta_baseline,0,0.0
epb2,25228,175027,8,0.0,21,False,400,256,0.008935,0.023391,0.010536,0.010102,0.884,0.884,,0.008935,delta_baseline,0.848,1.0,0.848,1.0,2.618,1.711511604198709e-16,jump,delta_baseline,0,0.0
epb2,25228,175027,8,0.002,17,False,400,256,0.146231,0.150832,0.184857,0.159823,0.915,0.915,,0.146231,delta_baseline,0.791,1.0,0.791,1.0,1.031,1.2653601002823704e-16,jump,hst,1,6.958
epb2,25228,175027,8,0.002,18,False,400,256,0.103794,0.146156,0.130107,0.110347,0.941,0.941,,0.103794,delta_baseline,0.798,1.0,0.798,1.0,1.408,1.0817377525460358e-16,jump,delta_baseline,0,6.564
epb2,25228,175027,8,0.002,19,False,400,256,0.098788,0.147957,0.173167,0.157871,0.626,0.626,,0.098788,delta_baseline,0.57,1.0,0.57,1.0,1.498,1.2261168325020086e-16,jump,hst,1,6.307
epb2,25228,175027,8,0.002,20,False,400,256,0.105323,0.148772,0.13205,0.112121,0.939,0.939,,0.105323,delta_baseline,0.798,1.0,0.798,1.0,1.413,1.2651934239081537e-16,jump,delta_baseline,0,6.674
epb2,25228,175027,8,0.002,21,False,400,256,0.10805,0.15225,0.178155,0.161805,0.668,0.668,,0.10805,delta_baseline,0.606,1.0,0.606,1.0,1.409,1.711511604198709e-16,jump,hst,1,6.569
epb2,25228,175027,8,0.01,17,False,400,256,0.120171,0.177573,0.210168,0.186409,0.645,0.645,,0.120171,delta_baseline,0.572,1.0,0.572,1.0,1.478,1.2653601002823704e-16,jump,hst,1,7.639
epb2,25228,175027,8,0.01,18,False,400,256,0.101948,0.171989,0.129421,0.108452,0.94,0.94,,0.101948,delta_baseline,0.788,1.0,0.788,1.0,1.687,1.0817377525460358e-16,jump,delta_baseline,0,6.98
epb2,25228,175027,8,0.01,19,False,400,256,0.099553,0.175732,0.12687,0.105928,0.94,0.94,,0.099553,delta_baseline,0.785,1.0,0.785,1.0,1.765,1.2261168325020086e-16,jump,delta_baseline,0,6.946
epb2,25228,175027,8,0.01,20,False,400,256,0.104612,0.175638,0.133175,0.111293,0.94,0.94,,0.104612,delta_baseline,0.786,1.0,0.786,1.0,1.679,1.2651934239081537e-16,jump,delta_baseline,0,7.15
epb2,25228,175027,8,0.01,21,False,400,256,0.105385,0.176739,0.13542,0.112481,0.937,0.937,,0.105385,delta_baseline,0.778,1.0,0.778,1.0,1.677,1.711511604198709e-16,jump,delta_baseline,0,7.402
epb2,25228,175027,8,0.05,17,False,400,256,0.109385,0.202599,0.142636,0.111931,0.977,0.977,,0.109385,delta_baseline,0.767,1.0,0.767,1.0,1.852,1.2653601002823704e-16,jump,delta_baseline,0,9.156
epb2,25228,175027,8,0.05,18,False,400,256,0.102049,0.199203,0.133838,0.108916,0.937,0.937,,0.102049,delta_baseline,0.762,1.0,0.762,1.0,1.952,1.0817377525460358e-16,jump,delta_baseline,0,8.705
epb2,25228,175027,8,0.05,19,False,400,256,0.105218,0.199918,0.13686,0.112349,0.937,0.937,,0.105218,delta_baseline,0.769,1.0,0.769,1.0,1.9,1.2261168325020086e-16,jump,delta_baseline,0,8.654
epb2,25228,175027,8,0.05,20,False,400,256,0.101136,0.20084,0.137345,0.110724,0.913,0.913,,0.101136,delta_baseline,0.736,1.0,0.736,1.0,1.986,1.2651934239081537e-16,jump,delta_baseline,0,9.322
epb2,25228,175027,8,0.05,21,False,400,256,0.101726,0.199816,0.134533,0.107874,0.943,0.943,,0.101726,delta_baseline,0.756,1.0,0.756,1.0,1.964,1.711511604198709e-16,jump,delta_baseline,0,8.991
epb2,25228,175027,8,0.25,17,False,400,256,0.104309,0.224564,0.141208,0.109743,0.95,0.95,,0.104309,delta_baseline,0.739,1.0,0.739,1.0,2.153,1.2653601002823704e-16,jump,delta_baseline,0,10.645
epb2,25228,175027,8,0.25,18,False,400,256,0.104156,0.22342,0.141654,0.111801,0.932,0.932,,0.104156,delta_baseline,0.735,1.0,0.735,1.0,2.145,1.0817377525460358e-16,jump,delta_baseline,0,10.648
epb2,25228,175027,8,0.25,19,False,400,256,0.103637,0.223525,0.139929,0.11074,0.936,0.936,,0.103637,delta_baseline,0.741,1.0,0.741,1.0,2.157,1.2261168325020086e-16,jump,delta_baseline,0,10.566
epb2,25228,175027,8,0.25,20,False,400,256,0.10228,0.225224,0.138801,0.109555,0.934,0.934,,0.10228,delta_baseline,0.737,1.0,0.737,1.0,2.202,1.2651934239081537e-16,jump,delta_baseline,0,10.57
epb2,25228,175027,8,0.25,21,False,400,256,0.103523,0.225048,0.140754,0.110926,0.933,0.933,,0.103523,delta_baseline,0.735,1.0,0.735,1.0,2.174,1.711511604198709e-16,jump,delta_baseline,0,10.622
