matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms
TSOPF_RS_b39_c30,60098,1079986,8,0.0,17,False,400,256,0.396834,0.393469,0.374247,1.051,1.06,1.051,0.392515,0.355722,1.116,1.106,0,0.393469,hst,1.011,1.009,1.002,1.009,1.0,1.3924108160288588e-16,jump,0,1.0,30502,delta_baseline,0,0.0
TSOPF_RS_b39_c30,60098,1079986,8,0.0,18,False,400,256,0.3877,0.38673,0.373702,1.035,1.037,1.035,0.395069,0.358967,1.08,1.077,0,0.38673,hst,0.981,1.003,0.979,1.003,1.0,1.3924108160288588e-16,jump,0,1.0,30502,delta_baseline,0,0.0
TSOPF_RS_b39_c30,60098,1079986,8,0.0,19,False,400,256,0.388659,0.386303,0.373166,1.035,1.042,1.035,0.391651,0.355728,1.093,1.086,0,0.386303,hst,0.992,1.006,0.986,1.006,1.0,1.3924108160288588e-16,jump,0,1.0,30494,delta_baseline,0,0.0
TSOPF_RS_b39_c30,60098,1079986,8,0.0,20,False,400,256,0.398521,0.387852,0.376505,1.03,1.058,1.03,0.398146,0.361978,1.101,1.071,0,0.387852,hst,1.001,1.028,0.974,1.028,1.0,1.3924108160288588e-16,jump,0,1.0,30502,delta_baseline,0,0.0
TSOPF_RS_b39_c30,60098,1079986,8,0.0,21,False,400,138,0.394373,0.381685,0.374566,1.019,1.053,1.019,0.396377,0.359972,1.096,1.06,0,0.381685,hst,0.995,1.033,0.963,1.033,1.0,1.3924108160288588e-16,jump,0,1.0,30428,delta_baseline,0,0.0
TSOPF_RS_b39_c30,60098,1079986,8,0.002,17,False,400,256,7.340962,0.519939,0.835318,0.622,8.788,1.0,0.788213,0.51431,14.273,1.011,1,0.519939,hst,9.313,14.119,0.66,14.119,1.0,1.3924108160288588e-16,jump,394,1.66,33412,hst,1,8.437
TSOPF_RS_b39_c30,60098,1079986,8,0.002,18,False,400,256,10.300284,0.516979,0.867657,0.596,11.871,1.0,0.793766,0.52667,19.557,0.982,1,0.516979,hst,12.976,19.924,0.651,19.924,1.0,1.3924108160288588e-16,jump,395,1.672,33428,hst,1,8.106
TSOPF_RS_b39_c30,60098,1079986,8,0.002,19,False,400,256,8.925588,0.518065,0.883123,0.587,10.107,1.0,0.782056,0.526509,16.952,0.984,1,0.518065,hst,11.413,17.229,0.662,17.229,1.0,1.3924108160288588e-16,jump,398,1.689,33466,hst,1,7.967
TSOPF_RS_b39_c30,60098,1079986,8,0.002,20,False,400,256,8.383576,0.516911,0.800524,0.646,10.473,1.0,0.794225,0.52655,15.922,0.982,1,0.516911,hst,10.556,16.219,0.651,16.219,1.0,1.3924108160288588e-16,jump,394,1.678,33396,hst,1,8.218
TSOPF_RS_b39_c30,60098,1079986,8,0.002,21,False,400,138,0.382983,0.383118,0.362096,1.058,1.058,1.058,0.385946,0.349679,1.095,1.095,0,0.382983,delta_baseline,0.992,1.0,0.992,1.0,1.0,1.3924108160288588e-16,jump,0,1.0,30428,delta_baseline,0,0.0
TSOPF_RS_b39_c30,60098,1079986,8,0.01,17,False,400,256,2.904403,0.358488,0.670184,0.535,4.334,1.0,0.60484,0.346846,8.374,1.034,3,0.358488,hst,4.802,8.102,0.593,8.102,1.0,1.3924108160288588e-16,jump,399,1.745,9291,hst,1,7.861
TSOPF_RS_b39_c30,60098,1079986,8,0.01,18,False,400,256,3.883122,0.423143,0.788228,0.537,4.926,1.0,0.700135,0.421098,9.221,1.005,2,0.423143,hst,5.546,9.177,0.604,9.177,1.0,1.3924108160288588e-16,jump,399,4.136,8751,hst,1,8.471
TSOPF_RS_b39_c30,60098,1079986,8,0.01,19,False,400,256,3.441012,0.368789,0.655497,0.563,5.249,1.0,0.63137,0.359961,9.559,1.025,3,0.368789,hst,5.45,9.331,0.584,9.331,1.0,1.3924108160288588e-16,jump,399,1.831,8457,hst,1,8.042
TSOPF_RS_b39_c30,60098,1079986,8,0.01,20,False,400,256,2.055464,0.329911,0.762038,0.433,2.697,1.0,0.598879,0.317512,6.474,1.039,5,0.329911,hst,3.432,6.23,0.551,6.23,1.0,1.3924108160288588e-16,jump,399,6.577,33810,hst,1,8.167
TSOPF_RS_b39_c30,60098,1079986,8,0.01,21,False,400,138,5.071622,0.408654,0.725781,0.563,6.988,1.0,0.676193,0.410164,12.365,0.996,2,0.408654,hst,7.5,12.411,0.604,12.411,1.0,1.3924108160288588e-16,jump,399,6.452,32329,hst,1,8.037
TSOPF_RS_b39_c30,60098,1079986,8,0.05,17,False,400,256,0.896688,0.235358,0.484304,0.486,1.851,1.0,0.457214,0.202139,4.436,1.164,11,0.235358,hst,1.961,3.81,0.515,3.81,1.0,1.3924108160288588e-16,jump,399,5.416,8682,hst,1,7.611
TSOPF_RS_b39_c30,60098,1079986,8,0.05,18,False,400,256,0.711701,0.215759,0.459112,0.47,1.55,1.0,0.426803,0.189685,3.752,1.137,14,0.215759,hst,1.668,3.299,0.506,3.299,1.0,1.3924108160288588e-16,jump,399,4.382,8800,hst,1,7.159
TSOPF_RS_b39_c30,60098,1079986,8,0.05,19,False,400,256,0.721493,0.215255,0.443153,0.486,1.628,1.0,0.448251,0.186475,3.869,1.154,14,0.215255,hst,1.61,3.352,0.48,3.352,1.0,1.3924108160288588e-16,jump,399,1.981,8734,hst,1,7.493
TSOPF_RS_b39_c30,60098,1079986,8,0.05,20,False,400,256,1.232821,0.251687,0.537155,0.469,2.295,1.0,0.524064,0.230345,5.352,1.093,8,0.251687,hst,2.352,4.898,0.48,4.898,1.0,1.3924108160288588e-16,jump,399,4.349,8636,hst,1,8.439
TSOPF_RS_b39_c30,60098,1079986,8,0.05,21,False,400,138,0.620602,0.139542,0.327953,0.425,1.892,1.0,0.383687,0.118284,5.247,1.18,15,0.139542,hst,1.617,4.447,0.364,4.447,1.0,1.3924108160288588e-16,jump,399,1.516,4958,hst,1,7.401
TSOPF_RS_b39_c30,60098,1079986,8,0.25,17,False,400,256,0.31954,0.216731,0.927695,0.234,0.344,1.0,0.349163,0.214285,1.491,1.011,52,0.216731,hst,0.915,1.474,0.621,1.474,1.0,1.3924108160288588e-16,jump,399,2.853,8706,hst,1,5.506
TSOPF_RS_b39_c30,60098,1079986,8,0.25,18,False,400,256,0.355082,0.221771,1.062049,0.209,0.334,1.0,0.364407,0.220099,1.613,1.008,45,0.221771,hst,0.974,1.601,0.609,1.601,1.0,1.3924108160288588e-16,jump,399,4.244,8800,hst,1,6.068
TSOPF_RS_b39_c30,60098,1079986,8,0.25,19,False,400,256,0.347584,0.217103,1.030988,0.211,0.337,1.0,0.324395,0.214398,1.621,1.013,31,0.217103,hst,1.071,1.601,0.669,1.601,1.0,1.3924108160288588e-16,jump,399,1.89,8616,hst,1,4.165
TSOPF_RS_b39_c30,60098,1079986,8,0.25,20,False,400,256,0.488255,0.233618,1.093845,0.214,0.446,1.0,0.427784,0.230683,2.117,1.013,26,0.233618,hst,1.141,2.09,0.546,2.09,1.0,1.3924108160288588e-16,jump,399,3.485,8436,hst,1,6.706
TSOPF_RS_b39_c30,60098,1079986,8,0.25,21,False,400,138,0.285199,0.139449,0.619907,0.225,0.46,1.0,0.264486,0.133281,2.14,1.046,33,0.139449,hst,1.078,2.045,0.527,2.045,1.0,1.3924108160288588e-16,jump,399,1.0,4850,hst,1,5.016
bcspwr10,5300,21842,8,0.0,17,False,400,256,0.006655,0.03714,0.034082,1.09,0.195,1.0,0.007885,0.007513,0.886,0.886,,0.006655,delta_baseline,0.844,1.0,0.844,1.0,5.581,1.871280638170483e-16,jump,0,1.0,3622,delta_baseline,0,0.0
bcspwr10,5300,21842,8,0.0,18,False,400,256,0.006525,0.038294,0.034961,1.095,0.187,1.0,0.00759,0.007215,0.904,0.904,,0.006525,delta_baseline,0.86,1.0,0.86,1.0,5.868,3.513861746800697e-16,jump,0,1.0,3653,delta_baseline,0,0.0
bcspwr10,5300,21842,8,0.0,19,False,400,256,0.006538,0.035423,0.032551,1.088,0.201,1.0,0.007799,0.007446,0.878,0.878,,0.006538,delta_baseline,0.838,1.0,0.838,1.0,5.418,2.258919437555397e-16,jump,0,1.0,3393,delta_baseline,0,0.0
bcspwr10,5300,21842,8,0.0,20,False,400,256,0.006303,0.033523,0.03085,1.087,0.204,1.0,0.007696,0.007343,0.858,0.858,,0.006303,delta_baseline,0.819,1.0,0.819,1.0,5.319,1.5260920413345594e-16,jump,0,1.0,3187,delta_baseline,0,0.0
bcspwr10,5300,21842,8,0.0,21,False,400,256,0.006327,0.034919,0.032029,1.09,0.198,1.0,0.007616,0.007305,0.866,0.866,,0.006327,delta_baseline,0.831,1.0,0.831,1.0,5.519,3.1586084160755566e-16,jump,0,1.0,3363,delta_baseline,0,0.0
bcspwr10,5300,21842,8,0.002,17,False,400,256,0.084416,0.071484,0.108717,0.658,0.776,1.0,0.095424,0.080517,1.048,0.888,1017,0.071484,hst,0.885,1.181,0.749,1.181,1.0,1.871280638170483e-16,jump,363,4.782,4031,hst,1,3.965
bcspwr10,5300,21842,8,0.002,18,False,400,256,0.087225,0.072083,0.103625,0.696,0.842,1.0,0.095716,0.079909,1.092,0.902,570,0.072083,hst,0.911,1.21,0.753,1.21,1.0,3.513861746800697e-16,jump,360,4.583,4059,hst,1,4.168
bcspwr10,5300,21842,8,0.002,19,False,400,256,0.084699,0.070492,0.101103,0.697,0.838,1.0,0.092952,0.077758,1.089,0.907,571,0.070492,hst,0.911,1.202,0.758,1.202,1.0,2.258919437555397e-16,jump,362,5.015,3965,hst,1,3.965
bcspwr10,5300,21842,8,0.002,20,False,400,256,0.085356,0.069434,0.09792,0.709,0.872,1.0,0.092292,0.077468,1.102,0.896,496,0.069434,hst,0.925,1.229,0.752,1.229,1.0,1.5260920413345594e-16,jump,356,4.841,3979,hst,1,3.915
bcspwr10,5300,21842,8,0.002,21,False,400,256,0.082856,0.073162,0.106086,0.69,0.781,1.0,0.095622,0.080235,1.033,0.912,1536,0.073162,hst,0.866,1.133,0.765,1.133,1.0,3.1586084160755566e-16,jump,359,4.636,3963,hst,1,4.024
bcspwr10,5300,21842,8,0.01,17,False,400,256,0.084432,0.08045,0.148394,0.542,0.569,1.0,0.104041,0.088844,0.95,0.906,,0.08045,hst,0.812,1.049,0.773,1.049,1.0,1.871280638170483e-16,jump,399,5.332,4102,hst,1,4.371
bcspwr10,5300,21842,8,0.01,18,False,400,256,0.086217,0.080344,0.148756,0.54,0.58,1.0,0.116725,0.101815,0.847,0.789,,0.080344,hst,0.739,1.073,0.688,1.073,1.0,3.513861746800697e-16,jump,398,5.216,4116,hst,1,4.528
bcspwr10,5300,21842,8,0.01,19,False,400,256,0.085149,0.079903,0.151715,0.527,0.561,1.0,0.1036,0.088288,0.964,0.905,,0.079903,hst,0.822,1.066,0.771,1.066,1.0,2.258919437555397e-16,jump,398,6.142,4035,hst,1,4.281
bcspwr10,5300,21842,8,0.01,20,False,400,256,0.084135,0.079314,0.146916,0.54,0.573,1.0,0.103007,0.087998,0.956,0.901,,0.079314,hst,0.817,1.061,0.77,1.061,1.0,1.5260920413345594e-16,jump,399,5.377,3991,hst,1,4.215
bcspwr10,5300,21842,8,0.01,21,False,400,256,0.083829,0.078833,0.146372,0.539,0.573,1.0,0.10302,0.087517,0.958,0.901,,0.078833,hst,0.814,1.063,0.765,1.063,1.0,3.1586084160755566e-16,jump,398,5.479,4093,hst,1,4.409
bcspwr10,5300,21842,8,0.05,17,False,400,256,0.083504,0.08682,0.234742,0.37,0.356,1.0,0.103618,0.087667,0.953,0.953,,0.083504,delta_baseline,0.806,1.0,0.806,1.0,1.04,1.871280638170483e-16,jump,399,4.885,4128,delta_baseline,0,4.651
bcspwr10,5300,21842,8,0.05,18,False,400,256,0.083705,0.085876,0.233534,0.368,0.358,1.0,0.108536,0.093131,0.899,0.899,,0.083705,delta_baseline,0.771,1.0,0.771,1.0,1.026,3.513861746800697e-16,jump,399,5.323,4015,hst,1,4.578
bcspwr10,5300,21842,8,0.05,19,False,400,256,0.083145,0.084654,0.232206,0.365,0.358,1.0,0.109665,0.094474,0.88,0.88,,0.083145,delta_baseline,0.758,1.0,0.758,1.0,1.018,2.258919437555397e-16,jump,399,5.302,4130,hst,1,4.545
bcspwr10,5300,21842,8,0.05,20,False,400,256,0.084307,0.08597,0.233285,0.369,0.361,1.0,0.104523,0.08857,0.952,0.952,,0.084307,delta_baseline,0.807,1.0,0.807,1.0,1.02,1.5260920413345594e-16,jump,399,4.521,4047,delta_baseline,0,4.638
bcspwr10,5300,21842,8,0.05,21,False,400,256,0.083729,0.087739,0.232505,0.377,0.36,1.0,0.10419,0.088193,0.949,0.949,,0.083729,delta_baseline,0.804,1.0,0.804,1.0,1.048,3.1586084160755566e-16,jump,399,4.911,4032,delta_baseline,0,4.596
bcspwr10,5300,21842,8,0.25,17,False,400,256,0.084429,0.092172,0.59474,0.155,0.142,1.0,0.103876,0.087792,0.962,0.962,,0.084429,delta_baseline,0.813,1.0,0.813,1.0,1.092,1.871280638170483e-16,jump,399,6.544,3985,delta_baseline,0,4.747
bcspwr10,5300,21842,8,0.25,18,False,400,256,0.083493,0.092806,0.597207,0.155,0.14,1.0,0.104259,0.087681,0.952,0.952,,0.083493,delta_baseline,0.801,1.0,0.801,1.0,1.112,3.513861746800697e-16,jump,399,3.716,4237,delta_baseline,0,4.798
bcspwr10,5300,21842,8,0.25,19,False,400,256,0.084276,0.093141,0.598944,0.156,0.141,1.0,0.104929,0.088442,0.953,0.953,,0.084276,delta_baseline,0.803,1.0,0.803,1.0,1.105,2.258919437555397e-16,jump,399,4.862,4099,delta_baseline,0,4.845
bcspwr10,5300,21842,8,0.25,20,False,400,256,0.083789,0.092665,0.598134,0.155,0.14,1.0,0.104029,0.088225,0.95,0.95,,0.083789,delta_baseline,0.805,1.0,0.805,1.0,1.106,1.5260920413345594e-16,jump,399,1.844,4037,delta_baseline,0,4.762
bcspwr10,5300,21842,8,0.25,21,False,400,256,0.083935,0.097234,0.596939,0.163,0.141,1.0,0.104506,0.088619,0.947,0.947,,0.083935,delta_baseline,0.803,1.0,0.803,1.0,1.158,3.1586084160755566e-16,jump,399,1.0,4015,delta_baseline,0,4.724
scircuit,170998,958936,8,0.0,17,False,400,256,0.013784,0.041291,0.033367,1.238,0.413,1.0,0.016553,0.015905,0.867,0.867,,0.013784,delta_baseline,0.833,1.0,0.833,1.0,2.996,2.6050372849850016e-16,jump,0,1.0,1855,delta_baseline,0,0.0
scircuit,170998,958936,8,0.0,18,False,400,256,0.011561,0.031804,0.025738,1.236,0.449,1.0,0.014278,0.01374,0.841,0.841,,0.011561,delta_baseline,0.81,1.0,0.81,1.0,2.751,2.0386846321125864e-16,jump,0,1.0,774,delta_baseline,0,0.0
scircuit,170998,958936,8,0.0,19,False,400,256,0.016132,0.063813,0.048334,1.32,0.334,1.0,0.018733,0.017881,0.902,0.902,,0.016132,delta_baseline,0.861,1.0,0.861,1.0,3.956,1.8803246323926756e-16,jump,0,1.0,3169,delta_baseline,0,0.0
scircuit,170998,958936,8,0.0,20,False,400,256,0.011533,0.032048,0.025824,1.241,0.447,1.0,0.014238,0.013719,0.841,0.841,,0.011533,delta_baseline,0.81,1.0,0.81,1.0,2.779,2.757259758035496e-16,jump,0,1.0,772,delta_baseline,0,0.0
scircuit,170998,958936,8,0.0,21,False,400,256,0.017729,0.051819,0.042772,1.212,0.414,1.0,0.020091,0.019252,0.921,0.921,,0.017729,delta_baseline,0.882,1.0,0.882,1.0,2.923,5.194813152189734e-16,jump,0,1.0,3198,delta_baseline,0,0.0
scircuit,170998,958936,8,0.002,17,False,400,256,0.136133,0.174443,0.146423,1.191,0.93,1.0,0.229681,0.153815,0.885,0.885,,0.136133,delta_baseline,0.593,1.0,0.593,1.0,1.281,2.6050372849850016e-16,jump,399,7.016,6177,hst,1,25.43
scircuit,170998,958936,8,0.002,18,False,400,256,0.10566,0.124455,0.12352,1.008,0.855,1.0,0.203316,0.138373,0.764,0.764,,0.10566,delta_baseline,0.52,1.0,0.52,1.0,1.178,2.0386846321125864e-16,jump,399,1.0,5453,hst,1,25.185
scircuit,170998,958936,8,0.002,19,False,400,256,0.166683,0.157715,0.174779,0.902,0.954,1.0,0.251381,0.176035,0.947,0.896,,0.157715,hst,0.663,1.057,0.627,1.057,1.0,1.8803246323926756e-16,jump,399,6.778,7240,hst,1,27.431
scircuit,170998,958936,8,0.002,20,False,400,256,0.103491,0.128527,0.126789,1.014,0.816,1.0,0.210782,0.144802,0.715,0.715,,0.103491,delta_baseline,0.491,1.0,0.491,1.0,1.242,2.757259758035496e-16,jump,396,7.307,5907,hst,1,25.714
scircuit,170998,958936,8,0.002,21,False,400,256,0.160664,0.145995,0.160362,0.91,1.002,1.0,0.238179,0.162265,0.99,0.9,,0.145995,hst,0.675,1.1,0.613,1.1,1.0,5.194813152189734e-16,jump,397,6.864,6912,hst,1,27.031
scircuit,170998,958936,8,0.01,17,False,400,256,0.116954,0.172234,0.208695,0.825,0.56,1.0,0.256276,0.188325,0.621,0.621,,0.116954,delta_baseline,0.456,1.0,0.456,1.0,1.473,2.6050372849850016e-16,jump,399,1.441,6820,hst,1,27.114
scircuit,170998,958936,8,0.01,18,False,400,256,0.106475,0.176647,0.197967,0.892,0.538,1.0,0.253374,0.189673,0.561,0.561,,0.106475,delta_baseline,0.42,1.0,0.42,1.0,1.659,2.0386846321125864e-16,jump,399,1.616,6385,hst,1,26.28
scircuit,170998,958936,8,0.01,19,False,400,256,0.136949,0.215114,0.234628,0.917,0.584,1.0,0.282886,0.203249,0.674,0.674,,0.136949,delta_baseline,0.484,1.0,0.484,1.0,1.571,1.8803246323926756e-16,jump,399,1.169,6670,hst,1,30.488
scircuit,170998,958936,8,0.01,20,False,400,256,0.104401,0.17912,0.200631,0.893,0.52,1.0,0.262439,0.199887,0.522,0.522,,0.104401,delta_baseline,0.398,1.0,0.398,1.0,1.716,2.757259758035496e-16,jump,399,2.095,6933,hst,1,26.469
scircuit,170998,958936,8,0.01,21,False,400,256,0.129947,0.184048,0.211087,0.872,0.616,1.0,0.274288,0.19833,0.655,0.655,,0.129947,delta_baseline,0.474,1.0,0.474,1.0,1.416,5.194813152189734e-16,jump,399,1.471,6557,hst,1,28.884
scircuit,170998,958936,8,0.05,17,False,400,256,0.11231,0.228341,0.323978,0.705,0.347,1.0,0.204838,0.123872,0.907,0.907,,0.11231,delta_baseline,0.548,1.0,0.548,1.0,2.033,2.6050372849850016e-16,jump,399,1.49,6642,delta_baseline,0,30.457
scircuit,170998,958936,8,0.05,18,False,400,256,0.113448,0.230221,0.325984,0.706,0.348,1.0,0.202948,0.126054,0.9,0.9,,0.113448,delta_baseline,0.559,1.0,0.559,1.0,2.029,2.0386846321125864e-16,jump,399,5.572,6538,delta_baseline,0,29.955
scircuit,170998,958936,8,0.05,19,False,400,256,0.116863,0.234453,0.340505,0.689,0.343,1.0,0.222643,0.138843,0.842,0.842,,0.116863,delta_baseline,0.525,1.0,0.525,1.0,2.006,1.8803246323926756e-16,jump,399,5.423,6449,delta_baseline,0,31.243
scircuit,170998,958936,8,0.05,20,False,400,256,0.119879,0.236424,0.326547,0.724,0.367,1.0,0.223343,0.148437,0.808,0.808,,0.119879,delta_baseline,0.537,1.0,0.537,1.0,1.972,2.757259758035496e-16,jump,399,5.991,6646,delta_baseline,0,29.832
scircuit,170998,958936,8,0.05,21,False,400,256,0.127202,0.235292,0.330135,0.713,0.385,1.0,0.217882,0.134468,0.946,0.946,,0.127202,delta_baseline,0.584,1.0,0.584,1.0,1.85,5.194813152189734e-16,jump,399,1.0,6576,delta_baseline,0,30.865
scircuit,170998,958936,8,0.25,17,False,400,256,0.121603,0.292432,0.806929,0.362,0.151,1.0,0.235206,0.145726,0.834,0.834,,0.121603,delta_baseline,0.517,1.0,0.517,1.0,2.405,2.6050372849850016e-16,jump,399,2.109,6890,delta_baseline,0,32.214
scircuit,170998,958936,8,0.25,18,False,400,256,0.124519,0.282421,0.813388,0.347,0.153,1.0,0.236277,0.148015,0.841,0.841,,0.124519,delta_baseline,0.527,1.0,0.527,1.0,2.268,2.0386846321125864e-16,jump,399,3.423,7375,delta_baseline,0,32.12
scircuit,170998,958936,8,0.25,19,False,400,256,0.125513,0.281711,0.816579,0.345,0.154,1.0,0.242227,0.151932,0.826,0.826,,0.125513,delta_baseline,0.518,1.0,0.518,1.0,2.244,1.8803246323926756e-16,jump,399,7.45,6574,delta_baseline,0,32.641
scircuit,170998,958936,8,0.25,20,False,400,256,0.122061,0.273828,0.810167,0.338,0.151,1.0,0.237938,0.149153,0.818,0.818,,0.122061,delta_baseline,0.513,1.0,0.513,1.0,2.243,2.757259758035496e-16,jump,399,2.058,6460,delta_baseline,0,32.802
scircuit,170998,958936,8,0.25,21,False,400,256,0.124445,0.274947,0.801547,0.343,0.155,1.0,0.237166,0.147313,0.845,0.845,,0.124445,delta_baseline,0.525,1.0,0.525,1.0,2.209,5.194813152189734e-16,jump,399,7.321,6541,delta_baseline,0,32.433
ct20stif,52329,2600295,8,0.0,17,False,400,256,0.025814,0.053652,0.046565,1.152,0.554,1.0,0.027355,0.025443,1.015,1.015,0,0.025814,delta_baseline,0.944,1.0,0.944,1.0,2.078,3.403944480715774e-16,jump,0,1.0,1371,delta_baseline,0,0.0
ct20stif,52329,2600295,8,0.0,18,False,400,256,0.019694,0.034586,0.031053,1.114,0.634,1.0,0.021114,0.019779,0.996,0.996,,0.019694,delta_baseline,0.933,1.0,0.933,1.0,1.756,3.351339203340676e-16,jump,0,1.0,708,delta_baseline,0,0.0
ct20stif,52329,2600295,8,0.0,19,False,400,256,0.022532,0.041329,0.037033,1.116,0.608,1.0,0.024009,0.022384,1.007,1.007,0,0.022532,delta_baseline,0.938,1.0,0.938,1.0,1.834,2.600013994931016e-16,jump,0,1.0,1065,delta_baseline,0,0.0
ct20stif,52329,2600295,8,0.0,20,False,400,256,0.023544,0.043003,0.038521,1.116,0.611,1.0,0.025234,0.023543,1.0,1.0,0,0.023544,delta_baseline,0.933,1.0,0.933,1.0,1.826,5.949530076200267e-16,jump,0,1.0,1140,delta_baseline,0,0.0
ct20stif,52329,2600295,8,0.0,21,False,400,256,0.026634,0.048165,0.04404,1.094,0.605,1.0,0.028324,0.02638,1.01,1.01,0,0.026634,delta_baseline,0.94,1.0,0.94,1.0,1.808,4.493998728164776e-16,jump,0,1.0,1421,delta_baseline,0,0.0
ct20stif,52329,2600295,8,0.002,17,False,400,256,0.647126,0.197643,0.284613,0.694,2.274,1.0,0.211988,0.203927,3.173,0.969,3,0.197643,hst,3.053,3.274,0.932,3.274,1.0,3.403944480715774e-16,jump,395,4.494,15103,hst,1,1.442
ct20stif,52329,2600295,8,0.002,18,False,400,256,0.531242,0.182454,0.266166,0.685,1.996,1.0,0.193039,0.189954,2.797,0.961,4,0.182454,hst,2.752,2.912,0.945,2.912,1.0,3.351339203340676e-16,jump,396,4.58,14854,hst,1,1.211
ct20stif,52329,2600295,8,0.002,19,False,400,256,0.588219,0.191706,0.269334,0.712,2.184,1.0,0.205863,0.201109,2.925,0.953,3,0.191706,hst,2.857,3.068,0.931,3.068,1.0,2.600013994931016e-16,jump,397,4.396,15128,hst,1,1.246
ct20stif,52329,2600295,8,0.002,20,False,400,256,0.610009,0.195942,0.279111,0.702,2.186,1.0,0.212423,0.206831,2.949,0.947,3,0.195942,hst,2.872,3.113,0.922,3.113,1.0,5.949530076200267e-16,jump,390,4.316,15517,hst,1,1.395
ct20stif,52329,2600295,8,0.002,21,False,400,256,0.685673,0.198958,0.270546,0.735,2.534,1.0,0.207468,0.199308,3.44,0.998,3,0.198958,hst,3.305,3.446,0.959,3.446,1.0,4.493998728164776e-16,jump,396,4.337,15205,hst,1,1.291
ct20stif,52329,2600295,8,0.01,17,False,400,256,0.602199,0.258038,0.432219,0.597,1.393,1.0,0.265088,0.259717,2.319,0.994,4,0.258038,hst,2.272,2.334,0.973,2.334,1.0,3.403944480715774e-16,jump,399,4.393,18259,hst,1,1.367
ct20stif,52329,2600295,8,0.01,18,False,400,256,0.569407,0.26248,0.443415,0.592,1.284,1.0,0.26558,0.265564,2.144,0.988,4,0.26248,hst,2.144,2.169,0.988,2.169,1.0,3.351339203340676e-16,jump,399,4.197,18334,hst,1,1.238
ct20stif,52329,2600295,8,0.01,19,False,400,256,0.593228,0.257894,0.441042,0.585,1.345,1.0,0.268523,0.266963,2.222,0.966,4,0.257894,hst,2.209,2.3,0.96,2.3,1.0,2.600013994931016e-16,jump,399,3.785,17850,hst,1,1.26
ct20stif,52329,2600295,8,0.01,20,False,400,256,0.589959,0.259198,0.44023,0.589,1.34,1.0,0.271891,0.269239,2.191,0.963,4,0.259198,hst,2.17,2.276,0.953,2.276,1.0,5.949530076200267e-16,jump,399,3.788,17645,hst,1,1.354
ct20stif,52329,2600295,8,0.01,21,False,400,256,0.617084,0.257551,0.445046,0.579,1.387,1.0,0.274658,0.269162,2.293,0.957,4,0.257551,hst,2.247,2.396,0.938,2.396,1.0,4.493998728164776e-16,jump,399,4.254,18025,hst,1,1.37
ct20stif,52329,2600295,8,0.05,17,False,400,256,0.589864,0.313213,0.759466,0.412,0.777,1.0,0.318082,0.308762,1.91,1.014,6,0.313213,hst,1.854,1.883,0.985,1.883,1.0,3.403944480715774e-16,jump,399,3.309,17850,hst,1,1.647
ct20stif,52329,2600295,8,0.05,18,False,400,256,0.584036,0.307635,0.765407,0.402,0.763,1.0,0.374157,0.319627,1.827,0.962,51,0.307635,hst,1.561,1.898,0.822,1.898,1.0,3.351339203340676e-16,jump,399,3.78,17697,hst,1,13.428
ct20stif,52329,2600295,8,0.05,19,False,400,256,0.591116,0.302961,0.750771,0.404,0.787,1.0,0.380535,0.319471,1.85,0.948,51,0.302961,hst,1.553,1.951,0.796,1.951,1.0,2.600013994931016e-16,jump,399,3.821,18837,hst,1,13.981
ct20stif,52329,2600295,8,0.05,20,False,400,256,0.587295,0.301541,0.748651,0.403,0.784,1.0,0.318643,0.31125,1.887,0.969,6,0.301541,hst,1.843,1.948,0.946,1.948,1.0,5.949530076200267e-16,jump,399,3.02,17807,hst,1,1.659
ct20stif,52329,2600295,8,0.05,21,False,400,256,0.590618,0.299413,0.749222,0.4,0.788,1.0,0.320859,0.311537,1.896,0.961,6,0.299413,hst,1.841,1.973,0.933,1.973,1.0,4.493998728164776e-16,jump,399,3.029,18079,hst,1,1.713
ct20stif,52329,2600295,8,0.25,17,False,400,256,0.592235,0.352932,2.051487,0.172,0.289,1.0,0.423348,0.352844,1.678,1.0,77,0.352932,hst,1.399,1.678,0.834,1.678,1.0,3.403944480715774e-16,jump,399,1.0,18080,hst,1,18.466
ct20stif,52329,2600295,8,0.25,18,False,400,256,0.586856,0.335844,2.052679,0.164,0.286,1.0,0.419581,0.352206,1.666,0.954,77,0.335844,hst,1.399,1.747,0.8,1.747,1.0,3.351339203340676e-16,jump,399,3.159,17395,hst,1,18.125
ct20stif,52329,2600295,8,0.25,19,False,400,256,0.58596,0.334658,2.050174,0.163,0.286,1.0,0.419788,0.351571,1.667,0.952,77,0.334658,hst,1.396,1.751,0.797,1.751,1.0,2.600013994931016e-16,jump,399,1.0,17549,hst,1,18.039
