matrix,N,nnz,B,rho,seed,churn_model,churn_alpha,steps,step,is_last,dirty_cols,rows_merged,rows_per_block,rows_patchable,merge
ct20stif,52329,2600295,8,0.25,217,drift,0.5,200,50,False,256,2225,8482,,3.8121
ct20stif,52329,2600295,8,0.25,217,drift,0.5,200,75,False,256,1727,8541,,4.9456
ct20stif,52329,2600295,8,0.25,217,drift,0.5,200,100,False,256,1955,6943,,3.5514
ct20stif,52329,2600295,8,0.25,217,drift,0.5,200,125,False,256,2072,7752,,3.7413
ct20stif,52329,2600295,8,0.25,217,drift,0.5,200,150,False,256,2670,9564,,3.582
ct20stif,52329,2600295,8,0.25,217,drift,0.5,200,175,False,256,2509,9445,,3.7644
ct20stif,52329,2600295,8,0.25,217,drift,0.5,200,199,True,256,2871,9123,2871,3.1776
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,0,False,256,1371,5557,,4.0532
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,25,False,256,3649,7772,,2.1299
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,50,False,256,5334,9547,,1.7898
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,75,False,256,7010,11416,,1.6285
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,100,False,256,8433,13020,,1.5439
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,125,False,256,9540,14131,,1.4812
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,150,False,256,10136,14755,,1.4557
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,175,False,256,11056,15943,,1.442
ct20stif,52329,2600295,8,0.002,17,jump,0.5,200,199,True,256,12111,16998,12111,1.4035
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,0,False,256,1146,4766,,4.1588
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,25,False,256,2842,6554,,2.3061
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,50,False,256,4243,8043,,1.8956
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,75,False,256,5996,9864,,1.6451
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,100,False,256,7166,11160,,1.5574
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,125,False,256,8212,12436,,1.5144
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,150,False,256,9361,13607,,1.4536
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,175,False,256,10312,14579,,1.4138
ct20stif,52329,2600295,8,0.002,117,jump,0.5,200,199,True,256,11412,16033,11412,1.4049
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,0,False,256,1513,6109,,4.0377
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,25,False,256,3610,8151,,2.2579
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,50,False,256,5307,10102,,1.9035
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,75,False,256,6921,11753,,1.6982
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,100,False,256,8343,13323,,1.5969
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,125,False,256,9014,14096,,1.5638
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,150,False,256,10244,15395,,1.5028
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,175,False,256,11359,16615,,1.4627
ct20stif,52329,2600295,8,0.002,217,jump,0.5,200,199,True,256,11906,17251,11906,1.4489
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,0,False,256,1371,5557,,4.0532
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,25,False,256,6692,11069,,1.6541
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,50,False,256,10406,15272,,1.4676
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,75,False,256,12978,18592,,1.4326
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,100,False,256,14356,19861,,1.3835
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,125,False,256,15488,21115,,1.3633
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,150,False,256,16314,21744,,1.3328
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,175,False,256,16971,21681,,1.2775
ct20stif,52329,2600295,8,0.01,17,jump,0.5,200,199,True,256,17395,21834,17395,1.2552
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,0,False,256,1146,4766,,4.1588
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,25,False,256,6342,10266,,1.6187
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,50,False,256,9985,14261,,1.4282
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,75,False,256,11958,16921,,1.415
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,100,False,256,13280,18365,,1.3829
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,125,False,256,14685,19583,,1.3335
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,150,False,256,16024,20998,,1.3104
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,175,False,256,17058,22254,,1.3046
ct20stif,52329,2600295,8,0.01,117,jump,0.5,200,199,True,256,16828,21912,16828,1.3021
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,0,False,256,1513,6109,,4.0377
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,25,False,256,6928,11805,,1.704
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,50,False,256,10551,16158,,1.5314
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,75,False,256,12802,18074,,1.4118
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,100,False,256,13891,19335,,1.3919
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,125,False,256,15344,20796,,1.3553
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,150,False,256,16003,21421,,1.3386
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,175,False,256,16956,21890,,1.291
ct20stif,52329,2600295,8,0.01,217,jump,0.5,200,199,True,256,17044,21791,17044,1.2785
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,0,False,256,1371,5557,,4.0532
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,25,False,256,14208,19242,,1.3543
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,50,False,256,17573,22334,,1.2709
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,75,False,256,17650,22850,,1.2946
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,100,False,256,18218,22272,,1.2225
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,125,False,256,18066,21902,,1.2123
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,150,False,256,18697,22469,,1.2017
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,175,False,256,18187,22651,,1.2455
ct20stif,52329,2600295,8,0.05,17,jump,0.5,200,199,True,256,18144,22067,18144,1.2162
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,0,False,256,1146,4766,,4.1588
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,25,False,256,14452,19339,,1.3382
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,50,False,256,16826,21704,,1.2899
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,75,False,256,18055,21871,,1.2114
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,100,False,256,17777,21613,,1.2158
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,125,False,256,18173,22200,,1.2216
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,150,False,256,17982,21569,,1.1995
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,175,False,256,17881,21459,,1.2001
ct20stif,52329,2600295,8,0.05,117,jump,0.5,200,199,True,256,17665,21874,17665,1.2383
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,0,False,256,1513,6109,,4.0377
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,25,False,256,14319,19969,,1.3946
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,50,False,256,18028,22849,,1.2674
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,75,False,256,17661,21482,,1.2164
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,100,False,256,17472,20932,,1.198
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,125,False,256,18013,21459,,1.1913
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,150,False,256,17751,21410,,1.2061
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,175,False,256,17584,21752,,1.237
ct20stif,52329,2600295,8,0.05,217,jump,0.5,200,199,True,256,17607,21535,17607,1.2231
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,0,False,256,1371,5557,,4.0532
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,25,False,256,17823,21698,,1.2174
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,50,False,256,17445,21509,,1.233
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,75,False,256,18215,22133,,1.2151
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,100,False,256,17956,21954,,1.2227
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,125,False,256,17324,21128,,1.2196
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,150,False,256,18392,22818,,1.2406
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,175,False,256,17535,21922,,1.2502
ct20stif,52329,2600295,8,0.25,17,jump,0.5,200,199,True,256,17693,22049,17693,1.2462
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,0,False,256,1146,4766,,4.1588
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,25,False,256,17327,20910,,1.2068
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,50,False,256,18525,22731,,1.227
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,75,False,256,17730,21339,,1.2036
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,100,False,256,18099,22215,,1.2274
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,125,False,256,17629,21363,,1.2118
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,150,False,256,17706,21784,,1.2303
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,175,False,256,17711,21887,,1.2358
ct20stif,52329,2600295,8,0.25,117,jump,0.5,200,199,True,256,18116,21892,18116,1.2084
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,0,False,256,1513,6109,,4.0377
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,25,False,256,18237,22208,,1.2177
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,50,False,256,17101,21404,,1.2516
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,75,False,256,17710,21399,,1.2083
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,100,False,256,18567,22341,,1.2033
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,125,False,256,17553,21713,,1.237
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,150,False,256,18332,21934,,1.1965
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,175,False,256,17781,21686,,1.2196
ct20stif,52329,2600295,8,0.25,217,jump,0.5,200,199,True,256,17349,21109,17349,1.2167
memplus,17758,99147,8,0.002,17,drift,0.5,200,0,False,256,8170,13904,,1.7018
memplus,17758,99147,8,0.002,17,drift,0.5,200,25,False,256,8266,14096,,1.7053
memplus,17758,99147,8,0.002,17,drift,0.5,200,50,False,256,8362,14288,,1.7087
memplus,17758,99147,8,0.002,17,drift,0.5,200,75,False,256,8394,14347,,1.7092
memplus,17758,99147,8,0.002,17,drift,0.5,200,100,False,256,8426,14389,,1.7077
memplus,17758,99147,8,0.002,17,drift,0.5,200,125,False,256,8426,14396,,1.7085
memplus,17758,99147,8,0.002,17,drift,0.5,200,150,False,256,8370,14319,,1.7108
memplus,17758,99147,8,0.002,17,drift,0.5,200,175,False,256,8373,14333,,1.7118
memplus,17758,99147,8,0.002,17,drift,0.5,200,199,True,256,8029,13580,8029,1.6914
memplus,17758,99147,8,0.002,117,drift,0.5,200,0,False,256,2395,5840,,2.4384
memplus,17758,99147,8,0.002,117,drift,0.5,200,25,False,256,5690,9915,,1.7425
memplus,17758,99147,8,0.002,117,drift,0.5,200,50,False,256,6389,10999,,1.7216
memplus,17758,99147,8,0.002,117,drift,0.5,200,75,False,256,6876,11466,,1.6675
memplus,17758,99147,8,0.002,117,drift,0.5,200,100,False,256,7107,11999,,1.6883
memplus,17758,99147,8,0.002,117,drift,0.5,200,125,False,256,7269,12519,,1.7222
memplus,17758,99147,8,0.002,117,drift,0.5,200,150,False,256,7429,13049,,1.7565
memplus,17758,99147,8,0.002,117,drift,0.5,200,175,False,256,7652,13610,,1.7786
memplus,17758,99147,8,0.002,117,drift,0.5,200,199,True,256,8050,14636,8050,1.8181
memplus,17758,99147,8,0.002,217,drift,0.5,200,0,False,256,8202,14022,,1.7096
memplus,17758,99147,8,0.002,217,drift,0.5,200,25,False,256,8361,14294,,1.7096
memplus,17758,99147,8,0.002,217,drift,0.5,200,50,False,256,8393,14397,,1.7154
memplus,17758,99147,8,0.002,217,drift,0.5,200,75,False,256,8425,14410,,1.7104
memplus,17758,99147,8,0.002,217,drift,0.5,200,100,False,256,8521,14561,,1.7088
memplus,17758,99147,8,0.002,217,drift,0.5,200,125,False,256,8521,14526,,1.7047
memplus,17758,99147,8,0.002,217,drift,0.5,200,150,False,256,8521,14527,,1.7048
memplus,17758,99147,8,0.002,217,drift,0.5,200,175,False,256,8804,14891,,1.6914
memplus,17758,99147,8,0.002,217,drift,0.5,200,199,True,256,8804,14869,8804,1.6889
memplus,17758,99147,8,0.01,17,drift,0.5,200,0,False,256,8170,13904,,1.7018
memplus,17758,99147,8,0.01,17,drift,0.5,200,25,False,256,8432,14430,,1.7113
memplus,17758,99147,8,0.01,17,drift,0.5,200,50,False,256,8527,14575,,1.7093
memplus,17758,99147,8,0.01,17,drift,0.5,200,75,False,256,8510,14544,,1.709
memplus,17758,99147,8,0.01,17,drift,0.5,200,100,False,256,8408,14414,,1.7143
memplus,17758,99147,8,0.01,17,drift,0.5,200,125,False,256,8636,14874,,1.7223
memplus,17758,99147,8,0.01,17,drift,0.5,200,150,False,256,8642,14895,,1.7236
memplus,17758,99147,8,0.01,17,drift,0.5,200,175,False,256,8095,13834,,1.709
memplus,17758,99147,8,0.01,17,drift,0.5,200,199,True,256,8095,13720,8095,1.6949
memplus,17758,99147,8,0.01,117,drift,0.5,200,0,False,256,2395,5840,,2.4384
memplus,17758,99147,8,0.01,117,drift,0.5,200,25,False,256,5177,9386,,1.813
memplus,17758,99147,8,0.01,117,drift,0.5,200,50,False,256,6216,11186,,1.7995
memplus,17758,99147,8,0.01,117,drift,0.5,200,75,False,256,7249,13178,,1.8179
memplus,17758,99147,8,0.01,117,drift,0.5,200,100,False,256,8183,15402,,1.8822
memplus,17758,99147,8,0.01,117,drift,0.5,200,125,False,256,8019,14967,,1.8664
memplus,17758,99147,8,0.01,117,drift,0.5,200,150,False,256,8449,15833,,1.8739
memplus,17758,99147,8,0.01,117,drift,0.5,200,175,False,256,8491,16126,,1.8992
memplus,17758,99147,8,0.01,117,drift,0.5,200,199,True,256,8643,16511,8643,1.9103
memplus,17758,99147,8,0.01,217,drift,0.5,200,0,False,256,8202,14022,,1.7096
memplus,17758,99147,8,0.01,217,drift,0.5,200,25,False,256,8487,14537,,1.7129
memplus,17758,99147,8,0.01,217,drift,0.5,200,50,False,256,8500,14642,,1.7226
memplus,17758,99147,8,0.01,217,drift,0.5,200,75,False,256,8568,14728,,1.719
memplus,17758,99147,8,0.01,217,drift,0.5,200,100,False,256,8604,14822,,1.7227
memplus,17758,99147,8,0.01,217,drift,0.5,200,125,False,256,8194,13835,,1.6884
memplus,17758,99147,8,0.01,217,drift,0.5,200,150,False,256,8206,13967,,1.702
memplus,17758,99147,8,0.01,217,drift,0.5,200,175,False,256,8182,13983,,1.709
memplus,17758,99147,8,0.01,217,drift,0.5,200,199,True,256,8108,13715,8108,1.6915
memplus,17758,99147,8,0.05,17,drift,0.5,200,0,False,256,8170,13904,,1.7018
memplus,17758,99147,8,0.05,17,drift,0.5,200,25,False,256,9028,15533,,1.7205
memplus,17758,99147,8,0.05,17,drift,0.5,200,50,False,256,8834,14858,,1.6819
memplus,17758,99147,8,0.05,17,drift,0.5,200,75,False,256,8863,15038,,1.6967
memplus,17758,99147,8,0.05,17,drift,0.5,200,100,False,256,8453,14242,,1.6848
memplus,17758,99147,8,0.05,17,drift,0.5,200,125,False,256,8471,14326,,1.6912
memplus,17758,99147,8,0.05,17,drift,0.5,200,150,False,256,8633,14518,,1.6817
memplus,17758,99147,8,0.05,17,drift,0.5,200,175,False,256,8547,14373,,1.6816
memplus,17758,99147,8,0.05,17,drift,0.5,200,199,True,256,8590,14349,8590,1.6704
memplus,17758,99147,8,0.05,117,drift,0.5,200,0,False,256,2395,5840,,2.4384
memplus,17758,99147,8,0.05,117,drift,0.5,200,25,False,256,8600,16423,,1.9097
memplus,17758,99147,8,0.05,117,drift,0.5,200,50,False,256,9025,16473,,1.8253
memplus,17758,99147,8,0.05,117,drift,0.5,200,75,False,256,9313,17181,,1.8448
memplus,17758,99147,8,0.05,117,drift,0.5,200,100,False,256,9191,16802,,1.8281
memplus,17758,99147,8,0.05,117,drift,0.5,200,125,False,256,9413,17446,,1.8534
memplus,17758,99147,8,0.05,117,drift,0.5,200,150,False,256,9286,16626,,1.7904
memplus,17758,99147,8,0.05,117,drift,0.5,200,175,False,256,9343,16890,,1.8078
memplus,17758,99147,8,0.05,117,drift,0.5,200,199,True,256,9202,17207,9202,1.8699
memplus,17758,99147,8,0.05,217,drift,0.5,200,0,False,256,8202,14022,,1.7096
memplus,17758,99147,8,0.05,217,drift,0.5,200,25,False,256,8665,14733,,1.7003
memplus,17758,99147,8,0.05,217,drift,0.5,200,50,False,256,8666,14767,,1.704
memplus,17758,99147,8,0.05,217,drift,0.5,200,75,False,256,8248,14004,,1.6979
memplus,17758,99147,8,0.05,217,drift,0.5,200,100,False,256,8440,14294,,1.6936
memplus,17758,99147,8,0.05,217,drift,0.5,200,125,False,256,8363,13972,,1.6707
memplus,17758,99147,8,0.05,217,drift,0.5,200,150,False,256,8397,13934,,1.6594
memplus,17758,99147,8,0.05,217,drift,0.5,200,175,False,256,8584,14357,,1.6725
memplus,17758,99147,8,0.05,217,drift,0.5,200,199,True,256,8420,14267,8420,1.6944
memplus,17758,99147,8,0.25,17,drift,0.5,200,0,False,256,8170,13904,,1.7018
memplus,17758,99147,8,0.25,17,drift,0.5,200,25,False,256,8649,14435,,1.669
memplus,17758,99147,8,0.25,17,drift,0.5,200,50,False,256,8586,14033,,1.6344
memplus,17758,99147,8,0.25,17,drift,0.5,200,75,False,256,9058,15134,,1.6708
memplus,17758,99147,8,0.25,17,drift,0.5,200,100,False,256,8794,14753,,1.6776
memplus,17758,99147,8,0.25,17,drift,0.5,200,125,False,256,9026,15142,,1.6776
memplus,17758,99147,8,0.25,17,drift,0.5,200,150,False,256,8334,13321,,1.5984
memplus,17758,99147,8,0.25,17,drift,0.5,200,175,False,256,9444,15917,,1.6854
memplus,17758,99147,8,0.25,17,drift,0.5,200,199,True,256,9958,16205,9958,1.6273
memplus,17758,99147,8,0.25,117,drift,0.5,200,0,False,256,2395,5840,,2.4384
memplus,17758,99147,8,0.25,117,drift,0.5,200,25,False,256,9191,15421,,1.6778
memplus,17758,99147,8,0.25,117,drift,0.5,200,50,False,256,9213,17406,,1.8893
memplus,17758,99147,8,0.25,117,drift,0.5,200,75,False,256,8824,14788,,1.6759
memplus,17758,99147,8,0.25,117,drift,0.5,200,100,False,256,8827,14194,,1.608
memplus,17758,99147,8,0.25,117,drift,0.5,200,125,False,256,9271,15177,,1.637
memplus,17758,99147,8,0.25,117,drift,0.5,200,150,False,256,8301,13772,,1.6591
memplus,17758,99147,8,0.25,117,drift,0.5,200,175,False,256,9162,15325,,1.6727
memplus,17758,99147,8,0.25,117,drift,0.5,200,199,True,256,8865,14765,8865,1.6655
memplus,17758,99147,8,0.25,217,drift,0.5,200,0,False,256,8202,14022,,1.7096
memplus,17758,99147,8,0.25,217,drift,0.5,200,25,False,256,9040,14829,,1.6404
memplus,17758,99147,8,0.25,217,drift,0.5,200,50,False,256,9246,15286,,1.6533
memplus,17758,99147,8,0.25,217,drift,0.5,200,75,False,256,9576,15778,,1.6477
memplus,17758,99147,8,0.25,217,drift,0.5,200,100,False,256,8936,14766,,1.6524
memplus,17758,99147,8,0.25,217,drift,0.5,200,125,False,256,8642,13918,,1.6105
memplus,17758,99147,8,0.25,217,drift,0.5,200,150,False,256,8557,13696,,1.6006
memplus,17758,99147,8,0.25,217,drift,0.5,200,175,False,256,8752,14173,,1.6194
memplus,17758,99147,8,0.25,217,drift,0.5,200,199,True,256,8545,14013,8545,1.6399
memplus,17758,99147,8,0.002,17,jump,0.5,200,0,False,256,8170,13904,,1.7018
memplus,17758,99147,8,0.002,17,jump,0.5,200,25,False,256,8380,14351,,1.7125
memplus,17758,99147,8,0.002,17,jump,0.5,200,50,False,256,8446,14399,,1.7048
memplus,17758,99147,8,0.002,17,jump,0.5,200,75,False,256,8543,14470,,1.6938
memplus,17758,99147,8,0.002,17,jump,0.5,200,100,False,256,8689,14720,,1.6941
memplus,17758,99147,8,0.002,17,jump,0.5,200,125,False,256,8660,14548,,1.6799
memplus,17758,99147,8,0.002,17,jump,0.5,200,150,False,256,8550,14359,,1.6794
memplus,17758,99147,8,0.002,17,jump,0.5,200,175,False,256,8632,14429,,1.6716
memplus,17758,99147,8,0.002,17,jump,0.5,200,199,True,256,8785,14653,8785,1.668
memplus,17758,99147,8,0.002,117,jump,0.5,200,0,False,256,2395,5840,,2.4384
memplus,17758,99147,8,0.002,117,jump,0.5,200,25,False,256,2783,6192,,2.2249
memplus,17758,99147,8,0.002,117,jump,0.5,200,50,False,256,2983,6423,,2.1532
memplus,17758,99147,8,0.002,117,jump,0.5,200,75,False,256,3204,6492,,2.0262
memplus,17758,99147,8,0.002,117,jump,0.5,200,100,False,256,3429,6616,,1.9294
memplus,17758,99147,8,0.002,117,jump,0.5,200,125,False,256,3644,6927,,1.9009
memplus,17758,99147,8,0.002,117,jump,0.5,200,150,False,256,3493,6649,,1.9035
memplus,17758,99147,8,0.002,117,jump,0.5,200,175,False,256,3671,6679,,1.8194
memplus,17758,99147,8,0.002,117,jump,0.5,200,199,True,256,3693,6670,3693,1.8061
memplus,17758,99147,8,0.002,217,jump,0.5,200,0,False,256,8202,14022,,1.7096
memplus,17758,99147,8,0.002,217,jump,0.5,200,25,False,256,8371,14410,,1.7214
memplus,17758,99147,8,0.002,217,jump,0.5,200,50,False,256,8668,14925,,1.7219
memplus,17758,99147,8,0.002,217,jump,0.5,200,75,False,256,8903,14991,,1.6838
memplus,17758,99147,8,0.002,217,jump,0.5,200,100,False,256,8594,14150,,1.6465
memplus,17758,99147,8,0.002,217,jump,0.5,200,125,False,256,8542,14045,,1.6442
memplus,17758,99147,8,0.002,217,jump,0.5,200,150,False,256,8574,14151,,1.6505
memplus,17758,99147,8,0.002,217,jump,0.5,200,175,False,256,8478,13480,,1.59
memplus,17758,99147,8,0.002,217,jump,0.5,200,199,True,256,8422,13111,8422,1.5568
memplus,17758,99147,8,0.01,17,jump,0.5,200,0,False,256,8170,13904,,1.7018
memplus,17758,99147,8,0.01,17,jump,0.5,200,25,False,256,8399,14082,,1.6766
memplus,17758,99147,8,0.01,17,jump,0.5,200,50,False,256,8744,14581,,1.6675
memplus,17758,99147,8,0.01,17,jump,0.5,200,75,False,256,8626,14240,,1.6508
memplus,17758,99147,8,0.01,17,jump,0.5,200,100,False,256,8548,13566,,1.587
memplus,17758,99147,8,0.01,17,jump,0.5,200,125,False,256,8365,12956,,1.5488
memplus,17758,99147,8,0.01,17,jump,0.5,200,150,False,256,7833,11775,,1.5033
memplus,17758,99147,8,0.01,17,jump,0.5,200,175,False,256,7414,11103,,1.4976
memplus,17758,99147,8,0.01,17,jump,0.5,200,199,True,256,6511,8984,6511,1.3798
memplus,17758,99147,8,0.01,117,jump,0.5,200,0,False,256,2395,5840,,2.4384
memplus,17758,99147,8,0.01,117,jump,0.5,200,25,False,256,3687,7531,,2.0426
memplus,17758,99147,8,0.01,117,jump,0.5,200,50,False,256,5216,8850,,1.6967
memplus,17758,99147,8,0.01,117,jump,0.5,200,75,False,256,5311,8523,,1.6048
memplus,17758,99147,8,0.01,117,jump,0.5,200,100,False,256,5287,7992,,1.5116
memplus,17758,99147,8,0.01,117,jump,0.5,200,125,False,256,5355,7839,,1.4639
memplus,17758,99147,8,0.01,117,jump,0.5,200,150,False,256,4962,7279,,1.4669
memplus,17758,99147,8,0.01,117,jump,0.5,200,175,False,256,5462,7829,,1.4334
memplus,17758,99147,8,0.01,117,jump,0.5,200,199,True,256,5257,7394,5257,1.4065
memplus,17758,99147,8,0.01,217,jump,0.5,200,0,False,256,8202,14022,,1.7096
memplus,17758,99147,8,0.01,217,jump,0.5,200,25,False,256,8550,14425,,1.6871
memplus,17758,99147,8,0.01,217,jump,0.5,200,50,False,256,8582,14272,,1.663
memplus,17758,99147,8,0.01,217,jump,0.5,200,75,False,256,8464,14194,,1.677
memplus,17758,99147,8,0.01,217,jump,0.5,200,100,False,256,8717,14408,,1.6529
memplus,17758,99147,8,0.01,217,jump,0.5,200,125,False,256,8644,13719,,1.5871
memplus,17758,99147,8,0.01,217,jump,0.5,200,150,False,256,7901,11409,,1.444
memplus,17758,99147,8,0.01,217,jump,0.5,200,175,False,256,6825,9356,,1.3708
memplus,17758,99147,8,0.01,217,jump,0.5,200,199,True,256,5966,7848,5966,1.3155
memplus,17758,99147,8,0.05,17,jump,0.5,200,0,False,256,8170,13904,,1.7018
memplus,17758,99147,8,0.05,17,jump,0.5,200,25,False,256,8284,12514,,1.5106
memplus,17758,99147,8,0.05,17,jump,0.5,200,50,False,256,6549,9029,,1.3787
memplus,17758,99147,8,0.05,17,jump,0.5,200,75,False,256,4965,6337,,1.2763
memplus,17758,99147,8,0.05,17,jump,0.5,200,100,False,256,4892,6362,,1.3005
memplus,17758,99147,8,0.05,17,jump,0.5,200,125,False,256,5484,6925,,1.2628
memplus,17758,99147,8,0.05,17,jump,0.5,200,150,False,256,5167,6671,,1.2911
memplus,17758,99147,8,0.05,17,jump,0.5,200,175,False,256,4257,5367,,1.2607
memplus,17758,99147,8,0.05,17,jump,0.5,200,199,True,256,5296,6988,5296,1.3195
memplus,17758,99147,8,0.05,117,jump,0.5,200,0,False,256,2395,5840,,2.4384
memplus,17758,99147,8,0.05,117,jump,0.5,200,25,False,256,4907,7381,,1.5042
memplus,17758,99147,8,0.05,117,jump,0.5,200,50,False,256,4988,6880,,1.3793
memplus,17758,99147,8,0.05,117,jump,0.5,200,75,False,256,4622,6101,,1.32
memplus,17758,99147,8,0.05,117,jump,0.5,200,100,False,256,4430,5660,,1.2777
memplus,17758,99147,8,0.05,117,jump,0.5,200,125,False,256,5101,6589,,1.2917
memplus,17758,99147,8,0.05,117,jump,0.5,200,150,False,256,5238,6702,,1.2795
memplus,17758,99147,8,0.05,117,jump,0.5,200,175,False,256,5212,6765,,1.298
memplus,17758,99147,8,0.05,117,jump,0.5,200,199,True,256,5496,7326,5496,1.333
memplus,17758,99147,8,0.05,217,jump,0.5,200,0,False,256,8202,14022,,1.7096
memplus,17758,99147,8,0.05,217,jump,0.5,200,25,False,256,8512,12959,,1.5224
memplus,17758,99147,8,0.05,217,jump,0.5,200,50,False,256,5375,6939,,1.291
memplus,17758,99147,8,0.05,217,jump,0.5,200,75,False,256,4546,5746,,1.264
memplus,17758,99147,8,0.05,217,jump,0.5,200,100,False,256,5518,7188,,1.3026
memplus,17758,99147,8,0.05,217,jump,0.5,200,125,False,256,5947,8207,,1.38
