matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms,ordering,relabel_seed,relabel_relerr,churn_alpha
rajat03,7602,32653,8,0.0,17,False,400,256,0.006713,0.047595,0.04527,1.051,0.148,1.0,0.008015,0.007621,0.881,0.881,,0.006713,delta_baseline,0.838,1.0,0.838,1.0,7.09,1.8146946334880042e-16,drift,0,1.0,5019,delta_baseline,0,0.0,relabelled,101,1.6990190370887783e-16,0.5
rajat03,7602,32653,8,0.0,18,False,400,256,0.006426,0.018653,0.016446,1.134,0.391,1.0,0.007289,0.006973,0.921,0.921,,0.006426,delta_baseline,0.882,1.0,0.882,1.0,2.903,1.5443765292083486e-16,drift,0,1.0,821,delta_baseline,0,0.0,native,0,0.0,0.5
rajat03,7602,32653,8,0.0,18,False,400,256,0.006711,0.047399,0.043817,1.082,0.153,1.0,0.007842,0.007499,0.895,0.895,,0.006711,delta_baseline,0.856,1.0,0.856,1.0,7.063,1.8964870321935617e-16,drift,0,1.0,5021,delta_baseline,0,0.0,relabelled,101,1.8311920215430897e-16,0.5
rajat03,7602,32653,8,0.0,19,False,400,256,0.006031,0.017705,0.015418,1.148,0.391,1.0,0.007138,0.006834,0.883,0.883,,0.006031,delta_baseline,0.845,1.0,0.845,1.0,2.935,1.5991248545154193e-16,drift,0,1.0,655,delta_baseline,0,0.0,native,0,0.0,0.5
rajat03,7602,32653,8,0.0,19,False,400,256,0.006488,0.047574,0.044441,1.07,0.146,1.0,0.007841,0.007473,0.868,0.868,,0.006488,delta_baseline,0.827,1.0,0.827,1.0,7.332,1.961032925102112e-16,drift,0,1.0,4934,delta_baseline,0,0.0,relabelled,101,1.6990190361429806e-16,0.5
rajat03,7602,32653,8,0.0,20,False,400,256,0.006458,0.019644,0.017113,1.148,0.377,1.0,0.00831,0.007843,0.823,0.823,,0.006458,delta_baseline,0.777,1.0,0.777,1.0,3.042,1.538921533552159e-16,drift,0,1.0,911,delta_baseline,0,0.0,native,0,0.0,0.5
rajat03,7602,32653,8,0.0,20,False,400,256,0.006748,0.050736,0.043611,1.163,0.155,1.0,0.008208,0.007856,0.859,0.859,,0.006748,delta_baseline,0.822,1.0,0.822,1.0,7.519,1.663084479431335e-16,drift,0,1.0,5027,delta_baseline,0,0.0,relabelled,101,1.9448924644801135e-16,0.5
rajat03,7602,32653,8,0.0,21,False,400,256,0.006449,0.019196,0.016801,1.143,0.384,1.0,0.007264,0.006941,0.929,0.929,,0.006449,delta_baseline,0.888,1.0,0.888,1.0,2.977,1.5389215543573844e-16,drift,0,1.0,850,delta_baseline,0,0.0,native,0,0.0,0.5
rajat03,7602,32653,8,0.0,21,False,400,256,0.006767,0.04749,0.042539,1.116,0.159,1.0,0.007688,0.00734,0.922,0.922,,0.006767,delta_baseline,0.88,1.0,0.88,1.0,7.018,1.6769313286123666e-16,drift,0,1.0,4882,delta_baseline,0,0.0,relabelled,101,1.6990190650729986e-16,0.5
rajat03,7602,32653,8,0.002,17,False,400,256,0.074555,0.027038,0.023284,1.161,3.202,1.161,0.044207,0.031037,2.402,0.871,54,0.027038,hst,1.686,2.757,0.612,2.757,1.0,1.5389215321852664e-16,drift,71,2.208,1043,hst,1,2.355,native,0,0.0,0.5
rajat03,7602,32653,8,0.002,17,False,400,256,0.088271,0.081317,0.124577,0.653,0.709,1.0,0.109317,0.093076,0.948,0.874,,0.081317,hst,0.807,1.086,0.744,1.086,1.0,1.8146946334880042e-16,drift,361,4.631,4884,delta_baseline,0,4.885,relabelled,101,1.6990190370887783e-16,0.5
rajat03,7602,32653,8,0.002,18,False,400,256,0.076179,0.025681,0.022945,1.119,3.32,1.119,0.04315,0.030138,2.528,0.852,49,0.025681,hst,1.765,2.966,0.595,2.966,1.0,1.5443765292083486e-16,drift,71,2.426,1049,hst,1,2.274,native,0,0.0,0.5
rajat03,7602,32653,8,0.002,18,False,400,256,0.089461,0.084972,0.138416,0.614,0.646,1.0,0.110856,0.094522,0.946,0.899,,0.084972,hst,0.807,1.053,0.767,1.053,1.0,1.8964870321935617e-16,drift,383,4.79,5206,delta_baseline,0,4.891,relabelled,101,1.8311920215430897e-16,0.5
rajat03,7602,32653,8,0.002,19,False,400,256,0.075189,0.023257,0.01972,1.179,3.813,1.179,0.03652,0.030163,2.493,0.771,63,0.023257,hst,2.059,3.233,0.637,3.233,1.0,1.5991248545154193e-16,drift,45,1.894,927,hst,1,2.821,native,0,0.0,0.5
rajat03,7602,32653,8,0.002,19,False,400,256,0.086878,0.082451,0.126011,0.654,0.689,1.0,0.10712,0.091159,0.953,0.904,,0.082451,hst,0.811,1.054,0.77,1.054,1.0,1.961032925102112e-16,drift,366,4.737,4867,delta_baseline,0,4.781,relabelled,101,1.6990190361429806e-16,0.5
rajat03,7602,32653,8,0.002,20,False,400,256,0.07573,0.024665,0.021085,1.17,3.592,1.17,0.041345,0.029331,2.582,0.841,48,0.024665,hst,1.832,3.07,0.597,3.07,1.0,1.538921533552159e-16,drift,49,2.01,1004,hst,1,2.212,native,0,0.0,0.5
rajat03,7602,32653,8,0.002,20,False,400,256,0.088743,0.084648,0.135704,0.624,0.654,1.0,0.109908,0.094828,0.936,0.893,,0.084648,hst,0.807,1.048,0.77,1.048,1.0,1.663084479431335e-16,drift,375,4.716,5174,delta_baseline,0,4.934,relabelled,101,1.9448924644801135e-16,0.5
rajat03,7602,32653,8,0.002,21,False,400,256,0.074893,0.02654,0.023128,1.148,3.238,1.148,0.04753,0.044524,1.682,0.596,163,0.02654,hst,1.576,2.822,0.558,2.822,1.0,1.5389215543573844e-16,drift,83,2.519,1082,hst,1,4.947,native,0,0.0,0.5
rajat03,7602,32653,8,0.002,21,False,400,256,0.088476,0.08302,0.128708,0.645,0.687,1.0,0.109759,0.093454,0.947,0.888,,0.08302,hst,0.806,1.066,0.756,1.066,1.0,1.6769313286123666e-16,drift,376,4.894,4957,delta_baseline,0,4.949,relabelled,101,1.6990190650729986e-16,0.5
rajat03,7602,32653,8,0.01,17,False,400,256,0.077676,0.038474,0.034564,1.113,2.247,1.113,0.058221,0.045251,1.717,0.85,81,0.038474,hst,1.334,2.019,0.661,2.019,1.0,1.5389215321852664e-16,drift,219,3.529,1286,hst,1,2.612,native,0,0.0,0.5
rajat03,7602,32653,8,0.01,17,False,400,256,0.091617,0.088132,0.178184,0.495,0.514,1.0,0.112848,0.096401,0.95,0.914,,0.088132,hst,0.812,1.04,0.781,1.04,1.0,1.8146946334880042e-16,drift,399,1.648,4941,delta_baseline,0,5.084,relabelled,101,1.6990190370887783e-16,0.5
rajat03,7602,32653,8,0.01,18,False,400,256,0.077304,0.033925,0.030647,1.107,2.522,1.107,0.052603,0.039844,1.94,0.851,64,0.033925,hst,1.47,2.279,0.645,2.279,1.0,1.5443765292083486e-16,drift,180,3.865,1190,hst,1,2.391,native,0,0.0,0.5
rajat03,7602,32653,8,0.01,18,False,400,256,0.090374,0.08721,0.176105,0.495,0.513,1.0,0.112078,0.095603,0.945,0.912,,0.08721,hst,0.806,1.036,0.778,1.036,1.0,1.8964870321935617e-16,drift,399,1.418,5092,delta_baseline,0,5.029,relabelled,101,1.8311920215430897e-16,0.5
rajat03,7602,32653,8,0.01,19,False,400,256,0.077695,0.0317,0.027996,1.132,2.775,1.132,0.050392,0.037497,2.072,0.845,58,0.0317,hst,1.542,2.451,0.629,2.451,1.0,1.5991248545154193e-16,drift,154,1.339,935,hst,1,2.321,native,0,0.0,0.5
rajat03,7602,32653,8,0.01,19,False,400,256,0.089594,0.087462,0.176727,0.495,0.507,1.0,0.111884,0.095136,0.942,0.919,,0.087462,hst,0.801,1.024,0.782,1.024,1.0,1.961032925102112e-16,drift,399,6.63,5069,delta_baseline,0,5.079,relabelled,101,1.6990190361429806e-16,0.5
rajat03,7602,32653,8,0.01,20,False,400,256,0.079323,0.037122,0.033478,1.109,2.369,1.109,0.059445,0.050853,1.56,0.73,161,0.037122,hst,1.334,2.137,0.624,2.137,1.0,1.538921533552159e-16,drift,215,3.558,1189,hst,1,4.588,native,0,0.0,0.5
rajat03,7602,32653,8,0.01,20,False,400,256,0.091292,0.088084,0.174246,0.506,0.524,1.0,0.112732,0.096229,0.949,0.915,,0.088084,hst,0.81,1.036,0.781,1.036,1.0,1.663084479431335e-16,drift,398,2.08,5019,delta_baseline,0,5.132,relabelled,101,1.9448924644801135e-16,0.5
rajat03,7602,32653,8,0.01,21,False,400,256,0.078076,0.036491,0.033471,1.09,2.333,1.09,0.055308,0.042665,1.83,0.855,66,0.036491,hst,1.412,2.14,0.66,2.14,1.0,1.5389215543573844e-16,drift,205,4.051,1228,hst,1,2.341,native,0,0.0,0.5
rajat03,7602,32653,8,0.01,21,False,400,256,0.091892,0.088521,0.172092,0.514,0.534,1.0,0.114005,0.097096,0.946,0.912,,0.088521,hst,0.806,1.038,0.776,1.038,1.0,1.6769313286123666e-16,drift,399,6.566,4994,delta_baseline,0,5.159,relabelled,101,1.6990190650729986e-16,0.5
rajat03,7602,32653,8,0.05,17,False,400,256,0.079699,0.054946,0.068206,0.806,1.169,1.0,0.074938,0.061259,1.301,0.897,168,0.054946,hst,1.064,1.451,0.733,1.451,1.0,1.5389215321852664e-16,drift,384,4.325,1538,hst,1,3.091,native,0,0.0,0.5
rajat03,7602,32653,8,0.05,17,False,400,256,0.093796,0.096699,0.277681,0.348,0.338,1.0,0.116476,0.099976,0.938,0.938,,0.093796,delta_baseline,0.805,1.0,0.805,1.0,1.031,1.8146946334880042e-16,drift,399,3.57,5098,delta_baseline,0,5.211,relabelled,101,1.6990190370887783e-16,0.5
rajat03,7602,32653,8,0.05,18,False,400,256,0.08029,0.052437,0.066561,0.788,1.206,1.0,0.073162,0.059765,1.343,0.877,148,0.052437,hst,1.097,1.531,0.717,1.531,1.0,1.5443765292083486e-16,drift,392,1.751,1457,hst,1,3.031,native,0,0.0,0.5
rajat03,7602,32653,8,0.05,18,False,400,256,0.092971,0.095839,0.272399,0.352,0.341,1.0,0.116606,0.099548,0.934,0.934,,0.092971,delta_baseline,0.797,1.0,0.797,1.0,1.031,1.8964870321935617e-16,drift,399,4.0,4936,delta_baseline,0,5.303,relabelled,101,1.8311920215430897e-16,0.5
rajat03,7602,32653,8,0.05,19,False,400,256,0.079093,0.050862,0.059155,0.86,1.337,1.0,0.071114,0.0581,1.361,0.875,135,0.050862,hst,1.112,1.555,0.715,1.555,1.0,1.5991248545154193e-16,drift,375,3.833,1290,hst,1,2.834,native,0,0.0,0.5
rajat03,7602,32653,8,0.05,19,False,400,256,0.092356,0.095796,0.269165,0.356,0.343,1.0,0.115176,0.098606,0.937,0.937,,0.092356,delta_baseline,0.802,1.0,0.802,1.0,1.037,1.961032925102112e-16,drift,399,3.238,4974,delta_baseline,0,5.16,relabelled,101,1.6990190361429806e-16,0.5
rajat03,7602,32653,8,0.05,20,False,400,256,0.079883,0.053071,0.067363,0.788,1.186,1.0,0.07386,0.060645,1.317,0.875,158,0.053071,hst,1.082,1.505,0.719,1.505,1.0,1.538921533552159e-16,drift,384,2.829,1358,hst,1,3.049,native,0,0.0,0.5
rajat03,7602,32653,8,0.05,20,False,400,256,0.093668,0.095758,0.272652,0.351,0.344,1.0,0.116236,0.099036,0.946,0.946,,0.093668,delta_baseline,0.806,1.0,0.806,1.0,1.022,1.663084479431335e-16,drift,399,3.366,5072,delta_baseline,0,5.261,relabelled,101,1.9448924644801135e-16,0.5
rajat03,7602,32653,8,0.05,21,False,400,256,0.082871,0.058046,0.079028,0.734,1.049,1.0,0.077301,0.064037,1.294,0.906,166,0.058046,hst,1.072,1.428,0.751,1.428,1.0,1.5389215543573844e-16,drift,391,3.394,1678,hst,1,3.118,native,0,0.0,0.5
rajat03,7602,32653,8,0.05,21,False,400,256,0.096162,0.094528,0.267815,0.353,0.359,1.0,0.117916,0.101513,0.947,0.931,,0.094528,hst,0.816,1.017,0.802,1.017,1.0,1.6769313286123666e-16,drift,399,3.988,5002,delta_baseline,0,5.177,relabelled,101,1.6990190650729986e-16,0.5
rajat03,7602,32653,8,0.25,17,False,400,256,0.078401,0.064807,0.165105,0.393,0.475,1.0,0.086696,0.073038,1.073,0.887,647,0.064807,hst,0.904,1.21,0.748,1.21,1.0,1.5389215321852664e-16,drift,399,1.694,1596,hst,1,3.47,native,0,0.0,0.5
rajat03,7602,32653,8,0.25,17,False,400,256,0.094107,0.104325,0.615219,0.17,0.153,1.0,0.116622,0.099412,0.947,0.947,,0.094107,delta_baseline,0.807,1.0,0.807,1.0,1.109,1.8146946334880042e-16,drift,399,1.0,4914,delta_baseline,0,5.416,relabelled,101,1.6990190370887783e-16,0.5
rajat03,7602,32653,8,0.25,18,False,400,256,0.079813,0.060582,0.143369,0.423,0.557,1.0,0.082586,0.069067,1.156,0.877,306,0.060582,hst,0.966,1.317,0.734,1.317,1.0,1.5443765292083486e-16,drift,399,3.843,1608,hst,1,3.284,native,0,0.0,0.5
rajat03,7602,32653,8,0.25,18,False,400,256,0.09455,0.103845,0.612609,0.17,0.154,1.0,0.116098,0.099288,0.952,0.952,,0.09455,delta_baseline,0.814,1.0,0.814,1.0,1.098,1.8964870321935617e-16,drift,399,4.309,5143,delta_baseline,0,5.295,relabelled,101,1.8311920215430897e-16,0.5
rajat03,7602,32653,8,0.25,19,False,400,256,0.079049,0.061625,0.146552,0.42,0.539,1.0,0.083091,0.069755,1.133,0.883,342,0.061625,hst,0.951,1.283,0.742,1.283,1.0,1.5991248545154193e-16,drift,399,4.436,1986,hst,1,3.183,native,0,0.0,0.5
rajat03,7602,32653,8,0.25,19,False,400,256,0.094533,0.104505,0.613792,0.17,0.154,1.0,0.116926,0.099816,0.947,0.947,,0.094533,delta_baseline,0.808,1.0,0.808,1.0,1.105,1.961032925102112e-16,drift,399,6.922,5126,delta_baseline,0,5.376,relabelled,101,1.6990190361429806e-16,0.5
rajat03,7602,32653,8,0.25,20,False,400,256,0.078583,0.065456,0.16859,0.388,0.466,1.0,0.087721,0.074354,1.057,0.88,789,0.065456,hst,0.896,1.201,0.746,1.201,1.0,1.538921533552159e-16,drift,399,3.609,1841,hst,1,3.338,native,0,0.0,0.5
rajat03,7602,32653,8,0.25,20,False,400,256,0.094616,0.105006,0.612023,0.172,0.155,1.0,0.117197,0.099993,0.946,0.946,,0.094616,delta_baseline,0.807,1.0,0.807,1.0,1.11,1.663084479431335e-16,drift,399,4.549,4950,delta_baseline,0,5.374,relabelled,101,1.9448924644801135e-16,0.5
rajat03,7602,32653,8,0.25,21,False,400,256,0.082976,0.063465,0.165153,0.384,0.502,1.0,0.084925,0.071172,1.166,0.892,287,0.063465,hst,0.977,1.307,0.747,1.307,1.0,1.5389215543573844e-16,drift,399,4.301,1437,hst,1,3.393,native,0,0.0,0.5
rajat03,7602,32653,8,0.25,21,False,400,256,0.097385,0.104386,0.635977,0.164,0.153,1.0,0.118893,0.101597,0.959,0.959,,0.097385,delta_baseline,0.819,1.0,0.819,1.0,1.072,1.6769313286123666e-16,drift,399,2.367,4981,delta_baseline,0,5.409,relabelled,101,1.6990190650729986e-16,0.5
wang3,26064,177168,8,0.0,17,False,400,256,0.008404,0.034367,0.036355,0.945,0.231,1.0,0.013762,0.012704,0.661,0.661,,0.008404,delta_baseline,0.611,1.0,0.611,1.0,4.09,1.1305705384438466e-16,drift,0,1.0,1445,delta_baseline,0,0.0,native,0,0.0,0.5
wang3,26064,177168,8,0.0,17,False,400,256,0.010109,0.087818,0.084156,1.044,0.12,1.0,0.011565,0.01102,0.917,0.917,,0.010109,delta_baseline,0.874,1.0,0.874,1.0,8.687,2.1998800226917256e-16,drift,0,1.0,9972,delta_baseline,0,0.0,relabelled,101,1.3360858238079715e-16,0.5
wang3,26064,177168,8,0.0,18,False,400,256,0.008315,0.031057,0.024975,1.244,0.333,1.0,0.009871,0.009439,0.881,0.881,,0.008315,delta_baseline,0.842,1.0,0.842,1.0,3.735,2.415345571415648e-16,drift,0,1.0,1212,delta_baseline,0,0.0,native,0,0.0,0.5
wang3,26064,177168,8,0.0,18,False,400,256,0.009913,0.08251,0.085106,0.969,0.116,1.0,0.010888,0.010404,0.953,0.953,,0.009913,delta_baseline,0.911,1.0,0.911,1.0,8.323,1.1412571772987022e-16,drift,0,1.0,10055,delta_baseline,0,0.0,relabelled,101,2.5530116335172e-16,0.5
wang3,26064,177168,8,0.0,19,False,400,256,0.008246,0.029826,0.024498,1.217,0.337,1.0,0.011081,0.010783,0.765,0.765,,0.008246,delta_baseline,0.744,1.0,0.744,1.0,3.617,1.1119305929315413e-16,drift,0,1.0,1150,delta_baseline,0,0.0,native,0,0.0,0.5
wang3,26064,177168,8,0.0,19,False,400,256,0.00968,0.081568,0.08435,0.967,0.115,1.0,0.011175,0.010692,0.905,0.905,,0.00968,delta_baseline,0.866,1.0,0.866,1.0,8.426,2.545046773776027e-16,drift,0,1.0,10006,delta_baseline,0,0.0,relabelled,101,1.3274126425945156e-16,0.5
wang3,26064,177168,8,0.0,20,False,400,256,0.008454,0.032313,0.025706,1.257,0.329,1.0,0.009998,0.009611,0.88,0.88,,0.008454,delta_baseline,0.846,1.0,0.846,1.0,3.822,2.3978588170819393e-16,drift,0,1.0,1305,delta_baseline,0,0.0,native,0,0.0,0.5
wang3,26064,177168,8,0.0,20,False,400,256,0.009708,0.083012,0.085541,0.97,0.113,1.0,0.011291,0.010808,0.898,0.898,,0.009708,delta_baseline,0.86,1.0,0.86,1.0,8.551,2.3261787111968236e-16,drift,0,1.0,10089,delta_baseline,0,0.0,relabelled,101,1.1823270619442517e-16,0.5
wang3,26064,177168,8,0.0,21,False,400,256,0.008599,0.033292,0.026853,1.24,0.32,1.0,0.01013,0.009696,0.887,0.887,,0.008599,delta_baseline,0.849,1.0,0.849,1.0,3.871,1.1305705384438466e-16,drift,0,1.0,1461,delta_baseline,0,0.0,native,0,0.0,0.5
wang3,26064,177168,8,0.0,21,False,400,256,0.009808,0.082799,0.085738,0.966,0.114,1.0,0.011405,0.010891,0.901,0.901,,0.009808,delta_baseline,0.86,1.0,0.86,1.0,8.442,2.233599252826717e-16,drift,0,1.0,10071,delta_baseline,0,0.0,relabelled,101,2.662975275731638e-16,0.5
wang3,26064,177168,8,0.002,17,False,400,256,0.108353,0.05207,0.041891,1.243,2.587,1.243,0.074451,0.055126,1.966,0.945,81,0.05207,hst,1.455,2.081,0.699,2.081,1.0,1.1305705384438466e-16,drift,134,2.579,2047,hst,1,4.288,native,0,0.0,0.5
wang3,26064,177168,8,0.002,17,False,400,256,0.138779,0.12885,0.237329,0.543,0.585,1.0,0.155659,0.132468,1.048,0.973,1200,0.12885,hst,0.892,1.077,0.828,1.077,1.0,2.1998800226917256e-16,drift,395,6.941,10249,hst,1,7.575,relabelled,101,1.3360858238079715e-16,0.5
wang3,26064,177168,8,0.002,18,False,400,256,0.107166,0.044009,0.037108,1.186,2.888,1.186,0.068723,0.049792,2.152,0.884,71,0.044009,hst,1.559,2.435,0.64,2.435,1.0,2.415345571415648e-16,drift,111,2.61,1712,hst,1,4.1,native,0,0.0,0.5
wang3,26064,177168,8,0.002,18,False,400,256,0.135813,0.126235,0.240442,0.525,0.565,1.0,0.164951,0.14246,0.953,0.886,,0.126235,hst,0.823,1.076,0.765,1.076,1.0,1.1412571772987022e-16,drift,396,6.858,10200,delta_baseline,0,7.58,relabelled,101,2.5530116335172e-16,0.5
wang3,26064,177168,8,0.002,19,False,400,256,0.105562,0.041056,0.034382,1.194,3.07,1.194,0.065435,0.047754,2.211,0.86,66,0.041056,hst,1.613,2.571,0.627,2.571,1.0,1.1119305929315413e-16,drift,104,2.41,1535,hst,1,3.787,native,0,0.0,0.5
wang3,26064,177168,8,0.002,19,False,400,256,0.132132,0.134603,0.235036,0.573,0.562,1.0,0.159918,0.13811,0.957,0.957,,0.132132,delta_baseline,0.826,1.0,0.826,1.0,1.019,2.545046773776027e-16,drift,391,6.859,10113,delta_baseline,0,7.301,relabelled,101,1.3274126425945156e-16,0.5
wang3,26064,177168,8,0.002,20,False,400,256,0.107734,0.045932,0.038667,1.188,2.786,1.188,0.070595,0.052891,2.037,0.868,72,0.045932,hst,1.526,2.345,0.651,2.345,1.0,2.3978588170819393e-16,drift,137,2.762,1687,hst,1,3.937,native,0,0.0,0.5
wang3,26064,177168,8,0.002,20,False,400,256,0.134864,0.127299,0.237156,0.537,0.569,1.0,0.162373,0.141349,0.954,0.901,,0.127299,hst,0.831,1.059,0.784,1.059,1.0,2.3261787111968236e-16,drift,390,6.903,10260,delta_baseline,0,7.423,relabelled,101,1.1823270619442517e-16,0.5
wang3,26064,177168,8,0.002,21,False,400,256,0.10785,0.049804,0.041374,1.204,2.607,1.204,0.072419,0.052887,2.039,0.942,78,0.049804,hst,1.489,2.165,0.688,2.165,1.0,1.1305705384438466e-16,drift,137,2.779,1898,hst,1,4.288,native,0,0.0,0.5
wang3,26064,177168,8,0.002,21,False,400,256,0.136973,0.126016,0.236451,0.533,0.579,1.0,0.166044,0.143641,0.954,0.877,,0.126016,hst,0.825,1.087,0.759,1.087,1.0,2.233599252826717e-16,drift,398,6.911,10279,delta_baseline,0,7.64,relabelled,101,2.662975275731638e-16,0.5
wang3,26064,177168,8,0.01,17,False,400,256,0.112737,0.066636,0.069344,0.961,1.626,1.0,0.094775,0.07517,1.5,0.886,130,0.066636,hst,1.19,1.692,0.703,1.692,1.0,1.1305705384438466e-16,drift,317,1.893,2115,hst,1,4.874,native,0,0.0,0.5
wang3,26064,177168,8,0.01,17,False,400,256,0.142411,0.134581,0.292826,0.46,0.486,1.0,0.163023,0.13949,1.021,0.965,2657,0.134581,hst,0.874,1.058,0.826,1.058,1.0,2.1998800226917256e-16,drift,399,5.091,10270,hst,1,7.759,relabelled,101,1.3360858238079715e-16,0.5
wang3,26064,177168,8,0.01,18,False,400,256,0.111735,0.061049,0.062421,0.978,1.79,1.0,0.088221,0.070106,1.594,0.871,103,0.061049,hst,1.267,1.83,0.692,1.83,1.0,2.415345571415648e-16,drift,276,4.43,2075,hst,1,4.283,native,0,0.0,0.5
wang3,26064,177168,8,0.01,18,False,400,256,0.13986,0.13323,0.294167,0.453,0.475,1.0,0.17243,0.147818,0.946,0.901,,0.13323,hst,0.811,1.05,0.773,1.05,1.0,1.1412571772987022e-16,drift,399,5.357,10282,delta_baseline,0,8.185,relabelled,101,2.5530116335172e-16,0.5
wang3,26064,177168,8,0.01,19,False,400,256,0.109588,0.054736,0.050689,1.08,2.162,1.08,0.080844,0.062596,1.751,0.874,90,0.054736,hst,1.356,2.002,0.677,2.002,1.0,1.1119305929315413e-16,drift,245,4.253,1592,hst,1,4.23,native,0,0.0,0.5
wang3,26064,177168,8,0.01,19,False,400,256,0.137015,0.133506,0.295669,0.452,0.463,1.0,0.165674,0.143483,0.955,0.93,,0.133506,hst,0.827,1.026,0.806,1.026,1.0,2.545046773776027e-16,drift,399,4.939,10300,delta_baseline,0,7.645,relabelled,101,1.3274126425945156e-16,0.5
wang3,26064,177168,8,0.01,20,False,400,256,0.111302,0.06303,0.062231,1.013,1.789,1.013,0.090218,0.0711,1.565,0.886,116,0.06303,hst,1.234,1.766,0.699,1.766,1.0,2.3978588170819393e-16,drift,298,4.106,2154,hst,1,4.677,native,0,0.0,0.5
wang3,26064,177168,8,0.01,20,False,400,256,0.139413,0.133261,0.295892,0.45,0.471,1.0,0.169896,0.147286,0.947,0.905,,0.133261,hst,0.821,1.046,0.784,1.046,1.0,2.3261787111968236e-16,drift,399,5.499,10475,delta_baseline,0,7.861,relabelled,101,1.1823270619442517e-16,0.5
wang3,26064,177168,8,0.01,21,False,400,256,0.111638,0.062763,0.064608,0.971,1.728,1.0,0.089229,0.070822,1.576,0.886,111,0.062763,hst,1.251,1.779,0.703,1.779,1.0,1.1305705384438466e-16,drift,278,4.481,2208,hst,1,4.532,native,0,0.0,0.5
wang3,26064,177168,8,0.01,21,False,400,256,0.140984,0.133089,0.295012,0.451,0.478,1.0,0.16891,0.147126,0.958,0.905,,0.133089,hst,0.835,1.059,0.788,1.059,1.0,2.233599252826717e-16,drift,399,4.954,10420,delta_baseline,0,7.594,relabelled,101,2.662975275731638e-16,0.5
wang3,26064,177168,8,0.05,17,False,400,256,0.114447,0.082768,0.12855,0.644,0.89,1.0,0.109834,0.090335,1.267,0.916,220,0.082768,hst,1.042,1.383,0.754,1.383,1.0,1.1305705384438466e-16,drift,399,2.809,2732,hst,1,5.303,native,0,0.0,0.5
wang3,26064,177168,8,0.05,17,False,400,256,0.144803,0.151192,0.502725,0.301,0.288,1.0,0.175178,0.151577,0.955,0.955,,0.144803,delta_baseline,0.827,1.0,0.827,1.0,1.044,2.1998800226917256e-16,drift,399,7.235,10374,delta_baseline,0,8.158,relabelled,101,1.3360858238079715e-16,0.5
wang3,26064,177168,8,0.05,18,False,400,256,0.114312,0.083621,0.131527,0.636,0.869,1.0,0.110083,0.090921,1.257,0.92,222,0.083621,hst,1.038,1.367,0.76,1.367,1.0,2.415345571415648e-16,drift,398,3.602,2848,hst,1,5.183,native,0,0.0,0.5
wang3,26064,177168,8,0.05,18,False,400,256,0.144313,0.15283,0.495291,0.309,0.291,1.0,0.173193,0.150052,0.962,0.962,,0.144313,delta_baseline,0.833,1.0,0.833,1.0,1.059,1.1412571772987022e-16,drift,399,7.367,10279,delta_baseline,0,8.01,relabelled,101,2.5530116335172e-16,0.5
wang3,26064,177168,8,0.05,19,False,400,256,0.112211,0.083401,0.131336,0.635,0.854,1.0,0.111669,0.092821,1.209,0.899,264,0.083401,hst,1.005,1.345,0.747,1.345,1.0,1.1119305929315413e-16,drift,399,2.902,2777,hst,1,5.127,native,0,0.0,0.5
wang3,26064,177168,8,0.05,19,False,400,256,0.142493,0.149546,0.495506,0.302,0.288,1.0,0.17367,0.150215,0.949,0.949,,0.142493,delta_baseline,0.82,1.0,0.82,1.0,1.049,2.545046773776027e-16,drift,399,7.325,10243,delta_baseline,0,8.159,relabelled,101,1.3274126425945156e-16,0.5
wang3,26064,177168,8,0.05,20,False,400,256,0.112947,0.081307,0.126091,0.645,0.896,1.0,0.109431,0.089836,1.257,0.905,231,0.081307,hst,1.032,1.389,0.743,1.389,1.0,2.3978588170819393e-16,drift,398,2.345,2562,hst,1,5.341,native,0,0.0,0.5
wang3,26064,177168,8,0.05,20,False,400,256,0.141873,0.148472,0.500589,0.297,0.283,1.0,0.170957,0.147454,0.962,0.962,,0.141873,delta_baseline,0.83,1.0,0.83,1.0,1.047,2.3261787111968236e-16,drift,399,1.0,10379,delta_baseline,0,8.028,relabelled,101,1.1823270619442517e-16,0.5
wang3,26064,177168,8,0.05,21,False,400,256,0.113633,0.088084,0.140796,0.626,0.807,1.0,0.116373,0.097442,1.166,0.904,327,0.088084,hst,0.976,1.29,0.757,1.29,1.0,1.1305705384438466e-16,drift,399,4.313,2917,hst,1,5.296,native,0,0.0,0.5
wang3,26064,177168,8,0.05,21,False,400,256,0.14381,0.150497,0.502164,0.3,0.286,1.0,0.173915,0.150461,0.956,0.956,,0.14381,delta_baseline,0.827,1.0,0.827,1.0,1.047,2.233599252826717e-16,drift,399,7.506,10422,delta_baseline,0,8.22,relabelled,101,2.662975275731638e-16,0.5
