matrix,N,nnz,B,rho,seed,motion,lane_order,key_impl,steps,dirty_cols,slice_nnz_mean,slice_nnz_first,slice_nnz_last,rows_per_block,rows_merged,merge_ratio,maxrelerr,delta_baseline_rebuilds,block_open_prepares,block_open_compiles,block_open_merged_prepares,delta_baseline_ms,delta_baseline_exec_ms,block_open_ms,block_open_exec_ms,block_open_merged_ms,block_open_merged_exec_ms,block_open_vs_delta_baseline,block_open_merged_vs_delta_baseline,hst_vs_delta_baseline,hst_vs_block_open,block_open_merged_vs_block_open
nasa2910,2910,174296,8,0.25,17,jump,rotate,fast,400,256,15282.9,17905,15176,6219,1090,5.7055,3.153931624208114e-16,403,403,0,403,0.849823,0.039214,0.268398,0.230176,9.673055,0.139564,3.1663,0.0879,2.2138,0.6992,0.0277
nasa2910,2910,174296,8,0.25,18,jump,rotate,fast,400,256,15439.8,16547,15647,4516,733,6.161,4.530725956094496e-16,403,403,0,403,0.856796,0.039032,0.268622,0.230283,9.618314,0.138332,3.1896,0.0891,2.2356,0.7009,0.0279
nasa2910,2910,174296,8,0.25,19,jump,rotate,fast,400,256,15322.6,18739,15396,5243,775,6.7652,2.774716345493723e-16,403,403,0,403,0.853252,0.039414,0.270891,0.232109,9.660842,0.13981,3.1498,0.0883,2.2158,0.7035,0.028
raefsky3,21200,1488768,8,0.01,17,jump,rotate,fast,400,256,18045.3,18432,18096,2304,480,4.8,3.205898418633118e-16,403,403,805,403,0.888096,0.04805,0.311911,0.238851,15.209615,0.190241,2.8473,0.0584,1.985,0.6972,0.0205
raefsky3,21200,1488768,8,0.01,18,jump,rotate,fast,400,256,18100.7,18432,17936,2304,480,4.8,6.383913170765949e-16,403,403,492,403,0.889233,0.049413,0.310205,0.246571,15.324189,0.192146,2.8666,0.058,1.8617,0.6494,0.0202
raefsky3,21200,1488768,8,0.01,19,jump,rotate,fast,400,256,18149.7,18432,18072,2304,480,4.8,2.8238009859841747e-16,403,403,312,403,0.892875,0.048823,0.302139,0.244415,14.751307,0.188862,2.9552,0.0605,1.8679,0.6321,0.0205
raefsky3,21200,1488768,8,0.05,17,jump,rotate,fast,400,256,18045.0,18432,18000,2304,480,4.8,3.205898418633118e-16,403,403,454,403,0.889744,0.05203,0.343366,0.280889,17.90881,0.207348,2.5912,0.0497,1.6344,0.6307,0.0192
raefsky3,21200,1488768,8,0.05,18,jump,rotate,fast,400,256,18023.7,18432,18048,2304,480,4.8,6.383913170765949e-16,403,403,55,403,0.889428,0.052594,0.327661,0.280397,17.653796,0.204893,2.7145,0.0504,1.6893,0.6223,0.0186
raefsky3,21200,1488768,8,0.05,19,jump,rotate,fast,400,256,17989.0,18432,17952,2304,480,4.8,2.8238009859841747e-16,403,403,7,403,0.887954,0.052051,0.327908,0.282626,17.856579,0.206803,2.7079,0.0497,1.6816,0.621,0.0184
raefsky3,21200,1488768,8,0.25,17,jump,rotate,fast,400,256,17979.5,18432,17904,2304,480,4.8,3.205898418633118e-16,403,403,1,403,0.890401,0.05362,0.333391,0.289099,18.44552,0.209504,2.6707,0.0483,1.6459,0.6163,0.0181
raefsky3,21200,1488768,8,0.25,18,jump,rotate,fast,400,256,17975.1,18432,18048,2304,480,4.8,6.383913170765949e-16,403,403,0,403,1.025935,0.062364,0.386346,0.327401,21.034149,0.246094,2.6555,0.0488,1.6373,0.6166,0.0184
raefsky3,21200,1488768,8,0.25,19,jump,rotate,fast,400,256,17970.0,18432,18144,2304,480,4.8,2.8238009859841747e-16,403,403,0,403,0.967379,0.058288,0.361038,0.309107,19.777874,0.230377,2.6794,0.0489,1.6351,0.6102,0.0183
case9,14454,147972,8,0.01,17,jump,rotate,fast,400,256,6473.6,25159,2290,12106,7516,1.6107,1.9370406169473755e-16,403,403,748,403,0.380692,0.020812,0.132224,0.091606,2.786396,0.079332,2.8791,0.1366,2.0066,0.697,0.0475
case9,14454,147972,8,0.01,18,jump,rotate,fast,400,256,5746.7,25834,2165,13766,8024,1.7156,4.4405039652252967e-16,403,403,387,403,0.328926,0.016977,0.131311,0.094798,2.560587,0.078938,2.5049,0.1285,1.6485,0.6581,0.0513
case9,14454,147972,8,0.01,19,jump,rotate,fast,400,256,10588.6,25159,2113,12169,7524,1.6174,1.956119328399867e-16,403,403,176,403,0.551104,0.025719,0.139455,0.103533,2.996244,0.084003,3.9518,0.1839,2.5653,0.6491,0.0465
case9,14454,147972,8,0.05,17,jump,rotate,fast,400,256,2832.0,25159,2287,12106,7516,1.6107,9.73374080267849e-17,403,403,163,403,0.194852,0.011643,0.128823,0.095353,2.28649,0.075186,1.5126,0.0852,0.9309,0.6155,0.0563
case9,14454,147972,8,0.05,18,jump,rotate,fast,400,256,3522.0,25834,2278,13766,8024,1.7156,4.4405039652252967e-16,403,403,9,403,0.225449,0.013045,0.124885,0.093215,2.15483,0.07355,1.8053,0.1046,1.1162,0.6183,0.058
case9,14454,147972,8,0.05,19,jump,rotate,fast,400,256,3278.7,25159,2272,12169,7524,1.6174,1.6085655477037725e-16,403,403,0,403,0.217484,0.012885,0.133961,0.102163,2.695195,0.079832,1.6235,0.0807,1.0059,0.6196,0.0497
case9,14454,147972,8,0.25,17,jump,rotate,fast,400,256,2991.7,25159,3373,12106,7516,1.6107,1.1050587646580709e-16,403,403,0,403,0.202182,0.011897,0.130867,0.09958,2.220838,0.074343,1.5449,0.091,0.9488,0.6141,0.0589
case9,14454,147972,8,0.25,18,jump,rotate,fast,400,256,2829.5,25834,2102,13766,8024,1.7156,4.4405039652252967e-16,403,403,0,403,0.194159,0.011575,0.132145,0.100828,2.30436,0.074958,1.4693,0.0843,0.9013,0.6134,0.0573
case9,14454,147972,8,0.25,19,jump,rotate,fast,400,256,2549.6,25159,2146,12169,7524,1.6174,1.6085655477037725e-16,403,403,0,403,0.181668,0.010924,0.134319,0.102891,2.390035,0.076283,1.3525,0.076,0.8346,0.6171,0.0562
msc10848,10848,1229776,8,0.01,17,jump,rotate,fast,400,256,29753.6,32070,29331,12327,3609,3.4156,2.6482700535265756e-16,403,403,680,403,1.654031,0.07052,0.488133,0.401473,22.396169,0.272673,3.3885,0.0739,2.7307,0.8059,0.0218
msc10848,10848,1229776,8,0.01,18,jump,rotate,fast,400,256,30212.4,35592,29010,10407,2700,3.8544,4.52701546055652e-16,403,403,266,403,1.669716,0.071323,0.47239,0.407642,22.344019,0.271541,3.5346,0.0747,2.7266,0.7714,0.0211
msc10848,10848,1229776,8,0.01,19,jump,rotate,fast,400,256,30371.8,34683,29892,12117,3738,3.2416,7.550691841062536e-16,403,403,93,403,1.678165,0.072034,0.456801,0.40293,21.815308,0.268771,3.6737,0.0769,2.769,0.7537,0.0209
msc10848,10848,1229776,8,0.05,17,jump,rotate,fast,400,256,29395.2,32070,28527,12327,3609,3.4156,2.6482700535265756e-16,403,403,65,403,1.657005,0.072784,0.496155,0.444525,25.318806,0.289051,3.3397,0.0654,2.5191,0.7543,0.0196
msc10848,10848,1229776,8,0.05,18,jump,rotate,fast,400,256,29278.1,35592,28275,10407,2700,3.8544,4.52701546055652e-16,403,403,1,403,1.647692,0.072809,0.489245,0.441617,25.127449,0.287737,3.3678,0.0656,2.5539,0.7583,0.0195
msc10848,10848,1229776,8,0.05,19,jump,rotate,fast,400,256,28868.7,34683,28863,12117,3738,3.2416,7.550691841062536e-16,403,403,0,403,1.624766,0.071141,0.488233,0.440624,25.297793,0.287463,3.3278,0.0642,2.5052,0.7528,0.0193
