matrix,N,nnz,B,rho,seed,churn_model,churn_alpha,steps,step,is_last,dirty_cols,rows_merged,rows_per_block,rows_patchable,merge
circuit_3,12127,48137,8,0.25,17,jump,0.5,200,100,False,256,7656,9716,,1.2691
circuit_3,12127,48137,8,0.25,17,jump,0.5,200,125,False,256,3198,3726,,1.1651
circuit_3,12127,48137,8,0.25,17,jump,0.5,200,150,False,256,3115,3672,,1.1788
circuit_3,12127,48137,8,0.25,17,jump,0.5,200,175,False,256,3271,3865,,1.1816
circuit_3,12127,48137,8,0.25,17,jump,0.5,200,199,True,256,3411,3991,3411,1.17
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,0,False,256,6359,7619,,1.1981
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,25,False,256,3466,4136,,1.1933
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,50,False,256,3480,4176,,1.2
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,75,False,256,3508,4206,,1.199
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,100,False,256,7892,10030,,1.2709
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,125,False,256,3354,3975,,1.1852
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,150,False,256,3408,4032,,1.1831
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,175,False,256,3173,3713,,1.1702
circuit_3,12127,48137,8,0.25,18,jump,0.5,200,199,True,256,3491,4121,3491,1.1805
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,0,False,256,6690,8088,,1.209
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,25,False,256,7614,9553,,1.2547
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,50,False,256,3368,4003,,1.1885
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,75,False,256,3479,4176,,1.2003
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,100,False,256,3301,3888,,1.1778
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,125,False,256,3421,4040,,1.1809
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,150,False,256,3337,3955,,1.1852
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,175,False,256,3262,3803,,1.1658
circuit_3,12127,48137,8,0.25,19,jump,0.5,200,199,True,256,3196,3788,3196,1.1852
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,0,False,256,6362,7619,,1.1976
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,25,False,256,3352,4032,,1.2029
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,50,False,256,7674,9763,,1.2722
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,75,False,256,3322,3869,,1.1647
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,100,False,256,3251,3868,,1.1898
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,125,False,256,3275,3831,,1.1698
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,150,False,256,3316,3847,,1.1601
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,175,False,256,3518,4184,,1.1893
circuit_3,12127,48137,8,0.25,20,jump,0.5,200,199,True,256,7785,10056,7785,1.2917
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,0,False,256,6968,8381,,1.2028
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,25,False,256,3373,4040,,1.1977
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,50,False,256,7736,9926,,1.2831
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,75,False,256,3590,4273,,1.1903
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,100,False,256,3281,3941,,1.2012
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,125,False,256,3409,4002,,1.174
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,150,False,256,7642,9471,,1.2393
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,175,False,256,3233,3861,,1.1942
circuit_3,12127,48137,8,0.25,21,jump,0.5,200,199,True,256,3215,3751,3215,1.1667
rajat03,7602,32653,8,0.0,17,drift,0.5,200,0,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,drift,0.5,200,25,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,drift,0.5,200,50,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,drift,0.5,200,75,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,drift,0.5,200,100,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,drift,0.5,200,125,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,drift,0.5,200,150,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,drift,0.5,200,175,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,drift,0.5,200,199,True,256,1007,2165,1007,2.15
rajat03,7602,32653,8,0.0,18,drift,0.5,200,0,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,drift,0.5,200,25,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,drift,0.5,200,50,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,drift,0.5,200,75,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,drift,0.5,200,100,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,drift,0.5,200,125,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,drift,0.5,200,150,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,drift,0.5,200,175,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,drift,0.5,200,199,True,256,821,1771,821,2.1571
rajat03,7602,32653,8,0.0,19,drift,0.5,200,0,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,drift,0.5,200,25,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,drift,0.5,200,50,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,drift,0.5,200,75,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,drift,0.5,200,100,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,drift,0.5,200,125,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,drift,0.5,200,150,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,drift,0.5,200,175,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,drift,0.5,200,199,True,256,655,1525,655,2.3282
rajat03,7602,32653,8,0.0,20,drift,0.5,200,0,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,drift,0.5,200,25,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,drift,0.5,200,50,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,drift,0.5,200,75,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,drift,0.5,200,100,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,drift,0.5,200,125,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,drift,0.5,200,150,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,drift,0.5,200,175,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,drift,0.5,200,199,True,256,911,1956,911,2.1471
rajat03,7602,32653,8,0.0,21,drift,0.5,200,0,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,drift,0.5,200,25,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,drift,0.5,200,50,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,drift,0.5,200,75,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,drift,0.5,200,100,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,drift,0.5,200,125,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,drift,0.5,200,150,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,drift,0.5,200,175,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,drift,0.5,200,199,True,256,850,1894,850,2.2282
rajat03,7602,32653,8,0.002,17,drift,0.5,200,0,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.002,17,drift,0.5,200,25,False,256,1025,2193,,2.1395
rajat03,7602,32653,8,0.002,17,drift,0.5,200,50,False,256,1051,2197,,2.0904
rajat03,7602,32653,8,0.002,17,drift,0.5,200,75,False,256,1057,2253,,2.1315
rajat03,7602,32653,8,0.002,17,drift,0.5,200,100,False,256,1087,2332,,2.1454
rajat03,7602,32653,8,0.002,17,drift,0.5,200,125,False,256,1072,2324,,2.1679
rajat03,7602,32653,8,0.002,17,drift,0.5,200,150,False,256,1106,2434,,2.2007
rajat03,7602,32653,8,0.002,17,drift,0.5,200,175,False,256,1114,2386,,2.1418
rajat03,7602,32653,8,0.002,17,drift,0.5,200,199,True,256,1099,2359,1099,2.1465
rajat03,7602,32653,8,0.002,18,drift,0.5,200,0,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.002,18,drift,0.5,200,25,False,256,868,1827,,2.1048
rajat03,7602,32653,8,0.002,18,drift,0.5,200,50,False,256,899,1881,,2.0923
rajat03,7602,32653,8,0.002,18,drift,0.5,200,75,False,256,872,1825,,2.0929
rajat03,7602,32653,8,0.002,18,drift,0.5,200,100,False,256,888,1853,,2.0867
rajat03,7602,32653,8,0.002,18,drift,0.5,200,125,False,256,945,1937,,2.0497
rajat03,7602,32653,8,0.002,18,drift,0.5,200,150,False,256,988,2021,,2.0455
rajat03,7602,32653,8,0.002,18,drift,0.5,200,175,False,256,948,1965,,2.0728
rajat03,7602,32653,8,0.002,18,drift,0.5,200,199,True,256,939,1963,939,2.0905
rajat03,7602,32653,8,0.002,19,drift,0.5,200,0,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.002,19,drift,0.5,200,25,False,256,692,1606,,2.3208
rajat03,7602,32653,8,0.002,19,drift,0.5,200,50,False,256,713,1634,,2.2917
rajat03,7602,32653,8,0.002,19,drift,0.5,200,75,False,256,731,1635,,2.2367
rajat03,7602,32653,8,0.002,19,drift,0.5,200,100,False,256,732,1662,,2.2705
rajat03,7602,32653,8,0.002,19,drift,0.5,200,125,False,256,732,1662,,2.2705
rajat03,7602,32653,8,0.002,19,drift,0.5,200,150,False,256,769,1718,,2.2341
rajat03,7602,32653,8,0.002,19,drift,0.5,200,175,False,256,769,1718,,2.2341
rajat03,7602,32653,8,0.002,19,drift,0.5,200,199,True,256,769,1718,769,2.2341
rajat03,7602,32653,8,0.002,20,drift,0.5,200,0,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.002,20,drift,0.5,200,25,False,256,915,1960,,2.1421
rajat03,7602,32653,8,0.002,20,drift,0.5,200,50,False,256,923,1935,,2.0964
rajat03,7602,32653,8,0.002,20,drift,0.5,200,75,False,256,981,2009,,2.0479
rajat03,7602,32653,8,0.002,20,drift,0.5,200,100,False,256,927,1976,,2.1316
rajat03,7602,32653,8,0.002,20,drift,0.5,200,125,False,256,972,2060,,2.1193
rajat03,7602,32653,8,0.002,20,drift,0.5,200,150,False,256,1002,2116,,2.1118
rajat03,7602,32653,8,0.002,20,drift,0.5,200,175,False,256,1002,2064,,2.0599
rajat03,7602,32653,8,0.002,20,drift,0.5,200,199,True,256,1049,2172,1049,2.0705
rajat03,7602,32653,8,0.002,21,drift,0.5,200,0,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.002,21,drift,0.5,200,25,False,256,908,2002,,2.2048
rajat03,7602,32653,8,0.002,21,drift,0.5,200,50,False,256,907,2026,,2.2337
rajat03,7602,32653,8,0.002,21,drift,0.5,200,75,False,256,909,1978,,2.176
rajat03,7602,32653,8,0.002,21,drift,0.5,200,100,False,256,928,2004,,2.1595
rajat03,7602,32653,8,0.002,21,drift,0.5,200,125,False,256,963,2064,,2.1433
rajat03,7602,32653,8,0.002,21,drift,0.5,200,150,False,256,980,2116,,2.1592
rajat03,7602,32653,8,0.002,21,drift,0.5,200,175,False,256,982,2192,,2.2322
rajat03,7602,32653,8,0.002,21,drift,0.5,200,199,True,256,946,2138,946,2.26
rajat03,7602,32653,8,0.01,17,drift,0.5,200,0,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.01,17,drift,0.5,200,25,False,256,1054,2390,,2.2676
rajat03,7602,32653,8,0.01,17,drift,0.5,200,50,False,256,1062,2365,,2.2269
rajat03,7602,32653,8,0.01,17,drift,0.5,200,75,False,256,1098,2457,,2.2377
rajat03,7602,32653,8,0.01,17,drift,0.5,200,100,False,256,1111,2555,,2.2997
rajat03,7602,32653,8,0.01,17,drift,0.5,200,125,False,256,1098,2455,,2.2359
rajat03,7602,32653,8,0.01,17,drift,0.5,200,150,False,256,1161,2589,,2.23
rajat03,7602,32653,8,0.01,17,drift,0.5,200,175,False,256,1188,2647,,2.2281
rajat03,7602,32653,8,0.01,17,drift,0.5,200,199,True,256,1165,2665,1165,2.2876
rajat03,7602,32653,8,0.01,18,drift,0.5,200,0,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.01,18,drift,0.5,200,25,False,256,896,1929,,2.1529
rajat03,7602,32653,8,0.01,18,drift,0.5,200,50,False,256,1032,2247,,2.1773
rajat03,7602,32653,8,0.01,18,drift,0.5,200,75,False,256,1006,2239,,2.2256
rajat03,7602,32653,8,0.01,18,drift,0.5,200,100,False,256,1039,2243,,2.1588
rajat03,7602,32653,8,0.01,18,drift,0.5,200,125,False,256,1106,2409,,2.1781
rajat03,7602,32653,8,0.01,18,drift,0.5,200,150,False,256,1031,2374,,2.3026
rajat03,7602,32653,8,0.01,18,drift,0.5,200,175,False,256,1088,2357,,2.1664
rajat03,7602,32653,8,0.01,18,drift,0.5,200,199,True,256,1106,2409,1106,2.1781
rajat03,7602,32653,8,0.01,19,drift,0.5,200,0,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.01,19,drift,0.5,200,25,False,256,712,1636,,2.2978
rajat03,7602,32653,8,0.01,19,drift,0.5,200,50,False,256,810,1818,,2.2444
rajat03,7602,32653,8,0.01,19,drift,0.5,200,75,False,256,851,1900,,2.2327
rajat03,7602,32653,8,0.01,19,drift,0.5,200,100,False,256,883,1980,,2.2424
rajat03,7602,32653,8,0.01,19,drift,0.5,200,125,False,256,916,2061,,2.25
rajat03,7602,32653,8,0.01,19,drift,0.5,200,150,False,256,946,2188,,2.3129
rajat03,7602,32653,8,0.01,19,drift,0.5,200,175,False,256,934,2185,,2.3394
rajat03,7602,32653,8,0.01,19,drift,0.5,200,199,True,256,952,2190,952,2.3004
rajat03,7602,32653,8,0.01,20,drift,0.5,200,0,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.01,20,drift,0.5,200,25,False,256,914,2004,,2.1926
rajat03,7602,32653,8,0.01,20,drift,0.5,200,50,False,256,945,2065,,2.1852
rajat03,7602,32653,8,0.01,20,drift,0.5,200,75,False,256,1028,2255,,2.1936
rajat03,7602,32653,8,0.01,20,drift,0.5,200,100,False,256,1029,2300,,2.2352
rajat03,7602,32653,8,0.01,20,drift,0.5,200,125,False,256,1005,2198,,2.1871
rajat03,7602,32653,8,0.01,20,drift,0.5,200,150,False,256,995,2222,,2.2332
rajat03,7602,32653,8,0.01,20,drift,0.5,200,175,False,256,993,2219,,2.2346
rajat03,7602,32653,8,0.01,20,drift,0.5,200,199,True,256,1020,2269,1020,2.2245
rajat03,7602,32653,8,0.01,21,drift,0.5,200,0,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.01,21,drift,0.5,200,25,False,256,905,1998,,2.2077
rajat03,7602,32653,8,0.01,21,drift,0.5,200,50,False,256,960,2126,,2.2146
rajat03,7602,32653,8,0.01,21,drift,0.5,200,75,False,256,998,2204,,2.2084
rajat03,7602,32653,8,0.01,21,drift,0.5,200,100,False,256,1030,2258,,2.1922
rajat03,7602,32653,8,0.01,21,drift,0.5,200,125,False,256,1086,2376,,2.1878
rajat03,7602,32653,8,0.01,21,drift,0.5,200,150,False,256,1095,2448,,2.2356
rajat03,7602,32653,8,0.01,21,drift,0.5,200,175,False,256,1120,2476,,2.2107
rajat03,7602,32653,8,0.01,21,drift,0.5,200,199,True,256,1109,2476,1109,2.2326
rajat03,7602,32653,8,0.05,17,drift,0.5,200,0,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.05,17,drift,0.5,200,25,False,256,1182,2635,,2.2293
rajat03,7602,32653,8,0.05,17,drift,0.5,200,50,False,256,1363,2881,,2.1137
rajat03,7602,32653,8,0.05,17,drift,0.5,200,75,False,256,1475,2923,,1.9817
rajat03,7602,32653,8,0.05,17,drift,0.5,200,100,False,256,1490,3137,,2.1054
rajat03,7602,32653,8,0.05,17,drift,0.5,200,125,False,256,1549,3219,,2.0781
rajat03,7602,32653,8,0.05,17,drift,0.5,200,150,False,256,1603,3433,,2.1416
rajat03,7602,32653,8,0.05,17,drift,0.5,200,175,False,256,1626,3300,,2.0295
rajat03,7602,32653,8,0.05,17,drift,0.5,200,199,True,256,1583,3259,1583,2.0587
rajat03,7602,32653,8,0.05,18,drift,0.5,200,0,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.05,18,drift,0.5,200,25,False,256,995,2240,,2.2513
rajat03,7602,32653,8,0.05,18,drift,0.5,200,50,False,256,952,2127,,2.2342
rajat03,7602,32653,8,0.05,18,drift,0.5,200,75,False,256,1070,2501,,2.3374
rajat03,7602,32653,8,0.05,18,drift,0.5,200,100,False,256,1169,2582,,2.2087
rajat03,7602,32653,8,0.05,18,drift,0.5,200,125,False,256,1239,2688,,2.1695
rajat03,7602,32653,8,0.05,18,drift,0.5,200,150,False,256,1308,2847,,2.1766
rajat03,7602,32653,8,0.05,18,drift,0.5,200,175,False,256,1279,2844,,2.2236
rajat03,7602,32653,8,0.05,18,drift,0.5,200,199,True,256,1222,2817,1222,2.3052
rajat03,7602,32653,8,0.05,19,drift,0.5,200,0,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.05,19,drift,0.5,200,25,False,256,895,2003,,2.238
rajat03,7602,32653,8,0.05,19,drift,0.5,200,50,False,256,975,2160,,2.2154
rajat03,7602,32653,8,0.05,19,drift,0.5,200,75,False,256,953,2156,,2.2623
rajat03,7602,32653,8,0.05,19,drift,0.5,200,100,False,256,1011,2245,,2.2206
rajat03,7602,32653,8,0.05,19,drift,0.5,200,125,False,256,1024,2272,,2.2188
rajat03,7602,32653,8,0.05,19,drift,0.5,200,150,False,256,1084,2619,,2.4161
rajat03,7602,32653,8,0.05,19,drift,0.5,200,175,False,256,1152,2682,,2.3281
rajat03,7602,32653,8,0.05,19,drift,0.5,200,199,True,256,1241,2709,1241,2.1829
rajat03,7602,32653,8,0.05,20,drift,0.5,200,0,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.05,20,drift,0.5,200,25,False,256,1010,2142,,2.1208
rajat03,7602,32653,8,0.05,20,drift,0.5,200,50,False,256,1164,2634,,2.2629
rajat03,7602,32653,8,0.05,20,drift,0.5,200,75,False,256,1336,2852,,2.1347
rajat03,7602,32653,8,0.05,20,drift,0.5,200,100,False,256,1366,2970,,2.1742
rajat03,7602,32653,8,0.05,20,drift,0.5,200,125,False,256,1357,2927,,2.157
rajat03,7602,32653,8,0.05,20,drift,0.5,200,150,False,256,1425,3110,,2.1825
rajat03,7602,32653,8,0.05,20,drift,0.5,200,175,False,256,1422,3054,,2.1477
rajat03,7602,32653,8,0.05,20,drift,0.5,200,199,True,256,1464,3179,1464,2.1714
rajat03,7602,32653,8,0.05,21,drift,0.5,200,0,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.05,21,drift,0.5,200,25,False,256,1080,2512,,2.3259
rajat03,7602,32653,8,0.05,21,drift,0.5,200,50,False,256,1239,2784,,2.247
rajat03,7602,32653,8,0.05,21,drift,0.5,200,75,False,256,1319,2928,,2.2199
rajat03,7602,32653,8,0.05,21,drift,0.5,200,100,False,256,1210,2790,,2.3058
rajat03,7602,32653,8,0.05,21,drift,0.5,200,125,False,256,1337,3118,,2.3321
rajat03,7602,32653,8,0.05,21,drift,0.5,200,150,False,256,1449,3268,,2.2553
rajat03,7602,32653,8,0.05,21,drift,0.5,200,175,False,256,1501,3154,,2.1013
rajat03,7602,32653,8,0.05,21,drift,0.5,200,199,True,256,1466,3122,1466,2.1296
rajat03,7602,32653,8,0.25,17,drift,0.5,200,0,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.25,17,drift,0.5,200,25,False,256,1224,2699,,2.2051
rajat03,7602,32653,8,0.25,17,drift,0.5,200,50,False,256,1372,3050,,2.223
rajat03,7602,32653,8,0.25,17,drift,0.5,200,75,False,256,1433,3030,,2.1144
rajat03,7602,32653,8,0.25,17,drift,0.5,200,100,False,256,1522,3195,,2.0992
rajat03,7602,32653,8,0.25,17,drift,0.5,200,125,False,256,1576,3376,,2.1421
rajat03,7602,32653,8,0.25,17,drift,0.5,200,150,False,256,1539,3121,,2.0279
rajat03,7602,32653,8,0.25,17,drift,0.5,200,175,False,256,1745,3409,,1.9536
rajat03,7602,32653,8,0.25,17,drift,0.5,200,199,True,256,1606,3158,1606,1.9664
rajat03,7602,32653,8,0.25,18,drift,0.5,200,0,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.25,18,drift,0.5,200,25,False,256,1192,2655,,2.2273
rajat03,7602,32653,8,0.25,18,drift,0.5,200,50,False,256,1325,2983,,2.2513
rajat03,7602,32653,8,0.25,18,drift,0.5,200,75,False,256,1488,3151,,2.1176
rajat03,7602,32653,8,0.25,18,drift,0.5,200,100,False,256,1595,3100,,1.9436
rajat03,7602,32653,8,0.25,18,drift,0.5,200,125,False,256,1492,3033,,2.0328
rajat03,7602,32653,8,0.25,18,drift,0.5,200,150,False,256,1659,3373,,2.0332
rajat03,7602,32653,8,0.25,18,drift,0.5,200,175,False,256,1661,3334,,2.0072
rajat03,7602,32653,8,0.25,18,drift,0.5,200,199,True,256,1587,3245,1587,2.0447
rajat03,7602,32653,8,0.25,19,drift,0.5,200,0,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.25,19,drift,0.5,200,25,False,256,980,2258,,2.3041
rajat03,7602,32653,8,0.25,19,drift,0.5,200,50,False,256,1177,2686,,2.2821
rajat03,7602,32653,8,0.25,19,drift,0.5,200,75,False,256,1157,2673,,2.3103
rajat03,7602,32653,8,0.25,19,drift,0.5,200,100,False,256,1323,2836,,2.1436
rajat03,7602,32653,8,0.25,19,drift,0.5,200,125,False,256,1365,2955,,2.1648
rajat03,7602,32653,8,0.25,19,drift,0.5,200,150,False,256,1414,3119,,2.2058
rajat03,7602,32653,8,0.25,19,drift,0.5,200,175,False,256,1604,3236,,2.0175
rajat03,7602,32653,8,0.25,19,drift,0.5,200,199,True,256,1572,3336,1572,2.1221
rajat03,7602,32653,8,0.25,20,drift,0.5,200,0,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.25,20,drift,0.5,200,25,False,256,1232,2841,,2.306
rajat03,7602,32653,8,0.25,20,drift,0.5,200,50,False,256,1349,3052,,2.2624
rajat03,7602,32653,8,0.25,20,drift,0.5,200,75,False,256,1653,3491,,2.1119
rajat03,7602,32653,8,0.25,20,drift,0.5,200,100,False,256,1533,3077,,2.0072
rajat03,7602,32653,8,0.25,20,drift,0.5,200,125,False,256,1777,3452,,1.9426
rajat03,7602,32653,8,0.25,20,drift,0.5,200,150,False,256,1498,3116,,2.0801
rajat03,7602,32653,8,0.25,20,drift,0.5,200,175,False,256,1954,3574,,1.8291
rajat03,7602,32653,8,0.25,20,drift,0.5,200,199,True,256,1855,3655,1855,1.9704
rajat03,7602,32653,8,0.25,21,drift,0.5,200,0,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.25,21,drift,0.5,200,25,False,256,1335,2886,,2.1618
rajat03,7602,32653,8,0.25,21,drift,0.5,200,50,False,256,1473,2976,,2.0204
rajat03,7602,32653,8,0.25,21,drift,0.5,200,75,False,256,1752,3507,,2.0017
rajat03,7602,32653,8,0.25,21,drift,0.5,200,100,False,256,1744,3321,,1.9042
rajat03,7602,32653,8,0.25,21,drift,0.5,200,125,False,256,1839,3354,,1.8238
rajat03,7602,32653,8,0.25,21,drift,0.5,200,150,False,256,1796,3549,,1.9761
rajat03,7602,32653,8,0.25,21,drift,0.5,200,175,False,256,1953,3661,,1.8746
rajat03,7602,32653,8,0.25,21,drift,0.5,200,199,True,256,1829,3644,1829,1.9923
rajat03,7602,32653,8,0.0,17,jump,0.5,200,0,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,jump,0.5,200,25,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,jump,0.5,200,50,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,jump,0.5,200,75,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,jump,0.5,200,100,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,jump,0.5,200,125,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,jump,0.5,200,150,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,jump,0.5,200,175,False,256,1007,2165,,2.15
rajat03,7602,32653,8,0.0,17,jump,0.5,200,199,True,256,1007,2165,1007,2.15
rajat03,7602,32653,8,0.0,18,jump,0.5,200,0,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,jump,0.5,200,25,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,jump,0.5,200,50,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,jump,0.5,200,75,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,jump,0.5,200,100,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,jump,0.5,200,125,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,jump,0.5,200,150,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,jump,0.5,200,175,False,256,821,1771,,2.1571
rajat03,7602,32653,8,0.0,18,jump,0.5,200,199,True,256,821,1771,821,2.1571
rajat03,7602,32653,8,0.0,19,jump,0.5,200,0,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,jump,0.5,200,25,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,jump,0.5,200,50,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,jump,0.5,200,75,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,jump,0.5,200,100,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,jump,0.5,200,125,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,jump,0.5,200,150,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,jump,0.5,200,175,False,256,655,1525,,2.3282
rajat03,7602,32653,8,0.0,19,jump,0.5,200,199,True,256,655,1525,655,2.3282
rajat03,7602,32653,8,0.0,20,jump,0.5,200,0,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,jump,0.5,200,25,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,jump,0.5,200,50,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,jump,0.5,200,75,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,jump,0.5,200,100,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,jump,0.5,200,125,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,jump,0.5,200,150,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,jump,0.5,200,175,False,256,911,1956,,2.1471
rajat03,7602,32653,8,0.0,20,jump,0.5,200,199,True,256,911,1956,911,2.1471
rajat03,7602,32653,8,0.0,21,jump,0.5,200,0,False,256,850,1894,,2.2282
rajat03,7602,32653,8,0.0,21,jump,0.5,200,25,False,256,850,1894,,2.2282
