matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms,ordering,relabel_seed,relabel_relerr,churn_alpha
msc10848,10848,1229776,8,0.25,17,False,400,256,1.508038,0.321819,2.383121,0.135,0.633,1.0,0.356701,0.329409,4.578,0.977,2,0.321819,hst,4.228,4.686,0.902,4.686,1.0,3.632031213502581e-16,mix,399,2.994,9744,hst,1,2.275,native,0,0.0,0.5
msc10848,10848,1229776,8,0.25,18,False,400,256,1.502295,0.318988,2.402389,0.133,0.625,1.0,0.355182,0.326351,4.603,0.977,2,0.318988,hst,4.23,4.71,0.898,4.71,1.0,6.160502327889403e-16,mix,399,4.731,10119,hst,1,2.178,native,0,0.0,0.5
msc10848,10848,1229776,8,0.25,19,False,400,256,1.505515,0.320704,2.386701,0.134,0.631,1.0,0.355799,0.32657,4.61,0.982,2,0.320704,hst,4.231,4.694,0.901,4.694,1.0,4.460432847857754e-16,mix,399,2.46,10032,hst,1,2.191,native,0,0.0,0.5
msc10848,10848,1229776,8,0.25,20,False,400,256,1.505623,0.317055,2.382533,0.133,0.632,1.0,0.354439,0.324876,4.634,0.976,2,0.317055,hst,4.248,4.749,0.895,4.749,1.0,3.2856469467467963e-16,mix,399,5.025,9783,hst,1,2.201,native,0,0.0,0.5
msc10848,10848,1229776,8,0.25,21,False,400,256,1.490925,0.317251,2.40687,0.132,0.619,1.0,0.353275,0.324712,4.592,0.977,2,0.317251,hst,4.22,4.7,0.898,4.7,1.0,5.305500907434564e-16,mix,399,1.714,9747,hst,1,2.297,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.01,17,False,400,256,0.659106,0.239991,0.391991,0.612,1.681,1.0,0.242327,0.235613,2.797,1.019,3,0.239991,hst,2.72,2.746,0.99,2.746,1.0,3.403944480715774e-16,mix,399,3.368,16684,hst,1,1.406,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.01,18,False,400,256,0.583739,0.228009,0.374145,0.609,1.56,1.0,0.231836,0.230576,2.532,0.989,3,0.228009,hst,2.518,2.56,0.983,2.56,1.0,3.351339203340676e-16,mix,399,3.196,16020,hst,1,1.196,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.01,19,False,400,256,0.604034,0.237146,0.389831,0.608,1.549,1.0,0.242451,0.239174,2.526,0.992,4,0.237146,hst,2.491,2.547,0.978,2.547,1.0,2.600013994931016e-16,mix,399,3.277,16270,hst,1,1.298,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.01,20,False,400,256,0.637807,0.233568,0.396169,0.59,1.61,1.0,0.242841,0.238169,2.678,0.981,4,0.233568,hst,2.626,2.731,0.962,2.731,1.0,5.949530076200267e-16,mix,399,3.214,17146,hst,1,1.406,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.01,21,False,400,256,0.670431,0.229585,0.376778,0.609,1.779,1.0,0.242901,0.235905,2.842,0.973,3,0.229585,hst,2.76,2.92,0.945,2.92,1.0,4.493998728164776e-16,mix,399,3.497,16384,hst,1,1.435,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.25,17,False,400,256,0.638848,0.28723,1.260945,0.228,0.507,1.0,0.331361,0.257582,2.48,1.115,38,0.28723,hst,1.928,2.224,0.867,2.224,1.0,3.403944480715774e-16,mix,399,2.269,11587,hst,1,14.399,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.25,18,False,400,256,0.639749,0.250101,1.255032,0.199,0.51,1.0,0.326042,0.260853,2.453,0.959,37,0.250101,hst,1.962,2.558,0.767,2.558,1.0,3.351339203340676e-16,mix,399,4.478,11925,hst,1,14.183,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.25,19,False,400,256,0.638054,0.248459,1.253403,0.198,0.509,1.0,0.344465,0.27076,2.357,0.918,41,0.248459,hst,1.852,2.568,0.721,2.568,1.0,2.600013994931016e-16,mix,399,2.769,11696,hst,1,15.076,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.25,20,False,400,256,0.636119,0.244802,1.25249,0.195,0.508,1.0,0.329693,0.260329,2.444,0.94,38,0.244802,hst,1.929,2.599,0.743,2.599,1.0,5.949530076200267e-16,mix,399,2.262,11203,hst,1,14.293,native,0,0.0,0.5
ct20stif,52329,2600295,8,0.25,21,False,400,256,0.640195,0.246021,1.244999,0.198,0.514,1.0,0.331629,0.261958,2.444,0.939,38,0.246021,hst,1.93,2.602,0.742,2.602,1.0,4.493998728164776e-16,mix,399,3.466,11059,hst,1,14.219,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,17,False,400,256,0.619613,0.210779,0.262085,0.804,2.364,1.0,0.228841,0.223076,2.778,0.945,3,0.210779,hst,2.708,2.94,0.921,2.94,1.0,4.0558810500666957e-16,mix,398,2.61,4932,hst,1,1.075,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,18,False,400,256,0.584238,0.202776,0.263686,0.769,2.216,1.0,0.226296,0.221484,2.638,0.916,3,0.202776,hst,2.582,2.881,0.896,2.881,1.0,4.602754019127631e-16,mix,398,3.018,4775,hst,1,0.962,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,19,False,400,256,0.599059,0.206854,0.273119,0.757,2.193,1.0,0.23363,0.227775,2.63,0.908,3,0.206854,hst,2.564,2.896,0.885,2.896,1.0,3.6103403035014226e-16,mix,399,1.502,4823,hst,1,1.093,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,20,False,400,256,0.580825,0.205522,0.260662,0.788,2.228,1.0,0.233954,0.229244,2.534,0.897,3,0.205522,hst,2.483,2.826,0.878,2.826,1.0,3.8491695538458903e-16,mix,399,2.729,4908,hst,1,1.0,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,21,False,400,256,0.586837,0.201557,0.268561,0.751,2.185,1.0,0.227639,0.223449,2.626,0.902,3,0.201557,hst,2.578,2.912,0.885,2.912,1.0,4.3170597187208097e-16,mix,398,2.412,4725,hst,1,0.977,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,17,False,400,256,0.601727,0.203203,0.782976,0.26,0.769,1.0,0.287707,0.223735,2.689,0.908,27,0.203203,hst,2.091,2.961,0.706,2.961,1.0,4.0558810500666957e-16,mix,399,2.757,4040,hst,1,10.14,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,18,False,400,256,0.60328,0.202294,0.775199,0.261,0.778,1.0,0.286228,0.223903,2.694,0.903,26,0.202294,hst,2.108,2.982,0.707,2.982,1.0,4.602754019127631e-16,mix,399,4.642,4373,hst,1,9.891,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,19,False,400,256,0.600987,0.204143,0.787345,0.259,0.763,1.0,0.286907,0.224306,2.679,0.91,26,0.204143,hst,2.095,2.944,0.712,2.944,1.0,3.6103403035014226e-16,mix,399,4.094,4059,hst,1,9.847,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,20,False,400,256,0.602826,0.206959,0.786273,0.263,0.767,1.0,0.289954,0.224884,2.681,0.92,27,0.206959,hst,2.079,2.913,0.714,2.913,1.0,3.8491695538458903e-16,mix,399,3.59,4068,hst,1,10.031,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,21,False,400,256,0.598222,0.204193,0.772189,0.264,0.775,1.0,0.289,0.224108,2.669,0.911,27,0.204193,hst,2.07,2.93,0.707,2.93,1.0,4.3170597187208097e-16,mix,399,4.66,4193,hst,1,10.111,native,0,0.0,0.5
memplus,17758,99147,8,0.01,17,False,400,256,0.525534,0.129625,0.226945,0.571,2.316,1.0,0.149286,0.132287,3.973,0.98,3,0.129625,hst,3.52,4.054,0.868,4.054,1.0,3.582437197197559e-16,mix,399,3.267,8955,hst,1,1.274,native,0,0.0,0.5
memplus,17758,99147,8,0.01,18,False,400,256,0.501265,0.134175,0.235691,0.569,2.127,1.0,0.153603,0.136321,3.677,0.984,4,0.134175,hst,3.263,3.736,0.874,3.736,1.0,3.582443742956908e-16,mix,399,3.839,9421,hst,1,1.285,native,0,0.0,0.5
memplus,17758,99147,8,0.01,19,False,400,256,0.539512,0.134261,0.222554,0.603,2.424,1.0,0.157145,0.143577,3.758,0.935,3,0.134261,hst,3.433,4.018,0.854,4.018,1.0,4.41481093913526e-16,mix,399,3.299,9622,hst,1,1.173,native,0,0.0,0.5
memplus,17758,99147,8,0.01,20,False,400,256,0.524788,0.134873,0.22928,0.588,2.289,1.0,0.158356,0.1414,3.711,0.954,3,0.134873,hst,3.314,3.891,0.852,3.891,1.0,3.582437197197559e-16,mix,399,2.915,9566,hst,1,1.324,native,0,0.0,0.5
memplus,17758,99147,8,0.01,21,False,400,256,0.524597,0.12726,0.22757,0.559,2.305,1.0,0.152302,0.135114,3.883,0.942,3,0.12726,hst,3.444,4.122,0.836,4.122,1.0,3.582437197197559e-16,mix,399,3.242,8828,hst,1,1.304,native,0,0.0,0.5
memplus,17758,99147,8,0.25,17,False,400,256,0.620257,0.143019,0.592399,0.241,1.047,1.0,0.164804,0.148354,4.181,0.964,3,0.143019,hst,3.764,4.337,0.868,4.337,1.0,3.582437197197559e-16,mix,399,3.77,9029,hst,1,1.427,native,0,0.0,0.5
memplus,17758,99147,8,0.25,18,False,400,256,0.648965,0.141581,0.581264,0.244,1.116,1.0,0.164688,0.147159,4.41,0.962,3,0.141581,hst,3.941,4.584,0.86,4.584,1.0,3.582443742956908e-16,mix,399,1.0,9353,hst,1,1.426,native,0,0.0,0.5
memplus,17758,99147,8,0.25,19,False,400,256,0.648552,0.140184,0.576146,0.243,1.126,1.0,0.160738,0.145925,4.444,0.961,3,0.140184,hst,4.035,4.626,0.872,4.626,1.0,4.41481093913526e-16,mix,399,1.0,8710,hst,1,1.34,native,0,0.0,0.5
memplus,17758,99147,8,0.25,20,False,400,256,0.616535,0.142828,0.625077,0.228,0.986,1.0,0.166833,0.148935,4.14,0.959,3,0.142828,hst,3.696,4.317,0.856,4.317,1.0,3.582437197197559e-16,mix,399,4.254,8316,hst,1,1.422,native,0,0.0,0.5
memplus,17758,99147,8,0.25,21,False,400,256,0.643781,0.141556,0.591561,0.239,1.088,1.0,0.163612,0.14677,4.386,0.964,3,0.141556,hst,3.935,4.548,0.865,4.548,1.0,3.582437197197559e-16,mix,399,4.022,10021,hst,1,1.42,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,17,False,400,256,0.707072,0.229243,0.367045,0.625,1.926,1.0,0.233943,0.228239,3.098,1.004,2,0.229243,hst,3.022,3.084,0.98,3.084,1.0,5.582074938205133e-16,mix,399,4.312,12000,hst,1,0.984,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,18,False,400,256,0.688669,0.219897,0.368767,0.596,1.867,1.0,0.236319,0.233974,2.943,0.94,2,0.219897,hst,2.914,3.132,0.931,3.132,1.0,6.4036469396236e-16,mix,399,4.328,12039,hst,1,0.928,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,19,False,400,256,0.711246,0.228567,0.372791,0.613,1.908,1.0,0.24209,0.237376,2.996,0.963,2,0.228567,hst,2.938,3.112,0.944,3.112,1.0,4.864534386882603e-16,mix,399,4.3,11762,hst,1,1.079,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,20,False,400,256,0.754537,0.222081,0.368778,0.602,2.046,1.0,0.23984,0.234914,3.212,0.945,2,0.222081,hst,3.146,3.398,0.926,3.398,1.0,8.4320949564375e-16,mix,399,4.201,12031,hst,1,0.941,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,21,False,400,256,0.784598,0.212231,0.370625,0.573,2.117,1.0,0.232898,0.225568,3.478,0.941,2,0.212231,hst,3.369,3.697,0.911,3.697,1.0,5.998259265642777e-16,mix,399,4.491,11517,hst,1,0.952,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,17,False,400,256,0.753159,0.233875,1.186695,0.197,0.635,1.0,0.307754,0.236574,3.184,0.989,21,0.233875,hst,2.447,3.22,0.76,3.22,1.0,5.582074938205133e-16,mix,399,3.888,8803,hst,1,10.655,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,18,False,400,256,0.750678,0.223686,1.193288,0.187,0.629,1.0,0.304729,0.234931,3.195,0.952,21,0.223686,hst,2.463,3.356,0.734,3.356,1.0,6.4036469396236e-16,mix,399,2.191,9669,hst,1,10.63,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,19,False,400,256,0.75613,0.233141,1.203852,0.194,0.628,1.0,0.304792,0.23473,3.221,0.993,20,0.233141,hst,2.481,3.243,0.765,3.243,1.0,4.864534386882603e-16,mix,399,2.668,10076,hst,1,10.649,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,20,False,400,256,0.755471,0.219403,1.196502,0.183,0.631,1.0,0.308738,0.236034,3.201,0.93,21,0.219403,hst,2.447,3.443,0.711,3.443,1.0,8.4320949564375e-16,mix,399,3.891,9055,hst,1,10.654,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,21,False,400,256,0.753659,0.217466,1.193936,0.182,0.631,1.0,0.243328,0.227546,3.312,0.956,3,0.217466,hst,3.097,3.466,0.894,3.466,1.0,5.998259265642777e-16,mix,399,4.301,9109,hst,1,1.508,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.01,17,False,400,256,0.312092,0.211932,0.295073,0.718,1.058,1.0,0.262687,0.226824,1.376,0.934,92,0.211932,hst,1.188,1.473,0.807,1.473,1.0,1.4310126622262146e-16,mix,399,1.93,8537,hst,1,7.876,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.01,18,False,400,256,0.299468,0.213159,0.298285,0.715,1.004,1.0,0.269613,0.234171,1.279,0.91,117,0.213159,hst,1.111,1.405,0.791,1.405,1.0,2.218697631478781e-16,mix,399,2.218,8779,hst,1,7.621,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.01,19,False,400,256,0.227904,0.158929,0.232445,0.684,0.98,1.0,0.194509,0.171156,1.332,0.929,99,0.158929,hst,1.172,1.434,0.817,1.434,1.0,9.427442670147338e-17,mix,399,2.564,8312,hst,1,5.608,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.01,20,False,400,256,0.236845,0.154639,0.222461,0.695,1.065,1.0,0.166184,0.16663,1.421,0.928,10,0.154639,hst,1.425,1.532,0.931,1.532,1.0,1.4798782495741104e-16,mix,399,2.237,8818,hst,1,0.681,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.01,21,False,400,256,0.232546,0.155838,0.236335,0.659,0.984,1.0,0.195143,0.172028,1.352,0.906,93,0.155838,hst,1.192,1.492,0.799,1.492,1.0,1.5323971434071406e-16,mix,399,2.512,8384,hst,1,5.626,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.25,17,False,400,256,0.243096,0.166692,0.737212,0.226,0.33,1.0,0.208225,0.178855,1.359,0.932,126,0.166692,hst,1.167,1.458,0.801,1.458,1.0,1.4310126622262146e-16,mix,399,2.331,6728,hst,1,8.064,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.25,18,False,400,256,0.246952,0.16687,0.744283,0.224,0.332,1.0,0.20907,0.179026,1.379,0.932,117,0.16687,hst,1.181,1.48,0.798,1.48,1.0,2.218697631478781e-16,mix,399,4.788,7095,hst,1,7.961,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.25,19,False,400,256,0.243828,0.168247,0.746796,0.225,0.326,1.0,0.208895,0.179639,1.357,0.937,125,0.168247,hst,1.167,1.449,0.805,1.449,1.0,9.427442670147338e-17,mix,399,3.842,6688,hst,1,7.998,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.25,20,False,400,256,0.245441,0.167388,0.740857,0.226,0.331,1.0,0.208682,0.179187,1.37,0.934,120,0.167388,hst,1.176,1.466,0.802,1.466,1.0,1.4798782495741104e-16,mix,399,4.892,7045,hst,1,7.98,native,0,0.0,0.5
bcsstk25,15439,252241,8,0.25,21,False,400,256,0.244595,0.167771,0.745594,0.225,0.328,1.0,0.208613,0.179698,1.361,0.934,124,0.167771,hst,1.172,1.458,0.804,1.458,1.0,1.5323971434071406e-16,mix,399,1.0,7054,hst,1,8.047,native,0,0.0,0.5
circuit_3,12127,48137,8,0.01,17,False,400,256,0.446652,0.156803,0.235379,0.666,1.898,1.0,0.21797,0.171715,2.601,0.913,29,0.156803,hst,2.049,2.848,0.719,2.848,1.0,6.734179160610594e-16,mix,399,4.803,7556,hst,1,7.882,native,0,0.0,0.5
circuit_3,12127,48137,8,0.01,18,False,400,256,0.424292,0.12714,0.167181,0.76,2.538,1.0,0.152998,0.118883,3.569,1.069,18,0.12714,hst,2.773,3.337,0.831,3.337,1.0,6.734177751265342e-16,mix,399,7.691,7543,hst,1,5.466,native,0,0.0,0.5
circuit_3,12127,48137,8,0.01,19,False,400,256,0.324099,0.09893,0.173237,0.571,1.871,1.0,0.111406,0.104425,3.104,0.947,4,0.09893,hst,2.909,3.276,0.888,3.276,1.0,1.38110199246993e-16,mix,398,3.627,7796,hst,1,0.92,native,0,0.0,0.5
circuit_3,12127,48137,8,0.01,20,False,400,256,0.309653,0.101289,0.173119,0.585,1.789,1.0,0.144276,0.111173,2.785,0.911,27,0.101289,hst,2.146,3.057,0.702,3.057,1.0,7.407593410861525e-16,mix,399,5.488,7771,hst,1,5.393,native,0,0.0,0.5
circuit_3,12127,48137,8,0.01,21,False,400,256,0.324694,0.106215,0.174667,0.608,1.859,1.0,0.152848,0.116522,2.787,0.912,27,0.106215,hst,2.124,3.057,0.695,3.057,1.0,6.413984212090423e-16,mix,399,5.206,7663,hst,1,5.6,native,0,0.0,0.5
circuit_3,12127,48137,8,0.25,17,False,400,256,0.341704,0.117723,0.413445,0.285,0.826,1.0,0.161244,0.125014,2.733,0.942,30,0.117723,hst,2.119,2.903,0.73,2.903,1.0,6.734179160610594e-16,mix,399,4.864,7511,hst,1,6.436,native,0,0.0,0.5
circuit_3,12127,48137,8,0.25,18,False,400,256,0.340317,0.116991,0.418124,0.28,0.814,1.0,0.164014,0.126913,2.681,0.922,30,0.116991,hst,2.075,2.909,0.713,2.909,1.0,6.734177751265342e-16,mix,399,5.056,7796,hst,1,6.479,native,0,0.0,0.5
circuit_3,12127,48137,8,0.25,19,False,400,256,0.344637,0.115549,0.422428,0.274,0.816,1.0,0.165598,0.126406,2.726,0.914,30,0.115549,hst,2.081,2.983,0.698,2.983,1.0,1.38110199246993e-16,mix,399,4.644,7597,hst,1,6.53,native,0,0.0,0.5
circuit_3,12127,48137,8,0.25,20,False,400,256,0.347508,0.116789,0.412727,0.283,0.842,1.0,0.170919,0.13191,2.634,0.885,32,0.116789,hst,2.033,2.976,0.683,2.976,1.0,7.407593410861525e-16,mix,399,1.746,7516,hst,1,6.883,native,0,0.0,0.5
circuit_3,12127,48137,8,0.25,21,False,400,256,0.348419,0.119939,0.412669,0.291,0.844,1.0,0.169864,0.131066,2.658,0.915,30,0.119939,hst,2.051,2.905,0.706,2.905,1.0,6.413984212090423e-16,mix,399,1.992,7604,hst,1,6.556,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.01,17,False,400,256,0.207837,0.146359,0.206974,0.707,1.004,1.0,0.177969,0.154735,1.343,0.946,94,0.146359,hst,1.168,1.42,0.822,1.42,1.0,8.625236741385534e-17,mix,399,5.521,7010,hst,1,4.996,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.01,18,False,400,256,0.209996,0.142863,0.20386,0.701,1.03,1.0,0.177726,0.154172,1.362,0.927,92,0.142863,hst,1.182,1.47,0.804,1.47,1.0,1.7955529896133775e-16,mix,399,5.666,7171,hst,1,5.133,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.01,19,False,400,256,0.191892,0.144646,0.20498,0.706,0.936,1.0,0.181961,0.162919,1.178,0.888,173,0.144646,hst,1.055,1.327,0.795,1.327,1.0,1.3804959837172369e-16,mix,399,1.815,7124,hst,1,5.021,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.01,20,False,400,256,0.192101,0.14461,0.20862,0.693,0.921,1.0,0.177241,0.157244,1.222,0.92,142,0.14461,hst,1.084,1.328,0.816,1.328,1.0,2.057824038214574e-16,mix,399,1.0,7017,hst,1,4.947,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.01,21,False,400,256,0.203771,0.141733,0.207143,0.684,0.984,1.0,0.177801,0.156607,1.301,0.905,102,0.141733,hst,1.146,1.438,0.797,1.438,1.0,3.703333649681202e-16,mix,399,1.029,6910,hst,1,4.793,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.25,17,False,400,256,0.220494,0.159962,0.742476,0.215,0.297,1.0,0.198562,0.17124,1.288,0.934,151,0.159962,hst,1.11,1.378,0.806,1.378,1.0,8.625236741385534e-17,mix,399,2.765,5908,hst,1,7.441,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.25,18,False,400,256,0.224676,0.161596,0.75068,0.215,0.299,1.0,0.211664,0.182613,1.23,0.885,191,0.161596,hst,1.061,1.39,0.763,1.39,1.0,1.7955529896133775e-16,mix,399,5.348,5950,hst,1,8.05,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.25,19,False,400,256,0.225271,0.16003,0.741539,0.216,0.304,1.0,0.195733,0.16896,1.333,0.947,133,0.16003,hst,1.151,1.408,0.818,1.408,1.0,1.3804959837172369e-16,mix,399,1.782,5956,hst,1,7.483,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.25,20,False,400,256,0.225095,0.16082,0.751838,0.214,0.299,1.0,0.197821,0.171545,1.312,0.937,140,0.16082,hst,1.138,1.4,0.813,1.4,1.0,2.057824038214574e-16,mix,399,3.237,5835,hst,1,7.504,native,0,0.0,0.5
bcsstk18,11948,149090,8,0.25,21,False,400,256,0.222147,0.162343,0.747374,0.217,0.297,1.0,0.195982,0.169061,1.314,0.96,141,0.162343,hst,1.134,1.368,0.828,1.368,1.0,3.703333649681202e-16,mix,399,1.724,6086,hst,1,7.497,native,0,0.0,0.5
add32,4960,19848,8,0.01,17,False,400,256,0.081613,0.066653,0.092584,0.72,0.882,1.0,0.084913,0.073167,1.115,0.911,348,0.066653,hst,0.961,1.224,0.785,1.224,1.0,1.834572946307244e-16,mix,396,6.059,3198,hst,1,2.936,native,0,0.0,0.5
add32,4960,19848,8,0.01,18,False,400,256,0.079632,0.064249,0.089286,0.72,0.892,1.0,0.085506,0.073894,1.078,0.869,506,0.064249,hst,0.931,1.239,0.751,1.239,1.0,3.8969112366871195e-16,mix,397,1.509,3242,hst,1,2.901,native,0,0.0,0.5
add32,4960,19848,8,0.01,19,False,400,256,0.082401,0.064771,0.090552,0.715,0.91,1.0,0.085373,0.073693,1.118,0.879,331,0.064771,hst,0.965,1.272,0.759,1.272,1.0,1.440904858629578e-16,mix,396,5.277,3228,hst,1,2.882,native,0,0.0,0.5
add32,4960,19848,8,0.01,20,False,400,256,0.082935,0.065214,0.091534,0.712,0.906,1.0,0.085674,0.073429,1.129,0.888,320,0.065214,hst,0.968,1.272,0.761,1.272,1.0,1.9189147112235067e-16,mix,396,2.01,3404,hst,1,3.044,native,0,0.0,0.5
add32,4960,19848,8,0.01,21,False,400,256,0.081563,0.064622,0.091739,0.704,0.889,1.0,0.086982,0.075144,1.085,0.86,462,0.064622,hst,0.938,1.262,0.743,1.262,1.0,2.4073268406156015e-16,mix,398,1.151,3117,hst,1,2.967,native,0,0.0,0.5
add32,4960,19848,8,0.25,17,False,400,256,0.081894,0.083116,0.299203,0.278,0.274,1.0,0.099733,0.085388,0.959,0.959,,0.081894,delta_baseline,0.821,1.0,0.821,1.0,1.015,1.834572946307244e-16,mix,399,4.68,2792,hst,1,4.146,native,0,0.0,0.5
add32,4960,19848,8,0.25,18,False,400,256,0.081549,0.078999,0.299314,0.264,0.272,1.0,0.101068,0.086753,0.94,0.911,,0.078999,hst,0.807,1.032,0.782,1.032,1.0,3.8969112366871195e-16,mix,399,6.134,2677,hst,1,4.27,native,0,0.0,0.5
add32,4960,19848,8,0.25,19,False,400,256,0.082054,0.078668,0.299358,0.263,0.274,1.0,0.10322,0.087753,0.935,0.896,,0.078668,hst,0.795,1.043,0.762,1.043,1.0,1.440904858629578e-16,mix,399,5.839,2753,hst,1,4.341,native,0,0.0,0.5
add32,4960,19848,8,0.25,20,False,400,256,0.081044,0.08481,0.300596,0.282,0.27,1.0,0.100494,0.08584,0.944,0.944,,0.081044,delta_baseline,0.806,1.0,0.806,1.0,1.046,1.9189147112235067e-16,mix,399,1.709,2731,hst,1,4.209,native,0,0.0,0.5
add32,4960,19848,8,0.25,21,False,400,256,0.081366,0.078446,0.296076,0.265,0.275,1.0,0.100994,0.086401,0.942,0.908,,0.078446,hst,0.806,1.037,0.777,1.037,1.0,2.4073268406156015e-16,mix,399,4.486,2858,hst,1,4.225,native,0,0.0,0.5
epb2,25228,175027,8,0.01,17,False,400,256,0.133585,0.102341,0.136626,0.749,0.978,1.0,0.132999,0.108887,1.227,0.94,214,0.102341,hst,1.004,1.305,0.769,1.305,1.0,1.2653601002823704e-16,mix,399,4.23,4808,hst,1,5.285,native,0,0.0,0.5
epb2,25228,175027,8,0.01,18,False,400,256,0.106342,0.09838,0.128462,0.766,0.828,1.0,0.120856,0.104942,1.013,0.937,3352,0.09838,hst,0.88,1.081,0.814,1.081,1.0,1.0817377525460358e-16,mix,399,4.5,4882,hst,1,4.692,native,0,0.0,0.5
epb2,25228,175027,8,0.01,19,False,400,256,0.106379,0.100371,0.130639,0.768,0.814,1.0,0.123165,0.107871,0.986,0.93,,0.100371,hst,0.864,1.06,0.815,1.06,1.0,1.2261168325020086e-16,mix,399,3.856,4861,hst,1,4.63,native,0,0.0,0.5
epb2,25228,175027,8,0.01,20,False,400,256,0.105966,0.100957,0.129151,0.782,0.82,1.0,0.12474,0.108528,0.976,0.93,,0.100957,hst,0.849,1.05,0.809,1.05,1.0,1.2651934239081537e-16,mix,399,4.348,4846,hst,1,4.816,native,0,0.0,0.5
epb2,25228,175027,8,0.01,21,False,400,256,0.107401,0.101576,0.13209,0.769,0.813,1.0,0.127292,0.111248,0.965,0.913,,0.101576,hst,0.844,1.057,0.798,1.057,1.0,1.711511604198709e-16,mix,399,4.586,4915,hst,1,4.8,native,0,0.0,0.5
epb2,25228,175027,8,0.25,17,False,400,256,0.117225,0.127263,0.405744,0.314,0.289,1.0,0.151895,0.130657,0.897,0.897,,0.117225,delta_baseline,0.772,1.0,0.772,1.0,1.086,1.2653601002823704e-16,mix,399,3.579,4123,hst,1,7.016,native,0,0.0,0.5
epb2,25228,175027,8,0.25,18,False,400,256,0.118045,0.121298,0.405255,0.299,0.291,1.0,0.151101,0.130716,0.903,0.903,,0.118045,delta_baseline,0.781,1.0,0.781,1.0,1.028,1.0817377525460358e-16,mix,399,1.832,4053,hst,1,6.89,native,0,0.0,0.5
epb2,25228,175027,8,0.25,19,False,400,256,0.117876,0.121849,0.406311,0.3,0.29,1.0,0.14496,0.12469,0.945,0.945,,0.117876,delta_baseline,0.813,1.0,0.813,1.0,1.034,1.2261168325020086e-16,mix,399,1.0,4105,delta_baseline,0,6.975,native,0,0.0,0.5
epb2,25228,175027,8,0.25,20,False,400,256,0.117421,0.122299,0.409003,0.299,0.287,1.0,0.144163,0.124196,0.945,0.945,,0.117421,delta_baseline,0.815,1.0,0.815,1.0,1.042,1.2651934239081537e-16,mix,399,2.971,4003,delta_baseline,0,6.94,native,0,0.0,0.5
