matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms,ordering,relabel_seed,relabel_relerr,churn_alpha
scircuit,170998,958936,8,0.25,19,False,200,256,0.124368,0.298824,0.806765,0.37,0.154,1.0,0.329954,0.159631,0.779,0.779,,0.124368,delta_baseline,0.377,1.0,0.377,1.0,2.403,1.8803246323926756e-16,mix,199,5.174,6829,delta_baseline,0,31.0,native,0,0.0,1.0
memplus,17758,99147,8,0.01,17,False,200,256,0.407342,0.126413,0.215243,0.587,1.892,1.0,0.158081,0.122987,3.312,1.028,5,0.126413,hst,2.577,3.222,0.8,3.222,1.0,3.582437197197559e-16,mix,199,5.088,7649,hst,1,1.28,native,0,0.0,1.0
memplus,17758,99147,8,0.01,18,False,200,256,0.411857,0.124061,0.208347,0.595,1.977,1.0,0.160313,0.124792,3.3,0.994,4,0.124061,hst,2.569,3.32,0.774,3.32,1.0,3.582443742956908e-16,mix,199,6.196,6173,hst,1,1.272,native,0,0.0,1.0
memplus,17758,99147,8,0.01,19,False,200,256,0.355494,0.116928,0.19047,0.614,1.866,1.0,0.151858,0.1214,2.928,0.963,5,0.116928,hst,2.341,3.04,0.77,3.04,1.0,4.41481093913526e-16,mix,199,5.417,6554,hst,1,1.136,native,0,0.0,1.0
memplus,17758,99147,8,0.25,17,False,200,256,0.118235,0.141097,0.588801,0.24,0.201,1.0,0.194026,0.143148,0.826,0.826,,0.118235,delta_baseline,0.609,1.0,0.609,1.0,1.193,3.582437197197559e-16,mix,199,2.608,4987,hst,1,6.993,native,0,0.0,1.0
memplus,17758,99147,8,0.25,18,False,200,256,0.121185,0.133353,0.587516,0.227,0.206,1.0,0.197557,0.143725,0.843,0.843,,0.121185,delta_baseline,0.613,1.0,0.613,1.0,1.1,3.582443742956908e-16,mix,199,3.863,5619,hst,1,7.179,native,0,0.0,1.0
memplus,17758,99147,8,0.25,19,False,200,256,0.11751,0.133357,0.583024,0.229,0.202,1.0,0.195662,0.143437,0.819,0.819,,0.11751,delta_baseline,0.601,1.0,0.601,1.0,1.135,4.41481093913526e-16,mix,199,1.0,4204,hst,1,7.244,native,0,0.0,1.0
add32,4960,19848,8,0.01,17,False,200,256,0.071745,0.067132,0.088314,0.76,0.812,1.0,0.099786,0.076183,0.942,0.881,,0.067132,hst,0.719,1.069,0.673,1.069,1.0,1.834572946307244e-16,mix,199,1.917,2967,hst,1,2.988,native,0,0.0,1.0
add32,4960,19848,8,0.01,18,False,200,256,0.072908,0.066879,0.08507,0.786,0.857,1.0,0.099185,0.075764,0.962,0.883,,0.066879,hst,0.735,1.09,0.674,1.09,1.0,3.8969112366871195e-16,mix,199,2.348,2871,hst,1,3.041,native,0,0.0,1.0
add32,4960,19848,8,0.01,19,False,200,256,0.072296,0.063587,0.084345,0.754,0.857,1.0,0.096092,0.074719,0.968,0.851,,0.063587,hst,0.752,1.137,0.662,1.137,1.0,1.440904858629578e-16,mix,199,2.018,2943,hst,1,2.833,native,0,0.0,1.0
add32,4960,19848,8,0.25,17,False,200,256,0.073085,0.085032,0.354805,0.24,0.206,1.0,0.109736,0.080469,0.908,0.908,,0.073085,delta_baseline,0.666,1.0,0.666,1.0,1.163,1.834572946307244e-16,mix,199,3.632,3231,delta_baseline,0,4.401,native,0,0.0,1.0
add32,4960,19848,8,0.25,18,False,200,256,0.073247,0.084936,0.350609,0.242,0.209,1.0,0.109881,0.080928,0.905,0.905,,0.073247,delta_baseline,0.667,1.0,0.667,1.0,1.16,3.8969112366871195e-16,mix,199,3.166,2971,delta_baseline,0,4.327,native,0,0.0,1.0
add32,4960,19848,8,0.25,19,False,200,256,0.074984,0.085595,0.34947,0.245,0.215,1.0,0.109387,0.080714,0.929,0.929,,0.074984,delta_baseline,0.685,1.0,0.685,1.0,1.142,1.440904858629578e-16,mix,199,3.247,2982,delta_baseline,0,4.293,native,0,0.0,1.0
circuit_3,12127,48137,8,0.01,17,False,200,256,0.08006,0.083955,0.115165,0.729,0.695,1.0,0.12906,0.089788,0.892,0.892,,0.08006,delta_baseline,0.62,1.0,0.62,1.0,1.049,6.734179160610594e-16,mix,199,3.595,3369,hst,1,4.513,native,0,0.0,1.0
circuit_3,12127,48137,8,0.01,18,False,200,256,0.090988,0.08399,0.115132,0.73,0.79,1.0,0.153909,0.098195,0.927,0.855,,0.08399,hst,0.591,1.083,0.546,1.083,1.0,6.734177751265342e-16,mix,199,4.789,3334,hst,1,5.067,native,0,0.0,1.0
circuit_3,12127,48137,8,0.01,19,False,200,256,0.139422,0.093524,0.157288,0.595,0.886,1.0,0.111217,0.095945,1.453,0.975,21,0.093524,hst,1.254,1.491,0.841,1.491,1.0,1.38110199246993e-16,mix,199,2.44,3532,hst,1,0.899,native,0,0.0,1.0
circuit_3,12127,48137,8,0.25,17,False,200,256,0.070929,0.118261,0.493122,0.24,0.144,1.0,0.11402,0.070425,1.007,1.007,11273,0.070929,delta_baseline,0.622,1.0,0.622,1.0,1.667,6.734179160610594e-16,mix,199,6.564,7633,delta_baseline,0,5.681,native,0,0.0,1.0
circuit_3,12127,48137,8,0.25,18,False,200,256,0.077788,0.114163,0.464815,0.246,0.167,1.0,0.16699,0.127005,0.612,0.612,,0.077788,delta_baseline,0.466,1.0,0.466,1.0,1.468,6.734177751265342e-16,mix,199,3.831,3388,hst,1,5.735,native,0,0.0,1.0
circuit_3,12127,48137,8,0.25,19,False,200,256,0.076079,0.114615,0.458951,0.25,0.166,1.0,0.16794,0.122642,0.62,0.62,,0.076079,delta_baseline,0.453,1.0,0.453,1.0,1.507,1.38110199246993e-16,mix,199,2.141,3298,hst,1,6.343,native,0,0.0,1.0
rajat03,7602,32653,8,0.01,17,False,200,256,0.076919,0.086571,0.116639,0.742,0.659,1.0,0.122464,0.097638,0.788,0.788,,0.076919,delta_baseline,0.628,1.0,0.628,1.0,1.125,1.5389215321852664e-16,mix,199,1.87,4438,hst,1,3.57,native,0,0.0,1.0
rajat03,7602,32653,8,0.01,18,False,200,256,0.072951,0.07551,0.110129,0.686,0.662,1.0,0.112589,0.086782,0.841,0.841,,0.072951,delta_baseline,0.648,1.0,0.648,1.0,1.035,1.5443765292083486e-16,mix,199,2.169,4380,hst,1,3.522,native,0,0.0,1.0
rajat03,7602,32653,8,0.01,19,False,200,256,0.07201,0.074638,0.11042,0.676,0.652,1.0,0.110428,0.086921,0.828,0.828,,0.07201,delta_baseline,0.652,1.0,0.652,1.0,1.037,1.5991248545154193e-16,mix,199,1.502,4617,hst,1,3.407,native,0,0.0,1.0
rajat03,7602,32653,8,0.25,17,False,200,256,0.072723,0.100354,0.511038,0.196,0.142,1.0,0.11221,0.079304,0.917,0.917,,0.072723,delta_baseline,0.648,1.0,0.648,1.0,1.38,1.5389215321852664e-16,mix,199,1.0,4287,delta_baseline,0,5.012,native,0,0.0,1.0
rajat03,7602,32653,8,0.25,18,False,200,256,0.07487,0.098336,0.510175,0.193,0.147,1.0,0.113762,0.081002,0.924,0.924,,0.07487,delta_baseline,0.658,1.0,0.658,1.0,1.313,1.5443765292083486e-16,mix,199,6.516,4314,delta_baseline,0,5.052,native,0,0.0,1.0
rajat03,7602,32653,8,0.25,19,False,200,256,0.075528,0.098471,0.507439,0.194,0.149,1.0,0.115493,0.082548,0.915,0.915,,0.075528,delta_baseline,0.654,1.0,0.654,1.0,1.304,1.5991248545154193e-16,mix,199,3.601,4443,delta_baseline,0,5.025,native,0,0.0,1.0
wang3,26064,177168,8,0.01,17,False,200,256,0.103684,0.105786,0.179407,0.59,0.578,1.0,0.152785,0.118482,0.875,0.875,,0.103684,delta_baseline,0.679,1.0,0.679,1.0,1.02,1.1305705384438466e-16,mix,199,3.547,8166,hst,1,5.516,native,0,0.0,1.0
wang3,26064,177168,8,0.01,18,False,200,256,0.10596,0.11242,0.175494,0.641,0.604,1.0,0.154335,0.120284,0.881,0.881,,0.10596,delta_baseline,0.687,1.0,0.687,1.0,1.061,2.415345571415648e-16,mix,199,3.042,8502,hst,1,5.451,native,0,0.0,1.0
wang3,26064,177168,8,0.01,19,False,200,256,0.106221,0.112239,0.174557,0.643,0.609,1.0,0.154233,0.120405,0.882,0.882,,0.106221,delta_baseline,0.689,1.0,0.689,1.0,1.057,1.1119305929315413e-16,mix,199,2.971,8408,hst,1,5.407,native,0,0.0,1.0
wang3,26064,177168,8,0.25,17,False,200,256,0.104933,0.17939,0.81057,0.221,0.129,1.0,0.1625,0.114201,0.919,0.919,,0.104933,delta_baseline,0.646,1.0,0.646,1.0,1.71,1.1305705384438466e-16,mix,199,2.092,8788,delta_baseline,0,8.379,native,0,0.0,1.0
wang3,26064,177168,8,0.25,18,False,200,256,0.104535,0.159642,0.809528,0.197,0.129,1.0,0.163526,0.113967,0.917,0.917,,0.104535,delta_baseline,0.639,1.0,0.639,1.0,1.527,2.415345571415648e-16,mix,199,4.103,8567,delta_baseline,0,8.475,native,0,0.0,1.0
wang3,26064,177168,8,0.25,19,False,200,256,0.104729,0.158381,0.811571,0.195,0.129,1.0,0.16312,0.114199,0.917,0.917,,0.104729,delta_baseline,0.642,1.0,0.642,1.0,1.512,1.1119305929315413e-16,mix,199,5.124,8570,delta_baseline,0,8.399,native,0,0.0,1.0
ct20stif,52329,2600295,8,0.01,17,False,200,256,0.62773,0.233109,0.382523,0.609,1.641,1.0,0.24582,0.230324,2.725,1.012,3,0.233109,hst,2.554,2.693,0.948,2.693,1.0,3.403944480715774e-16,mix,199,2.506,16728,hst,1,1.385,native,0,0.0,1.0
ct20stif,52329,2600295,8,0.01,18,False,200,256,0.547139,0.229509,0.384342,0.597,1.424,1.0,0.239655,0.23561,2.322,0.974,4,0.229509,hst,2.283,2.384,0.958,2.384,1.0,3.351339203340676e-16,mix,199,2.411,16960,hst,1,1.256,native,0,0.0,1.0
ct20stif,52329,2600295,8,0.01,19,False,200,256,0.595093,0.231785,0.384881,0.602,1.546,1.0,0.247783,0.240176,2.478,0.965,4,0.231785,hst,2.402,2.567,0.935,2.567,1.0,2.600013994931016e-16,mix,199,1.874,18420,hst,1,1.327,native,0,0.0,1.0
ct20stif,52329,2600295,8,0.25,17,False,200,256,0.591954,0.466246,2.057701,0.227,0.288,1.0,0.50238,0.365991,1.617,1.274,81,0.466246,hst,1.178,1.27,0.928,1.27,1.0,3.403944480715774e-16,mix,199,2.406,18665,hst,1,18.206,native,0,0.0,1.0
ct20stif,52329,2600295,8,0.25,18,False,200,256,0.586377,0.36744,2.065396,0.178,0.284,1.0,0.507993,0.375104,1.563,0.98,88,0.36744,hst,1.154,1.596,0.723,1.596,1.0,3.351339203340676e-16,mix,199,3.103,17598,hst,1,18.69,native,0,0.0,1.0
ct20stif,52329,2600295,8,0.25,19,False,200,256,0.586991,0.354226,2.060021,0.172,0.285,1.0,0.51088,0.373301,1.572,0.949,88,0.354226,hst,1.149,1.657,0.693,1.657,1.0,2.600013994931016e-16,mix,199,3.118,17391,hst,1,18.911,native,0,0.0,1.0
bcsstk18,11948,149090,8,0.01,17,False,200,256,0.206608,0.148485,0.20696,0.717,0.998,1.0,0.206286,0.16095,1.284,0.923,113,0.148485,hst,1.002,1.391,0.72,1.391,1.0,8.625236741385534e-17,mix,199,1.138,7260,hst,1,5.147,native,0,0.0,1.0
bcsstk18,11948,149090,8,0.01,18,False,200,256,0.194856,0.143905,0.208652,0.69,0.934,1.0,0.206193,0.160235,1.216,0.898,153,0.143905,hst,0.945,1.354,0.698,1.354,1.0,1.7955529896133775e-16,mix,199,1.683,7078,hst,1,5.282,native,0,0.0,1.0
bcsstk18,11948,149090,8,0.01,19,False,200,256,0.188838,0.144483,0.208087,0.694,0.907,1.0,0.205248,0.166411,1.135,0.868,231,0.144483,hst,0.92,1.307,0.704,1.307,1.0,1.3804959837172369e-16,mix,199,5.414,7661,hst,1,5.186,native,0,0.0,1.0
bcsstk18,11948,149090,8,0.25,17,False,200,256,0.184835,0.195145,0.98403,0.198,0.188,1.0,0.254544,0.20816,0.888,0.888,,0.184835,delta_baseline,0.726,1.0,0.726,1.0,1.056,8.625236741385534e-17,mix,199,3.165,7361,hst,1,8.302,native,0,0.0,1.0
bcsstk18,11948,149090,8,0.25,18,False,200,256,0.185491,0.192968,0.988698,0.195,0.188,1.0,0.252818,0.20456,0.907,0.907,,0.185491,delta_baseline,0.734,1.0,0.734,1.0,1.04,1.7955529896133775e-16,mix,199,4.148,7597,hst,1,8.424,native,0,0.0,1.0
bcsstk18,11948,149090,8,0.25,19,False,200,256,0.183206,0.191815,0.979146,0.196,0.187,1.0,0.25394,0.206236,0.888,0.888,,0.183206,delta_baseline,0.721,1.0,0.721,1.0,1.047,1.3804959837172369e-16,mix,199,4.848,7575,hst,1,8.404,native,0,0.0,1.0
bcsstk25,15439,252241,8,0.01,17,False,200,256,0.234683,0.150513,0.220551,0.682,1.064,1.0,0.214577,0.164276,1.429,0.916,77,0.150513,hst,1.094,1.559,0.701,1.559,1.0,1.4310126622262146e-16,mix,199,2.181,8889,hst,1,5.411,native,0,0.0,1.0
bcsstk25,15439,252241,8,0.01,18,False,200,256,0.23558,0.150841,0.213489,0.707,1.103,1.0,0.216448,0.166946,1.411,0.904,78,0.150841,hst,1.088,1.562,0.697,1.562,1.0,2.218697631478781e-16,mix,199,1.748,8542,hst,1,5.367,native,0,0.0,1.0
bcsstk25,15439,252241,8,0.01,19,False,200,256,0.220749,0.156991,0.228912,0.686,0.964,1.0,0.221852,0.174141,1.268,0.902,128,0.156991,hst,0.995,1.406,0.708,1.406,1.0,9.427442670147338e-17,mix,199,1.311,9017,hst,1,5.967,native,0,0.0,1.0
bcsstk25,15439,252241,8,0.25,17,False,200,256,0.214466,0.214849,1.043357,0.206,0.206,1.0,0.274812,0.220452,0.973,0.973,,0.214466,delta_baseline,0.78,1.0,0.78,1.0,1.002,1.4310126622262146e-16,mix,199,3.145,9110,hst,1,9.299,native,0,0.0,1.0
bcsstk25,15439,252241,8,0.25,18,False,200,256,0.21664,0.214558,1.053769,0.204,0.206,1.0,0.273974,0.219223,0.988,0.979,,0.214558,hst,0.791,1.01,0.783,1.01,1.0,2.218697631478781e-16,mix,199,3.257,9046,hst,1,9.35,native,0,0.0,1.0
bcsstk25,15439,252241,8,0.25,19,False,200,256,0.212956,0.204052,1.061439,0.192,0.201,1.0,0.275567,0.222284,0.958,0.918,,0.204052,hst,0.773,1.044,0.74,1.044,1.0,9.427442670147338e-17,mix,199,4.315,8674,hst,1,9.358,native,0,0.0,1.0
msc10848,10848,1229776,8,0.01,17,False,200,256,1.611769,0.374406,0.604478,0.619,2.666,1.0,0.403102,0.375099,4.297,0.998,1,0.374406,hst,3.998,4.305,0.929,4.305,1.0,3.632031213502581e-16,mix,199,3.612,10515,hst,1,1.459,native,0,0.0,1.0
msc10848,10848,1229776,8,0.01,18,False,200,256,1.662782,0.356475,0.613576,0.581,2.71,1.0,0.40623,0.371453,4.476,0.96,1,0.356475,hst,4.093,4.665,0.878,4.665,1.0,6.160502327889403e-16,mix,199,3.585,10470,hst,1,1.494,native,0,0.0,1.0
msc10848,10848,1229776,8,0.01,19,False,200,256,1.664896,0.34368,0.594847,0.578,2.799,1.0,0.396991,0.363712,4.578,0.945,1,0.34368,hst,4.194,4.844,0.866,4.844,1.0,4.460432847857754e-16,mix,199,3.439,10569,hst,1,1.459,native,0,0.0,1.0
msc10848,10848,1229776,8,0.25,17,False,200,256,1.572155,0.467737,3.663118,0.128,0.429,1.0,0.767396,0.492041,3.195,0.951,17,0.467737,hst,2.049,3.361,0.61,3.361,1.0,3.632031213502581e-16,mix,199,1.899,10572,hst,1,18.775,native,0,0.0,1.0
msc10848,10848,1229776,8,0.25,18,False,200,256,1.567859,0.449555,3.686439,0.122,0.425,1.0,0.772237,0.491429,3.19,0.915,18,0.449555,hst,2.03,3.488,0.582,3.488,1.0,6.160502327889403e-16,mix,199,5.054,10584,hst,1,19.082,native,0,0.0,1.0
msc10848,10848,1229776,8,0.25,19,False,200,256,1.561865,0.449736,3.666012,0.123,0.426,1.0,0.766349,0.489195,3.193,0.919,18,0.449736,hst,2.038,3.473,0.587,3.473,1.0,4.460432847857754e-16,mix,199,5.144,10581,hst,1,19.465,native,0,0.0,1.0
nasa2910,2910,174296,8,0.01,17,False,200,256,0.819782,0.195284,0.241674,0.808,3.392,1.0,0.226983,0.209036,3.922,0.934,1,0.195284,hst,3.612,4.198,0.86,4.198,1.0,2.8038709295888876e-16,mix,198,3.007,2908,hst,1,0.897,native,0,0.0,1.0
nasa2910,2910,174296,8,0.01,18,False,200,256,0.791039,0.169629,0.23234,0.73,3.405,1.0,0.217006,0.20242,3.908,0.838,1,0.169629,hst,3.645,4.663,0.782,4.663,1.0,3.799423773445064e-16,mix,197,2.994,2910,hst,1,0.826,native,0,0.0,1.0
nasa2910,2910,174296,8,0.01,19,False,200,256,0.819214,0.172038,0.236431,0.728,3.465,1.0,0.210113,0.188024,4.357,0.915,1,0.172038,hst,3.899,4.762,0.819,4.762,1.0,3.9854920332226225e-16,mix,199,2.808,2910,hst,1,0.909,native,0,0.0,1.0
nasa2910,2910,174296,8,0.25,17,False,200,256,0.790167,0.219143,1.090227,0.201,0.725,1.0,0.386416,0.237126,3.332,0.924,18,0.219143,hst,2.045,3.606,0.567,3.606,1.0,2.8038709295888876e-16,mix,199,4.341,2910,hst,1,9.792,native,0,0.0,1.0
nasa2910,2910,174296,8,0.25,18,False,200,256,0.781045,0.218103,1.097329,0.199,0.712,1.0,0.383614,0.240888,3.242,0.905,18,0.218103,hst,2.036,3.581,0.569,3.581,1.0,3.799423773445064e-16,mix,199,4.232,2910,hst,1,9.584,native,0,0.0,1.0
nasa2910,2910,174296,8,0.25,19,False,200,256,0.793193,0.210658,1.086409,0.194,0.73,1.0,0.391201,0.242193,3.275,0.87,18,0.210658,hst,2.028,3.765,0.538,3.765,1.0,3.9854920332226225e-16,mix,199,4.434,2910,hst,1,9.804,native,0,0.0,1.0
s3rmt3m3,5357,207123,8,0.01,17,False,200,256,0.492076,0.143919,0.198662,0.724,2.477,1.0,0.159856,0.149571,3.29,0.962,2,0.143919,hst,3.078,3.419,0.9,3.419,1.0,4.0558810500666957e-16,mix,199,3.767,4993,hst,1,0.696,native,0,0.0,1.0
s3rmt3m3,5357,207123,8,0.01,18,False,200,256,0.465975,0.139328,0.197271,0.706,2.362,1.0,0.160593,0.151793,3.07,0.918,2,0.139328,hst,2.902,3.344,0.868,3.344,1.0,4.602754019127631e-16,mix,199,3.685,5024,hst,1,0.661,native,0,0.0,1.0
s3rmt3m3,5357,207123,8,0.01,19,False,200,256,0.478993,0.138793,0.205018,0.677,2.336,1.0,0.16211,0.152099,3.149,0.913,2,0.138793,hst,2.955,3.451,0.856,3.451,1.0,3.6103403035014226e-16,mix,199,3.765,4993,hst,1,0.666,native,0,0.0,1.0
s3rmt3m3,5357,207123,8,0.25,17,False,200,256,0.473327,0.178267,0.847263,0.21,0.559,1.0,0.292263,0.196731,2.406,0.906,30,0.178267,hst,1.62,2.655,0.61,2.655,1.0,4.0558810500666957e-16,mix,199,4.682,4998,hst,1,8.375,native,0,0.0,1.0
s3rmt3m3,5357,207123,8,0.25,18,False,200,256,0.475668,0.178109,0.857173,0.208,0.555,1.0,0.292825,0.197206,2.412,0.903,30,0.178109,hst,1.624,2.671,0.608,2.671,1.0,4.602754019127631e-16,mix,199,4.124,5040,hst,1,8.458,native,0,0.0,1.0
s3rmt3m3,5357,207123,8,0.25,19,False,200,256,0.477067,0.17756,0.86069,0.206,0.554,1.0,0.294083,0.197818,2.412,0.898,30,0.17756,hst,1.622,2.687,0.604,2.687,1.0,3.6103403035014226e-16,mix,199,3.756,4928,hst,1,8.418,native,0,0.0,1.0
olafu,16146,1015156,8,0.01,17,False,200,256,0.72015,0.237523,0.37896,0.627,1.9,1.0,0.249814,0.238579,3.018,0.996,2,0.237523,hst,2.883,3.032,0.951,3.032,1.0,5.582074938205133e-16,mix,199,4.389,12739,hst,1,1.039,native,0,0.0,1.0
olafu,16146,1015156,8,0.01,18,False,200,256,0.695086,0.226769,0.362127,0.626,1.919,1.0,0.243801,0.236779,2.936,0.958,2,0.226769,hst,2.851,3.065,0.93,3.065,1.0,6.4036469396236e-16,mix,199,4.338,12292,hst,1,0.931,native,0,0.0,1.0
olafu,16146,1015156,8,0.01,19,False,200,256,0.710543,0.238152,0.388699,0.613,1.828,1.0,0.258656,0.248964,2.854,0.957,2,0.238152,hst,2.747,2.984,0.921,2.984,1.0,4.864534386882603e-16,mix,199,4.505,12704,hst,1,1.084,native,0,0.0,1.0
olafu,16146,1015156,8,0.25,17,False,200,256,0.753054,0.340325,1.912025,0.178,0.394,1.0,0.483522,0.339968,2.215,1.001,34,0.340325,hst,1.557,2.213,0.704,2.213,1.0,5.582074938205133e-16,mix,199,4.149,12430,hst,1,14.104,native,0,0.0,1.0
olafu,16146,1015156,8,0.25,18,False,200,256,0.753218,0.318417,1.922839,0.166,0.392,1.0,0.482574,0.341792,2.204,0.932,35,0.318417,hst,1.561,2.366,0.66,2.366,1.0,6.4036469396236e-16,mix,199,3.484,12652,hst,1,14.261,native,0,0.0,1.0
olafu,16146,1015156,8,0.25,19,False,200,256,0.748197,0.316742,1.92589,0.164,0.388,1.0,0.489559,0.341587,2.19,0.927,36,0.316742,hst,1.528,2.362,0.647,2.362,1.0,4.864534386882603e-16,mix,199,4.222,12252,hst,1,14.665,native,0,0.0,1.0
raefsky3,21200,1488768,8,0.01,17,False,200,256,0.825685,0.211449,0.320465,0.66,2.577,1.0,0.234538,0.218353,3.781,0.968,2,0.211449,hst,3.52,3.905,0.902,3.905,1.0,4.21040283801125e-16,mix,199,1.983,11544,hst,1,0.99,native,0,0.0,1.0
raefsky3,21200,1488768,8,0.01,18,False,200,256,0.819357,0.209004,0.333004,0.628,2.461,1.0,0.236104,0.22079,3.711,0.947,2,0.209004,hst,3.47,3.92,0.885,3.92,1.0,3.542741100665178e-16,mix,199,1.468,11808,hst,1,0.972,native,0,0.0,1.0
raefsky3,21200,1488768,8,0.01,19,False,200,256,0.822431,0.207587,0.335838,0.618,2.449,1.0,0.236797,0.221516,3.713,0.937,2,0.207587,hst,3.473,3.962,0.877,3.962,1.0,2.936613481310225e-16,mix,199,1.251,12088,hst,1,0.965,native,0,0.0,1.0
raefsky3,21200,1488768,8,0.25,17,False,200,256,0.808369,0.340996,1.613161,0.211,0.501,1.0,0.491266,0.338302,2.389,1.008,30,0.340996,hst,1.645,2.371,0.694,2.371,1.0,4.21040283801125e-16,mix,199,1.712,12064,hst,1,14.163,native,0,0.0,1.0
raefsky3,21200,1488768,8,0.25,18,False,200,256,0.808963,0.310159,1.62848,0.19,0.497,1.0,0.493098,0.338098,2.393,0.917,31,0.310159,hst,1.641,2.608,0.629,2.608,1.0,3.542741100665178e-16,mix,199,3.24,11968,hst,1,14.553,native,0,0.0,1.0
raefsky3,21200,1488768,8,0.25,19,False,200,256,0.807353,0.310703,1.639653,0.189,0.492,1.0,0.493967,0.337432,2.393,0.921,31,0.310703,hst,1.634,2.598,0.629,2.598,1.0,2.936613481310225e-16,mix,199,3.657,12112,hst,1,14.632,native,0,0.0,1.0
epb2,25228,175027,8,0.01,17,False,200,256,0.139713,0.108795,0.142139,0.765,0.983,1.0,0.166413,0.118083,1.183,0.921,249,0.108795,hst,0.84,1.284,0.654,1.284,1.0,1.2653601002823704e-16,mix,199,2.996,5441,hst,1,5.392,native,0,0.0,1.0
epb2,25228,175027,8,0.01,18,False,200,256,0.103433,0.114818,0.1341,0.856,0.771,1.0,0.149131,0.118775,0.871,0.871,,0.103433,delta_baseline,0.694,1.0,0.694,1.0,1.11,1.0817377525460358e-16,mix,199,2.973,5393,hst,1,4.924,native,0,0.0,1.0
epb2,25228,175027,8,0.01,19,False,200,256,0.100655,0.103431,0.128348,0.806,0.784,1.0,0.14696,0.116237,0.866,0.866,,0.100655,delta_baseline,0.685,1.0,0.685,1.0,1.028,1.2261168325020086e-16,mix,199,2.458,5488,hst,1,4.943,native,0,0.0,1.0
epb2,25228,175027,8,0.25,17,False,200,256,0.104819,0.165564,0.573166,0.289,0.183,1.0,0.161267,0.112831,0.929,0.929,,0.104819,delta_baseline,0.65,1.0,0.65,1.0,1.58,1.2653601002823704e-16,mix,199,3.422,5712,delta_baseline,0,7.819,native,0,0.0,1.0
epb2,25228,175027,8,0.25,18,False,200,256,0.105629,0.153992,0.571317,0.27,0.185,1.0,0.161847,0.114144,0.925,0.925,,0.105629,delta_baseline,0.653,1.0,0.653,1.0,1.458,1.0817377525460358e-16,mix,199,2.693,5690,delta_baseline,0,8.055,native,0,0.0,1.0
epb2,25228,175027,8,0.25,19,False,200,256,0.102993,0.153639,0.57258,0.268,0.18,1.0,0.159031,0.112801,0.913,0.913,,0.102993,delta_baseline,0.648,1.0,0.648,1.0,1.492,1.2261168325020086e-16,mix,199,4.415,5513,delta_baseline,0,7.993,native,0,0.0,1.0
